command	key	type	code	location	functionId	childNum	isCFGNode	operator	baseType	completeType	identifier
ANR	44	ExpressionStatement	dwk_dst_1 [ dwk_len_1 - 1 ] = dwk_src_1 [ 0 ]	10:12:225:264	2	0	True				
ANR	45	AssignmentExpression	dwk_dst_1 [ dwk_len_1 - 1 ] = dwk_src_1 [ 0 ]		2	0		=			
ANR	46	ArrayIndexing	dwk_dst_1 [ dwk_len_1 - 1 ]		2	0					
ANR	47	Identifier	dwk_dst_1		2	0					
ANR	48	AdditiveExpression	dwk_len_1 - 1		2	1		-			
ANR	49	Identifier	dwk_len_1		2	0					
ANR	50	PrimaryExpression	1		2	1					
ANR	51	ArrayIndexing	dwk_src_1 [ 0 ]		2	1					
ANR	52	Identifier	dwk_src_1		2	0					
ANR	53	PrimaryExpression	0		2	1					
ANR	54	IdentifierDeclStatement	VFIODevice * vbasedev = & intp -> vdev -> vbasedev ;	13:4:286:330	2	1	True				
ANR	55	IdentifierDecl	* vbasedev = & intp -> vdev -> vbasedev		2	0					
ANR	56	IdentifierDeclType	VFIODevice *		2	0					
ANR	57	Identifier	vbasedev		2	1					
ANR	58	AssignmentExpression	* vbasedev = & intp -> vdev -> vbasedev		2	2		=			
ANR	59	Identifier	vbasedev		2	0					
ANR	60	UnaryOperationExpression	& intp -> vdev -> vbasedev		2	1					
ANR	61	UnaryOperator	&		2	0					
ANR	62	PtrMemberAccess	intp -> vdev -> vbasedev		2	1					
ANR	63	PtrMemberAccess	intp -> vdev		2	0					
ANR	64	Identifier	intp		2	0					
ANR	65	Identifier	vdev		2	1					
ANR	66	Identifier	vbasedev		2	1					
ANR	67	IdentifierDeclStatement	struct vfio_irq_set * irq_set ;	15:4:337:365	2	2	True				
ANR	68	IdentifierDecl	* irq_set		2	0					
ANR	69	IdentifierDeclType	struct vfio_irq_set *		2	0					
ANR	70	Identifier	irq_set		2	1					
ANR	71	IdentifierDeclStatement	"int argsz , ret ;"	17:4:372:386	2	3	True				
ANR	72	IdentifierDecl	argsz		2	0					
ANR	73	IdentifierDeclType	int		2	0					
ANR	74	Identifier	argsz		2	1					
ANR	75	IdentifierDecl	ret		2	1					
ANR	76	IdentifierDeclType	int		2	0					
ANR	77	Identifier	ret		2	1					
ANR	78	IdentifierDeclStatement	int32_t * pfd ;	19:4:393:405	2	4	True				
ANR	79	IdentifierDecl	* pfd		2	0					
ANR	80	IdentifierDeclType	int32_t *		2	0					
ANR	81	Identifier	pfd		2	1					
ANR	82	ExpressionStatement	argsz = sizeof ( * irq_set ) + sizeof ( * pfd )	23:4:414:453	2	5	True				
ANR	83	AssignmentExpression	argsz = sizeof ( * irq_set ) + sizeof ( * pfd )		2	0		=			
ANR	84	Identifier	argsz		2	0					
ANR	85	AdditiveExpression	sizeof ( * irq_set ) + sizeof ( * pfd )		2	1		+			
ANR	86	SizeofExpression	sizeof ( * irq_set )		2	0					
ANR	87	Sizeof	sizeof		2	0					
ANR	88	UnaryOperationExpression	* irq_set		2	1					
ANR	89	UnaryOperator	*		2	0					
ANR	90	Identifier	irq_set		2	1					
ANR	91	SizeofExpression	sizeof ( * pfd )		2	1					
ANR	92	Sizeof	sizeof		2	0					
ANR	93	UnaryOperationExpression	* pfd		2	1					
ANR	94	UnaryOperator	*		2	0					
ANR	95	Identifier	pfd		2	1					
ANR	96	ExpressionStatement	irq_set = g_malloc0 ( argsz )	25:4:460:486	2	6	True				
ANR	97	AssignmentExpression	irq_set = g_malloc0 ( argsz )		2	0		=			
ANR	98	Identifier	irq_set		2	0					
ANR	99	CallExpression	g_malloc0 ( argsz )		2	1					
ANR	100	Callee	g_malloc0		2	0					
ANR	101	Identifier	g_malloc0		2	0					
ANR	102	ArgumentList	argsz		2	1					
ANR	103	Argument	argsz		2	0					
ANR	104	Identifier	argsz		2	0					
ANR	105	ExpressionStatement	irq_set -> argsz = argsz	27:4:493:515	2	7	True				
ANR	106	AssignmentExpression	irq_set -> argsz = argsz		2	0		=			
ANR	107	PtrMemberAccess	irq_set -> argsz		2	0					
ANR	108	Identifier	irq_set		2	0					
ANR	109	Identifier	argsz		2	1					
ANR	110	Identifier	argsz		2	1					
ANR	111	ExpressionStatement	irq_set -> flags = VFIO_IRQ_SET_DATA_EVENTFD | VFIO_IRQ_SET_ACTION_UNMASK	29:4:522:593	2	8	True				
ANR	112	AssignmentExpression	irq_set -> flags = VFIO_IRQ_SET_DATA_EVENTFD | VFIO_IRQ_SET_ACTION_UNMASK		2	0		=			
ANR	113	PtrMemberAccess	irq_set -> flags		2	0					
ANR	114	Identifier	irq_set		2	0					
ANR	115	Identifier	flags		2	1					
ANR	116	InclusiveOrExpression	VFIO_IRQ_SET_DATA_EVENTFD | VFIO_IRQ_SET_ACTION_UNMASK		2	1		|			
ANR	117	Identifier	VFIO_IRQ_SET_DATA_EVENTFD		2	0					
ANR	118	Identifier	VFIO_IRQ_SET_ACTION_UNMASK		2	1					
ANR	119	ExpressionStatement	irq_set -> index = intp -> pin	31:4:600:626	2	9	True				
ANR	120	AssignmentExpression	irq_set -> index = intp -> pin		2	0		=			
ANR	121	PtrMemberAccess	irq_set -> index		2	0					
ANR	122	Identifier	irq_set		2	0					
ANR	123	Identifier	index		2	1					
ANR	124	PtrMemberAccess	intp -> pin		2	1					
ANR	125	Identifier	intp		2	0					
ANR	126	Identifier	pin		2	1					
ANR	127	ExpressionStatement	irq_set -> start = 0	33:4:633:651	2	10	True				
ANR	128	AssignmentExpression	irq_set -> start = 0		2	0		=			
ANR	129	PtrMemberAccess	irq_set -> start		2	0					
ANR	130	Identifier	irq_set		2	0					
ANR	131	Identifier	start		2	1					
ANR	132	PrimaryExpression	0		2	1					
ANR	133	ExpressionStatement	irq_set -> count = 1	35:4:658:676	2	11	True				
ANR	134	AssignmentExpression	irq_set -> count = 1		2	0		=			
ANR	135	PtrMemberAccess	irq_set -> count		2	0					
ANR	136	Identifier	irq_set		2	0					
ANR	137	Identifier	count		2	1					
ANR	138	PrimaryExpression	1		2	1					
ANR	139	ExpressionStatement	pfd = ( int32_t * ) & irq_set -> data	37:4:683:714	2	12	True				
ANR	140	AssignmentExpression	pfd = ( int32_t * ) & irq_set -> data		2	0		=			
ANR	141	Identifier	pfd		2	0					
ANR	142	CastExpression	( int32_t * ) & irq_set -> data		2	1					
ANR	143	CastTarget	int32_t *		2	0					
ANR	144	UnaryOperationExpression	& irq_set -> data		2	1					
ANR	145	UnaryOperator	&		2	0					
ANR	146	PtrMemberAccess	irq_set -> data		2	1					
ANR	147	Identifier	irq_set		2	0					
ANR	148	Identifier	data		2	1					
ANR	149	ExpressionStatement	* pfd = event_notifier_get_fd ( & intp -> unmask )	39:4:721:764	2	13	True				
ANR	150	AssignmentExpression	* pfd = event_notifier_get_fd ( & intp -> unmask )		2	0		=			
ANR	151	UnaryOperationExpression	* pfd		2	0					
ANR	152	UnaryOperator	*		2	0					
ANR	153	Identifier	pfd		2	1					
ANR	154	CallExpression	event_notifier_get_fd ( & intp -> unmask )		2	1					
ANR	155	Callee	event_notifier_get_fd		2	0					
ANR	156	Identifier	event_notifier_get_fd		2	0					
ANR	157	ArgumentList	& intp -> unmask		2	1					
ANR	158	Argument	& intp -> unmask		2	0					
ANR	159	UnaryOperationExpression	& intp -> unmask		2	0					
ANR	160	UnaryOperator	&		2	0					
ANR	161	PtrMemberAccess	intp -> unmask		2	1					
ANR	162	Identifier	intp		2	0					
ANR	163	Identifier	unmask		2	1					
ANR	164	ExpressionStatement	"qemu_set_fd_handler ( * pfd , NULL , NULL , NULL )"	41:4:771:814	2	14	True				
ANR	165	CallExpression	"qemu_set_fd_handler ( * pfd , NULL , NULL , NULL )"		2	0					
ANR	166	Callee	qemu_set_fd_handler		2	0					
ANR	167	Identifier	qemu_set_fd_handler		2	0					
ANR	168	ArgumentList	* pfd		2	1					
ANR	169	Argument	* pfd		2	0					
ANR	170	UnaryOperationExpression	* pfd		2	0					
ANR	171	UnaryOperator	*		2	0					
ANR	172	Identifier	pfd		2	1					
ANR	173	Argument	NULL		2	1					
ANR	174	Identifier	NULL		2	0					
ANR	175	Argument	NULL		2	2					
ANR	176	Identifier	NULL		2	0					
ANR	177	Argument	NULL		2	3					
ANR	178	Identifier	NULL		2	0					
ANR	179	ExpressionStatement	"ret = ioctl ( vbasedev -> fd , VFIO_DEVICE_SET_IRQS , irq_set )"	43:4:821:877	2	15	True				
ANR	180	AssignmentExpression	"ret = ioctl ( vbasedev -> fd , VFIO_DEVICE_SET_IRQS , irq_set )"		2	0		=			
ANR	181	Identifier	ret		2	0					
ANR	182	CallExpression	"ioctl ( vbasedev -> fd , VFIO_DEVICE_SET_IRQS , irq_set )"		2	1					
ANR	183	Callee	ioctl		2	0					
ANR	184	Identifier	ioctl		2	0					
ANR	185	ArgumentList	vbasedev -> fd		2	1					
ANR	186	Argument	vbasedev -> fd		2	0					
ANR	187	PtrMemberAccess	vbasedev -> fd		2	0					
ANR	188	Identifier	vbasedev		2	0					
ANR	189	Identifier	fd		2	1					
ANR	190	Argument	VFIO_DEVICE_SET_IRQS		2	1					
ANR	191	Identifier	VFIO_DEVICE_SET_IRQS		2	0					
ANR	192	Argument	irq_set		2	2					
ANR	193	Identifier	irq_set		2	0					
ANR	194	ExpressionStatement	g_free ( irq_set )	45:4:884:899	2	16	True				
ANR	195	CallExpression	g_free ( irq_set )		2	0					
ANR	196	Callee	g_free		2	0					
ANR	197	Identifier	g_free		2	0					
ANR	198	ArgumentList	irq_set		2	1					
ANR	199	Argument	irq_set		2	0					
ANR	200	Identifier	irq_set		2	0					
ANR	201	IfStatement	if ( ret < 0 )		2	17					
ANR	202	Condition	ret < 0	47:8:910:916	2	0	True				
ANR	203	RelationalExpression	ret < 0		2	0		<			
ANR	204	Identifier	ret		2	0					
ANR	205	PrimaryExpression	0		2	1					
ANR	206	CompoundStatement		45:17:864:864	2	1					
ANR	207	ExpressionStatement	"error_report ( ""vfio: Failed to set resample eventfd: %m"" )"	49:8:930:986	2	0	True				
ANR	208	CallExpression	"error_report ( ""vfio: Failed to set resample eventfd: %m"" )"		2	0					
ANR	209	Callee	error_report		2	0					
ANR	210	Identifier	error_report		2	0					
ANR	211	ArgumentList	"""vfio: Failed to set resample eventfd: %m"""		2	1					
ANR	212	Argument	"""vfio: Failed to set resample eventfd: %m"""		2	0					
ANR	213	PrimaryExpression	"""vfio: Failed to set resample eventfd: %m"""		2	0					
ANR	214	ReturnStatement	return ret ;	53:4:1000:1010	2	18	True				
ANR	215	Identifier	ret		2	0					
ANR	216	ReturnType	static int		2	1					
ANR	217	Identifier	vfio_set_resample_eventfd		2	2					
ANR	218	ParameterList	VFIOINTp * intp		2	3					
ANR	219	Parameter	VFIOINTp * intp	1:37:37:50	2	0	True				
ANR	220	ParameterType	VFIOINTp *		2	0					
ANR	221	Identifier	intp		2	1					
ANR	222	CFGEntryNode	ENTRY		2		True				
ANR	223	CFGExitNode	EXIT		2		True				
ANR	224	Symbol	irq_set -> start		2						
ANR	225	Symbol	irq_set -> index		2						
ANR	226	Symbol	dwk_dst_1		2						
ANR	227	Symbol	event_notifier_get_fd		2						
ANR	228	Symbol	dwk_src_1		2						
ANR	229	Symbol	* intp		2						
ANR	230	Symbol	& intp -> vdev -> vbasedev		2						
ANR	231	Symbol	ioctl		2						
ANR	232	Symbol	intp		2						
ANR	233	Symbol	irq_set -> count		2						
ANR	234	Symbol	intp -> vdev		2						
ANR	235	Symbol	* dwk_dst_1		2						
ANR	236	Symbol	irq_set		2						
ANR	237	Symbol	vbasedev -> fd		2						
ANR	238	Symbol	* pfd		2						
ANR	239	Symbol	* dwk_len_1		2						
ANR	240	Symbol	vbasedev		2						
ANR	241	Symbol	& intp -> unmask		2						
ANR	242	Symbol	dwk_len_1		2						
ANR	243	Symbol	ret		2						
ANR	244	Symbol	irq_set -> flags		2						
ANR	245	Symbol	& irq_set -> data		2						
ANR	246	Symbol	* dwk_src_1		2						
ANR	247	Symbol	NULL		2						
ANR	248	Symbol	intp -> pin		2						
ANR	249	Symbol	irq_set -> argsz		2						
ANR	250	Symbol	* irq_set		2						
ANR	251	Symbol	VFIO_DEVICE_SET_IRQS		2						
ANR	252	Symbol	pfd		2						
ANR	253	Symbol	argsz		2						
ANR	254	Symbol	* vbasedev		2						
ANR	255	Symbol	g_malloc0		2						
ANR	256	Symbol	VFIO_IRQ_SET_DATA_EVENTFD		2						
ANR	257	Symbol	VFIO_IRQ_SET_ACTION_UNMASK		2						
