command	key	type	code	location	functionId	childNum	isCFGNode	operator	baseType	completeType	identifier
ANR	204	ArgumentList	name		2	1					
ANR	205	Argument	name		2	0					
ANR	206	Identifier	name		2	0					
ANR	207	Identifier	len		2	1					
ANR	208	BreakStatement	break ;	79:12:1250:1255	2	1	True				
ANR	209	ReturnStatement	return name ? xml_builtin [ i ] [ 1 ] : NULL ;	83:4:1269:1307	2	23	True				
ANR	210	ConditionalExpression	name ? xml_builtin [ i ] [ 1 ] : NULL		2	0					
ANR	211	Condition	name		2	0					
ANR	212	Identifier	name		2	0					
ANR	213	ArrayIndexing	xml_builtin [ i ] [ 1 ]		2	1					
ANR	214	ArrayIndexing	xml_builtin [ i ]		2	0					
ANR	215	Identifier	xml_builtin		2	0					
ANR	216	Identifier	i		2	1					
ANR	217	PrimaryExpression	1		2	1					
ANR	218	Identifier	NULL		2	2					
ANR	219	ReturnType	const char *		2	1					
ANR	220	Identifier	get_feature_xml		2	2					
ANR	221	ParameterList	"CPUState * env , const char * p , const char * * newp"		2	3					
ANR	222	Parameter	CPUState * env	1:28:28:40	2	0	True				
ANR	223	ParameterType	CPUState *		2	0					
ANR	224	Identifier	env		2	1					
ANR	225	Parameter	const char * p	1:43:43:55	2	1	True				
ANR	226	ParameterType	const char *		2	0					
ANR	227	Identifier	p		2	1					
ANR	228	Parameter	const char * * newp	1:58:58:74	2	2	True				
ANR	229	ParameterType	const char * *		2	0					
ANR	230	Identifier	newp		2	1					
ANR	231	CFGEntryNode	ENTRY		2		True				
ANR	232	CFGExitNode	EXIT		2		True				
ANR	233	InfiniteForNode	true		2		True				
ANR	234	Symbol	r -> xml		2						
ANR	235	Symbol	r -> next		2						
ANR	236	Symbol	xml_builtin		2						
ANR	237	Symbol	strncmp		2						
ANR	238	Symbol	strlen		2						
ANR	239	Symbol	len		2						
ANR	240	Symbol	* * xml_builtin		2						
ANR	241	Symbol	* xml_builtin		2						
ANR	242	Symbol	* target_xml		2						
ANR	243	Symbol	env -> gdb_regs		2						
ANR	244	Symbol	* * i		2						
ANR	245	Symbol	newp		2						
ANR	246	Symbol	NULL		2						
ANR	247	Symbol	* newp		2						
ANR	248	Symbol	* env		2						
ANR	249	Symbol	i		2						
ANR	250	Symbol	env		2						
ANR	251	Symbol	target_xml		2						
ANR	252	Symbol	p		2						
ANR	253	Symbol	r		2						
ANR	254	Symbol	* i		2						
ANR	255	Symbol	name		2						
ANR	256	Symbol	* p		2						
ANR	257	Symbol	* r		2						
ANR	258	Symbol	* len		2						
