command	key	type	code	location	functionId	childNum	isCFGNode	operator	baseType	completeType	identifier
ANR	45	AssignmentExpression	dwk_dst_1 [ dwk_len_1 - 1 ] = dwk_src_1 [ 0 ]		2	0		=			
ANR	46	ArrayIndexing	dwk_dst_1 [ dwk_len_1 - 1 ]		2	0					
ANR	47	Identifier	dwk_dst_1		2	0					
ANR	48	AdditiveExpression	dwk_len_1 - 1		2	1		-			
ANR	49	Identifier	dwk_len_1		2	0					
ANR	50	PrimaryExpression	1		2	1					
ANR	51	ArrayIndexing	dwk_src_1 [ 0 ]		2	1					
ANR	52	Identifier	dwk_src_1		2	0					
ANR	53	PrimaryExpression	0		2	1					
ANR	54	Statement	extern	13:4:310:315	2	1	True				
ANR	55	Statement	const	13:11:317:321	2	2	True				
ANR	56	Statement	char	13:17:323:326	2	3	True				
ANR	57	Statement	*	13:22:328:328	2	4	True				
ANR	58	Statement	const	13:23:329:333	2	5	True				
ANR	59	Statement	xml_builtin	13:29:335:345	2	6	True				
ANR	60	Statement	[	13:40:346:346	2	7	True				
ANR	61	Statement	]	13:41:347:347	2	8	True				
ANR	62	Statement	[	13:42:348:348	2	9	True				
ANR	63	Statement	2	13:43:349:349	2	10	True				
ANR	64	Statement	]	13:44:350:350	2	11	True				
ANR	65	ExpressionStatement		13:45:351:351	2	12	True				
ANR	66	IdentifierDeclStatement	size_t len ;	15:4:358:368	2	13	True				
ANR	67	IdentifierDecl	len		2	0					
ANR	68	IdentifierDeclType	size_t		2	0					
ANR	69	Identifier	len		2	1					
ANR	70	IdentifierDeclStatement	int i ;	17:4:375:380	2	14	True				
ANR	71	IdentifierDecl	i		2	0					
ANR	72	IdentifierDeclType	int		2	0					
ANR	73	Identifier	i		2	1					
ANR	74	IdentifierDeclStatement	const char * name ;	19:4:387:403	2	15	True				
ANR	75	IdentifierDecl	* name		2	0					
ANR	76	IdentifierDeclType	const char *		2	0					
ANR	77	Identifier	name		2	1					
ANR	78	Statement	static	21:4:410:415	2	16	True				
ANR	79	IdentifierDeclStatement	char target_xml [ 1024 ] ;	21:11:417:438	2	17	True				
ANR	80	IdentifierDecl	target_xml [ 1024 ]		2	0					
ANR	81	IdentifierDeclType	char [ 1024 ]		2	0					
ANR	82	Identifier	target_xml		2	1					
ANR	83	PrimaryExpression	1024		2	2					
ANR	84	ExpressionStatement	len = 0	25:4:447:454	2	18	True				
ANR	85	AssignmentExpression	len = 0		2	0		=			
ANR	86	Identifier	len		2	0					
ANR	87	PrimaryExpression	0		2	1					
ANR	88	WhileStatement	while ( p [ len ] && p [ len ] != ':' )		2	19					
ANR	89	Condition	p [ len ] && p [ len ] != ':'	27:11:468:490	2	0	True				
ANR	90	AndExpression	p [ len ] && p [ len ] != ':'		2	0		&&			
ANR	91	ArrayIndexing	p [ len ]		2	0					
ANR	92	Identifier	p		2	0					
ANR	93	Identifier	len		2	1					
ANR	94	EqualityExpression	p [ len ] != ':'		2	1		!=			
ANR	95	ArrayIndexing	p [ len ]		2	0					
ANR	96	Identifier	p		2	0					
ANR	97	Identifier	len		2	1					
ANR	98	PrimaryExpression	':'		2	1					
ANR	99	ExpressionStatement	len ++	29:8:502:507	2	1	True				
ANR	100	PostIncDecOperationExpression	len ++		2	0					
ANR	101	Identifier	len		2	0					
ANR	102	IncDec	++		2	1					
ANR	103	ExpressionStatement	* newp = p + len	31:4:514:529	2	20	True				
ANR	104	AssignmentExpression	* newp = p + len		2	0		=			
ANR	105	UnaryOperationExpression	* newp		2	0					
ANR	106	UnaryOperator	*		2	0					
ANR	107	Identifier	newp		2	1					
ANR	108	AdditiveExpression	p + len		2	1		+			
ANR	109	Identifier	p		2	0					
ANR	110	Identifier	len		2	1					
ANR	111	ExpressionStatement	name = NULL	35:4:538:549	2	21	True				
ANR	112	AssignmentExpression	name = NULL		2	0		=			
ANR	113	Identifier	name		2	0					
ANR	114	Identifier	NULL		2	1					
ANR	115	IfStatement	"if ( strncmp ( p , ""target.xml"" , len ) == 0 )"		2	22					
ANR	116	Condition	"strncmp ( p , ""target.xml"" , len ) == 0"	37:8:560:593	2	0	True				
ANR	117	EqualityExpression	"strncmp ( p , ""target.xml"" , len ) == 0"		2	0		==			
ANR	118	CallExpression	"strncmp ( p , ""target.xml"" , len )"		2	0					
ANR	119	Callee	strncmp		2	0					
ANR	120	Identifier	strncmp		2	0					
ANR	121	ArgumentList	p		2	1					
ANR	122	Argument	p		2	0					
ANR	123	Identifier	p		2	0					
ANR	124	Argument	"""target.xml"""		2	1					
ANR	125	PrimaryExpression	"""target.xml"""		2	0					
ANR	126	Argument	len		2	2					
ANR	127	Identifier	len		2	0					
ANR	128	PrimaryExpression	0		2	1					
ANR	129	CompoundStatement		35:44:517:517	2	1					
ANR	130	IfStatement	if ( ! target_xml [ 0 ] )		2	0					
ANR	131	Condition	! target_xml [ 0 ]	41:12:670:683	2	0	True				
ANR	132	UnaryOperationExpression	! target_xml [ 0 ]		2	0					
ANR	133	UnaryOperator	!		2	0					
ANR	134	ArrayIndexing	target_xml [ 0 ]		2	1					
ANR	135	Identifier	target_xml		2	0					
ANR	136	PrimaryExpression	0		2	1					
ANR	137	CompoundStatement		41:12:622:641	2	1					
ANR	138	IdentifierDeclStatement	GDBRegisterState * r ;	43:12:701:720	2	0	True				
ANR	139	IdentifierDecl	* r		2	0					
ANR	140	IdentifierDeclType	GDBRegisterState *		2	0					
ANR	141	Identifier	r		2	1					
ANR	142	Statement	sprintf	47:12:737:743	2	1	True				
ANR	143	Statement	(	47:19:744:744	2	2	True				
ANR	144	Statement	target_xml	47:20:745:754	2	3	True				
ANR	145	Statement	","	47:30:755:755	2	4	True				
ANR	146	Statement	"""<?xml version=\\""1.0\\""?>"""	49:20:778:802	2	5	True				
ANR	147	Statement	"""<!DOCTYPE target SYSTEM \\""gdb-target.dtd\\"">"""	51:20:825:869	2	6	True				
ANR	148	Statement	"""<target>"""	53:20:892:901	2	7	True				
ANR	149	Statement	"""<xi:include href=\\""%s\\""/>"""	55:20:924:950	2	8	True				
ANR	150	Statement	","	55:47:951:951	2	9	True				
ANR	151	Statement	GDB_CORE_XML	57:20:974:985	2	10	True				
ANR	152	Statement	)	57:32:986:986	2	11	True				
ANR	153	ExpressionStatement		57:33:987:987	2	12	True				
ANR	154	ForStatement	for ( r = env -> gdb_regs ; r ; r = r -> next )		2	13					
ANR	155	ForInit	r = env -> gdb_regs ;	61:17:1009:1026	2	0	True				
ANR	156	AssignmentExpression	r = env -> gdb_regs		2	0		=			
ANR	157	Identifier	r		2	0					
ANR	158	PtrMemberAccess	env -> gdb_regs		2	1					
ANR	159	Identifier	env		2	0					
ANR	160	Identifier	gdb_regs		2	1					
ANR	161	Condition	r	61:36:1028:1028	2	1	True				
ANR	162	Identifier	r		2	0					
ANR	163	AssignmentExpression	r = r -> next	61:39:1031:1041	2	2	True	=			
ANR	164	Identifier	r		2	0					
ANR	165	PtrMemberAccess	r -> next		2	1					
ANR	166	Identifier	r		2	0					
ANR	167	Identifier	next		2	1					
ANR	168	CompoundStatement		59:52:965:965	2	3					
ANR	169	ExpressionStatement	"strcat ( target_xml , ""<xi:include href=\\"""" )"	63:16:1063:1104	2	0	True				
ANR	170	CallExpression	"strcat ( target_xml , ""<xi:include href=\\"""" )"		2	0					
ANR	171	Callee	strcat		2	0					
ANR	172	Identifier	strcat		2	0					
ANR	173	ArgumentList	target_xml		2	1					
ANR	174	Argument	target_xml		2	0					
ANR	175	Identifier	target_xml		2	0					
ANR	176	Argument	"""<xi:include href=\\"""""		2	1					
ANR	177	PrimaryExpression	"""<xi:include href=\\"""""		2	0					
ANR	178	ExpressionStatement	"strcat ( target_xml , r -> xml )"	65:16:1123:1149	2	1	True				
ANR	179	CallExpression	"strcat ( target_xml , r -> xml )"		2	0					
ANR	180	Callee	strcat		2	0					
ANR	181	Identifier	strcat		2	0					
ANR	182	ArgumentList	target_xml		2	1					
ANR	183	Argument	target_xml		2	0					
ANR	184	Identifier	target_xml		2	0					
ANR	185	Argument	r -> xml		2	1					
ANR	186	PtrMemberAccess	r -> xml		2	0					
ANR	187	Identifier	r		2	0					
ANR	188	Identifier	xml		2	1					
ANR	189	ExpressionStatement	"strcat ( target_xml , ""\\""/>"" )"	67:16:1168:1194	2	2	True				
ANR	190	CallExpression	"strcat ( target_xml , ""\\""/>"" )"		2	0					
ANR	191	Callee	strcat		2	0					
ANR	192	Identifier	strcat		2	0					
ANR	193	ArgumentList	target_xml		2	1					
ANR	194	Argument	target_xml		2	0					
ANR	195	Identifier	target_xml		2	0					
ANR	196	Argument	"""\\""/>"""		2	1					
ANR	197	PrimaryExpression	"""\\""/>"""		2	0					
ANR	198	ExpressionStatement	"strcat ( target_xml , ""</target>"" )"	71:12:1224:1255	2	14	True				
ANR	199	CallExpression	"strcat ( target_xml , ""</target>"" )"		2	0					
ANR	200	Callee	strcat		2	0					
ANR	201	Identifier	strcat		2	0					
ANR	202	ArgumentList	target_xml		2	1					
ANR	203	Argument	target_xml		2	0					
ANR	204	Identifier	target_xml		2	0					
ANR	205	Argument	"""</target>"""		2	1					
ANR	206	PrimaryExpression	"""</target>"""		2	0					
ANR	207	ReturnStatement	return target_xml ;	75:8:1277:1294	2	1	True				
ANR	208	Identifier	target_xml		2	0					
ANR	209	ForStatement	for ( i = 0 ; ; i ++ )		2	23					
ANR	210	ForInit	i = 0 ;	79:9:1313:1318	2	0	True				
ANR	211	AssignmentExpression	i = 0		2	0		=			
ANR	212	Identifier	i		2	0					
ANR	213	PrimaryExpression	0		2	1					
ANR	214	PostIncDecOperationExpression	i ++	79:18:1322:1324	2	1	True				
ANR	215	Identifier	i		2	0					
ANR	216	IncDec	++		2	1					
ANR	217	CompoundStatement		77:23:1248:1248	2	2					
ANR	218	ExpressionStatement	name = xml_builtin [ i ] [ 0 ]	81:8:1338:1362	2	0	True				
ANR	219	AssignmentExpression	name = xml_builtin [ i ] [ 0 ]		2	0		=			
ANR	220	Identifier	name		2	0					
ANR	221	ArrayIndexing	xml_builtin [ i ] [ 0 ]		2	1					
ANR	222	ArrayIndexing	xml_builtin [ i ]		2	0					
ANR	223	Identifier	xml_builtin		2	0					
ANR	224	Identifier	i		2	1					
ANR	225	PrimaryExpression	0		2	1					
ANR	226	IfStatement	"if ( ! name || ( strncmp ( name , p , len ) == 0 && strlen ( name ) == len ) )"		2	1					
ANR	227	Condition	"! name || ( strncmp ( name , p , len ) == 0 && strlen ( name ) == len )"	83:12:1377:1436	2	0	True				
ANR	228	OrExpression	"! name || ( strncmp ( name , p , len ) == 0 && strlen ( name ) == len )"		2	0		||			
ANR	229	UnaryOperationExpression	! name		2	0					
ANR	230	UnaryOperator	!		2	0					
ANR	231	Identifier	name		2	1					
ANR	232	AndExpression	"strncmp ( name , p , len ) == 0 && strlen ( name ) == len"		2	1		&&			
ANR	233	EqualityExpression	"strncmp ( name , p , len ) == 0"		2	0		==			
ANR	234	CallExpression	"strncmp ( name , p , len )"		2	0					
ANR	235	Callee	strncmp		2	0					
ANR	236	Identifier	strncmp		2	0					
ANR	237	ArgumentList	name		2	1					
ANR	238	Argument	name		2	0					
ANR	239	Identifier	name		2	0					
ANR	240	Argument	p		2	1					
ANR	241	Identifier	p		2	0					
ANR	242	Argument	len		2	2					
ANR	243	Identifier	len		2	0					
ANR	244	PrimaryExpression	0		2	1					
ANR	245	EqualityExpression	strlen ( name ) == len		2	1		==			
ANR	246	CallExpression	strlen ( name )		2	0					
ANR	247	Callee	strlen		2	0					
ANR	248	Identifier	strlen		2	0					
ANR	249	ArgumentList	name		2	1					
ANR	250	Argument	name		2	0					
ANR	251	Identifier	name		2	0					
ANR	252	Identifier	len		2	1					
ANR	253	BreakStatement	break ;	85:12:1452:1457	2	1	True				
ANR	254	ReturnStatement	return name ? xml_builtin [ i ] [ 1 ] : NULL ;	89:4:1471:1509	2	24	True				
ANR	255	ConditionalExpression	name ? xml_builtin [ i ] [ 1 ] : NULL		2	0					
ANR	256	Condition	name		2	0					
ANR	257	Identifier	name		2	0					
ANR	258	ArrayIndexing	xml_builtin [ i ] [ 1 ]		2	1					
ANR	259	ArrayIndexing	xml_builtin [ i ]		2	0					
ANR	260	Identifier	xml_builtin		2	0					
ANR	261	Identifier	i		2	1					
ANR	262	PrimaryExpression	1		2	1					
ANR	263	Identifier	NULL		2	2					
ANR	264	ReturnType	const char *		2	1					
ANR	265	Identifier	get_feature_xml		2	2					
ANR	266	ParameterList	"CPUState * env , const char * p , const char * * newp"		2	3					
ANR	267	Parameter	CPUState * env	1:28:28:40	2	0	True				
ANR	268	ParameterType	CPUState *		2	0					
ANR	269	Identifier	env		2	1					
ANR	270	Parameter	const char * p	1:43:43:55	2	1	True				
ANR	271	ParameterType	const char *		2	0					
ANR	272	Identifier	p		2	1					
ANR	273	Parameter	const char * * newp	1:58:58:74	2	2	True				
ANR	274	ParameterType	const char * *		2	0					
ANR	275	Identifier	newp		2	1					
ANR	276	CFGEntryNode	ENTRY		2		True				
ANR	277	CFGExitNode	EXIT		2		True				
ANR	278	InfiniteForNode	true		2		True				
ANR	279	Symbol	dwk_dst_1		2						
ANR	280	Symbol	dwk_src_1		2						
ANR	281	Symbol	r -> xml		2						
ANR	282	Symbol	r -> next		2						
ANR	283	Symbol	xml_builtin		2						
ANR	284	Symbol	strncmp		2						
ANR	285	Symbol	strlen		2						
ANR	286	Symbol	* dwk_dst_1		2						
ANR	287	Symbol	len		2						
ANR	288	Symbol	* * xml_builtin		2						
ANR	289	Symbol	* dwk_len_1		2						
ANR	290	Symbol	* xml_builtin		2						
ANR	291	Symbol	* target_xml		2						
ANR	292	Symbol	dwk_len_1		2						
ANR	293	Symbol	env -> gdb_regs		2						
ANR	294	Symbol	* dwk_src_1		2						
ANR	295	Symbol	* * i		2						
ANR	296	Symbol	newp		2						
ANR	297	Symbol	NULL		2						
ANR	298	Symbol	* newp		2						
ANR	299	Symbol	* env		2						
ANR	300	Symbol	i		2						
ANR	301	Symbol	env		2						
ANR	302	Symbol	target_xml		2						
ANR	303	Symbol	p		2						
ANR	304	Symbol	r		2						
ANR	305	Symbol	* i		2						
ANR	306	Symbol	name		2						
ANR	307	Symbol	* p		2						
ANR	308	Symbol	* r		2						
ANR	309	Symbol	* len		2						
