command	key	type	code	location	functionId	childNum	isCFGNode	operator	baseType	completeType	identifier
ANR	35	SizeofExpression	sizeof ( dwk_dst_1 )		2	1					
ANR	36	Sizeof	sizeof		2	0					
ANR	37	SizeofOperand	dwk_dst_1		2	1					
ANR	38	IfStatement	if ( dwk_len_1 > 0 )		2	3					
ANR	39	Condition	dwk_len_1 > 0	9:12:211:223	2	0	True				
ANR	40	RelationalExpression	dwk_len_1 > 0		2	0		>			
ANR	41	Identifier	dwk_len_1		2	0					
ANR	42	PrimaryExpression	0		2	1					
ANR	43	CompoundStatement		7:27:156:156	2	1					
ANR	44	ExpressionStatement	dwk_dst_1 [ dwk_len_1 - 1 ] = dwk_src_1 [ 0 ]	10:12:240:279	2	0	True				
ANR	45	AssignmentExpression	dwk_dst_1 [ dwk_len_1 - 1 ] = dwk_src_1 [ 0 ]		2	0		=			
ANR	46	ArrayIndexing	dwk_dst_1 [ dwk_len_1 - 1 ]		2	0					
ANR	47	Identifier	dwk_dst_1		2	0					
ANR	48	AdditiveExpression	dwk_len_1 - 1		2	1		-			
ANR	49	Identifier	dwk_len_1		2	0					
ANR	50	PrimaryExpression	1		2	1					
ANR	51	ArrayIndexing	dwk_src_1 [ 0 ]		2	1					
ANR	52	Identifier	dwk_src_1		2	0					
ANR	53	PrimaryExpression	0		2	1					
ANR	54	IdentifierDeclStatement	"Acpi20Tcpa * tcpa = acpi_data_push ( table_data , sizeof * tcpa ) ;"	13:4:301:360	2	1	True				
ANR	55	IdentifierDecl	"* tcpa = acpi_data_push ( table_data , sizeof * tcpa )"		2	0					
ANR	56	IdentifierDeclType	Acpi20Tcpa *		2	0					
ANR	57	Identifier	tcpa		2	1					
ANR	58	AssignmentExpression	"* tcpa = acpi_data_push ( table_data , sizeof * tcpa )"		2	2		=			
ANR	59	Identifier	tcpa		2	0					
ANR	60	CallExpression	"acpi_data_push ( table_data , sizeof * tcpa )"		2	1					
ANR	61	Callee	acpi_data_push		2	0					
ANR	62	Identifier	acpi_data_push		2	0					
ANR	63	ArgumentList	table_data		2	1					
ANR	64	Argument	table_data		2	0					
ANR	65	Identifier	table_data		2	0					
ANR	66	Argument	sizeof * tcpa		2	1					
ANR	67	SizeofExpression	sizeof * tcpa		2	0					
ANR	68	Sizeof	sizeof		2	0					
ANR	69	UnaryOperationExpression	* tcpa		2	1					
ANR	70	UnaryOperator	*		2	0					
ANR	71	Identifier	tcpa		2	1					
ANR	72	IdentifierDeclStatement	uint64_t log_area_start_address = acpi_data_len ( tcpalog ) ;	15:4:367:423	2	2	True				
ANR	73	IdentifierDecl	log_area_start_address = acpi_data_len ( tcpalog )		2	0					
ANR	74	IdentifierDeclType	uint64_t		2	0					
ANR	75	Identifier	log_area_start_address		2	1					
ANR	76	AssignmentExpression	log_area_start_address = acpi_data_len ( tcpalog )		2	2		=			
ANR	77	Identifier	log_area_start_address		2	0					
ANR	78	CallExpression	acpi_data_len ( tcpalog )		2	1					
ANR	79	Callee	acpi_data_len		2	0					
ANR	80	Identifier	acpi_data_len		2	0					
ANR	81	ArgumentList	tcpalog		2	1					
ANR	82	Argument	tcpalog		2	0					
ANR	83	Identifier	tcpalog		2	0					
ANR	84	ExpressionStatement	tcpa -> platform_class = cpu_to_le16 ( TPM_TCPA_ACPI_CLASS_CLIENT )	19:4:432:494	2	3	True				
ANR	85	AssignmentExpression	tcpa -> platform_class = cpu_to_le16 ( TPM_TCPA_ACPI_CLASS_CLIENT )		2	0		=			
ANR	86	PtrMemberAccess	tcpa -> platform_class		2	0					
ANR	87	Identifier	tcpa		2	0					
ANR	88	Identifier	platform_class		2	1					
ANR	89	CallExpression	cpu_to_le16 ( TPM_TCPA_ACPI_CLASS_CLIENT )		2	1					
ANR	90	Callee	cpu_to_le16		2	0					
ANR	91	Identifier	cpu_to_le16		2	0					
ANR	92	ArgumentList	TPM_TCPA_ACPI_CLASS_CLIENT		2	1					
ANR	93	Argument	TPM_TCPA_ACPI_CLASS_CLIENT		2	0					
ANR	94	Identifier	TPM_TCPA_ACPI_CLASS_CLIENT		2	0					
ANR	95	ExpressionStatement	tcpa -> log_area_minimum_length = cpu_to_le32 ( TPM_LOG_AREA_MINIMUM_SIZE )	21:4:501:571	2	4	True				
ANR	96	AssignmentExpression	tcpa -> log_area_minimum_length = cpu_to_le32 ( TPM_LOG_AREA_MINIMUM_SIZE )		2	0		=			
ANR	97	PtrMemberAccess	tcpa -> log_area_minimum_length		2	0					
ANR	98	Identifier	tcpa		2	0					
ANR	99	Identifier	log_area_minimum_length		2	1					
ANR	100	CallExpression	cpu_to_le32 ( TPM_LOG_AREA_MINIMUM_SIZE )		2	1					
ANR	101	Callee	cpu_to_le32		2	0					
ANR	102	Identifier	cpu_to_le32		2	0					
ANR	103	ArgumentList	TPM_LOG_AREA_MINIMUM_SIZE		2	1					
ANR	104	Argument	TPM_LOG_AREA_MINIMUM_SIZE		2	0					
ANR	105	Identifier	TPM_LOG_AREA_MINIMUM_SIZE		2	0					
ANR	106	ExpressionStatement	tcpa -> log_area_start_address = cpu_to_le64 ( log_area_start_address )	23:4:578:644	2	5	True				
ANR	107	AssignmentExpression	tcpa -> log_area_start_address = cpu_to_le64 ( log_area_start_address )		2	0		=			
ANR	108	PtrMemberAccess	tcpa -> log_area_start_address		2	0					
ANR	109	Identifier	tcpa		2	0					
ANR	110	Identifier	log_area_start_address		2	1					
ANR	111	CallExpression	cpu_to_le64 ( log_area_start_address )		2	1					
ANR	112	Callee	cpu_to_le64		2	0					
ANR	113	Identifier	cpu_to_le64		2	0					
ANR	114	ArgumentList	log_area_start_address		2	1					
ANR	115	Argument	log_area_start_address		2	0					
ANR	116	Identifier	log_area_start_address		2	0					
ANR	117	ExpressionStatement	"bios_linker_loader_alloc ( linker , ACPI_BUILD_TPMLOG_FILE , 1 , false )"	27:4:653:767	2	6	True				
ANR	118	CallExpression	"bios_linker_loader_alloc ( linker , ACPI_BUILD_TPMLOG_FILE , 1 , false )"		2	0					
ANR	119	Callee	bios_linker_loader_alloc		2	0					
ANR	120	Identifier	bios_linker_loader_alloc		2	0					
ANR	121	ArgumentList	linker		2	1					
ANR	122	Argument	linker		2	0					
ANR	123	Identifier	linker		2	0					
ANR	124	Argument	ACPI_BUILD_TPMLOG_FILE		2	1					
ANR	125	Identifier	ACPI_BUILD_TPMLOG_FILE		2	0					
ANR	126	Argument	1		2	2					
ANR	127	PrimaryExpression	1		2	0					
ANR	128	Argument	false		2	3					
ANR	129	Identifier	false		2	0					
ANR	130	ExpressionStatement	"bios_linker_loader_add_pointer ( linker , ACPI_BUILD_TABLE_FILE , ACPI_BUILD_TPMLOG_FILE , table_data , & tcpa -> log_area_start_address , sizeof ( tcpa -> log_area_start_address ) )"	35:4:839:1113	2	7	True				
ANR	131	CallExpression	"bios_linker_loader_add_pointer ( linker , ACPI_BUILD_TABLE_FILE , ACPI_BUILD_TPMLOG_FILE , table_data , & tcpa -> log_area_start_address , sizeof ( tcpa -> log_area_start_address ) )"		2	0					
ANR	132	Callee	bios_linker_loader_add_pointer		2	0					
ANR	133	Identifier	bios_linker_loader_add_pointer		2	0					
ANR	134	ArgumentList	linker		2	1					
ANR	135	Argument	linker		2	0					
ANR	136	Identifier	linker		2	0					
ANR	137	Argument	ACPI_BUILD_TABLE_FILE		2	1					
ANR	138	Identifier	ACPI_BUILD_TABLE_FILE		2	0					
ANR	139	Argument	ACPI_BUILD_TPMLOG_FILE		2	2					
ANR	140	Identifier	ACPI_BUILD_TPMLOG_FILE		2	0					
ANR	141	Argument	table_data		2	3					
ANR	142	Identifier	table_data		2	0					
ANR	143	Argument	& tcpa -> log_area_start_address		2	4					
ANR	144	UnaryOperationExpression	& tcpa -> log_area_start_address		2	0					
ANR	145	UnaryOperator	&		2	0					
ANR	146	PtrMemberAccess	tcpa -> log_area_start_address		2	1					
ANR	147	Identifier	tcpa		2	0					
ANR	148	Identifier	log_area_start_address		2	1					
ANR	149	Argument	sizeof ( tcpa -> log_area_start_address )		2	5					
ANR	150	SizeofExpression	sizeof ( tcpa -> log_area_start_address )		2	0					
ANR	151	Sizeof	sizeof		2	0					
ANR	152	PtrMemberAccess	tcpa -> log_area_start_address		2	1					
ANR	153	Identifier	tcpa		2	0					
ANR	154	Identifier	log_area_start_address		2	1					
ANR	155	ExpressionStatement	"build_header ( linker , table_data , ( void * ) tcpa , ""TCPA"" , sizeof ( * tcpa ) , 2 , NULL )"	45:4:1122:1218	2	8	True				
ANR	156	CallExpression	"build_header ( linker , table_data , ( void * ) tcpa , ""TCPA"" , sizeof ( * tcpa ) , 2 , NULL )"		2	0					
ANR	157	Callee	build_header		2	0					
ANR	158	Identifier	build_header		2	0					
ANR	159	ArgumentList	linker		2	1					
ANR	160	Argument	linker		2	0					
ANR	161	Identifier	linker		2	0					
ANR	162	Argument	table_data		2	1					
ANR	163	Identifier	table_data		2	0					
ANR	164	Argument	( void * ) tcpa		2	2					
ANR	165	CastExpression	( void * ) tcpa		2	0					
ANR	166	CastTarget	void *		2	0					
ANR	167	Identifier	tcpa		2	1					
ANR	168	Argument	"""TCPA"""		2	3					
ANR	169	PrimaryExpression	"""TCPA"""		2	0					
ANR	170	Argument	sizeof ( * tcpa )		2	4					
ANR	171	SizeofExpression	sizeof ( * tcpa )		2	0					
ANR	172	Sizeof	sizeof		2	0					
ANR	173	UnaryOperationExpression	* tcpa		2	1					
ANR	174	UnaryOperator	*		2	0					
ANR	175	Identifier	tcpa		2	1					
ANR	176	Argument	2		2	5					
ANR	177	PrimaryExpression	2		2	0					
ANR	178	Argument	NULL		2	6					
ANR	179	Identifier	NULL		2	0					
ANR	180	ExpressionStatement	"acpi_data_push ( tcpalog , TPM_LOG_AREA_MINIMUM_SIZE )"	51:4:1227:1277	2	9	True				
ANR	181	CallExpression	"acpi_data_push ( tcpalog , TPM_LOG_AREA_MINIMUM_SIZE )"		2	0					
ANR	182	Callee	acpi_data_push		2	0					
ANR	183	Identifier	acpi_data_push		2	0					
ANR	184	ArgumentList	tcpalog		2	1					
ANR	185	Argument	tcpalog		2	0					
ANR	186	Identifier	tcpalog		2	0					
ANR	187	Argument	TPM_LOG_AREA_MINIMUM_SIZE		2	1					
ANR	188	Identifier	TPM_LOG_AREA_MINIMUM_SIZE		2	0					
ANR	189	Identifier	build_tpm_tcpa		2	1					
ANR	190	ParameterList	"GArray * table_data , GArray * linker , GArray * tcpalog"		2	2					
ANR	191	Parameter	GArray * table_data	1:15:15:32	2	0	True				
ANR	192	ParameterType	GArray *		2	0					
ANR	193	Identifier	table_data		2	1					
ANR	194	Parameter	GArray * linker	1:35:35:48	2	1	True				
ANR	195	ParameterType	GArray *		2	0					
ANR	196	Identifier	linker		2	1					
ANR	197	Parameter	GArray * tcpalog	1:51:51:65	2	2	True				
ANR	198	ParameterType	GArray *		2	0					
ANR	199	Identifier	tcpalog		2	1					
ANR	200	CFGEntryNode	ENTRY		2		True				
ANR	201	CFGExitNode	EXIT		2		True				
ANR	202	Symbol	dwk_dst_1		2						
ANR	203	Symbol	dwk_src_1		2						
ANR	204	Symbol	tcpa -> platform_class		2						
ANR	205	Symbol	ACPI_BUILD_TPMLOG_FILE		2						
ANR	206	Symbol	TPM_LOG_AREA_MINIMUM_SIZE		2						
ANR	207	Symbol	* dwk_dst_1		2						
ANR	208	Symbol	tcpa		2						
ANR	209	Symbol	cpu_to_le32		2						
ANR	210	Symbol	ACPI_BUILD_TABLE_FILE		2						
ANR	211	Symbol	cpu_to_le16		2						
ANR	212	Symbol	* dwk_len_1		2						
ANR	213	Symbol	log_area_start_address		2						
ANR	214	Symbol	dwk_len_1		2						
ANR	215	Symbol	linker		2						
ANR	216	Symbol	* dwk_src_1		2						
ANR	217	Symbol	& tcpa -> log_area_start_address		2						
ANR	218	Symbol	NULL		2						
ANR	219	Symbol	tcpa -> log_area_minimum_length		2						
ANR	220	Symbol	tcpa -> log_area_start_address		2						
ANR	221	Symbol	false		2						
ANR	222	Symbol	* tcpa		2						
ANR	223	Symbol	TPM_TCPA_ACPI_CLASS_CLIENT		2						
ANR	224	Symbol	table_data		2						
ANR	225	Symbol	acpi_data_len		2						
ANR	226	Symbol	cpu_to_le64		2						
ANR	227	Symbol	acpi_data_push		2						
ANR	228	Symbol	tcpalog		2						
