command	key	type	code	location	functionId	childNum	isCFGNode	operator	baseType	completeType	identifier
ANR	95	ArgumentList	"""Initializing VNC server with x509 SASL auth\\n"""		2	1					
ANR	96	Argument	"""Initializing VNC server with x509 SASL auth\\n"""		2	0					
ANR	97	PrimaryExpression	"""Initializing VNC server with x509 SASL auth\\n"""		2	0					
ANR	98	ExpressionStatement	vs -> subauth = VNC_AUTH_VENCRYPT_X509SASL	121:16:1853:1893	2	1	True				
ANR	99	AssignmentExpression	vs -> subauth = VNC_AUTH_VENCRYPT_X509SASL		2	0		=			
ANR	100	PtrMemberAccess	vs -> subauth		2	0					
ANR	101	Identifier	vs		2	0					
ANR	102	Identifier	subauth		2	1					
ANR	103	Identifier	VNC_AUTH_VENCRYPT_X509SASL		2	1					
ANR	104	ElseStatement	else		2	0					
ANR	105	CompoundStatement		113:19:1731:1731	2	0					
ANR	106	ExpressionStatement	"VNC_DEBUG ( ""Initializing VNC server with TLS SASL auth\\n"" )"	125:16:1934:1991	2	0	True				
ANR	107	CallExpression	"VNC_DEBUG ( ""Initializing VNC server with TLS SASL auth\\n"" )"		2	0					
ANR	108	Callee	VNC_DEBUG		2	0					
ANR	109	Identifier	VNC_DEBUG		2	0					
ANR	110	ArgumentList	"""Initializing VNC server with TLS SASL auth\\n"""		2	1					
ANR	111	Argument	"""Initializing VNC server with TLS SASL auth\\n"""		2	0					
ANR	112	PrimaryExpression	"""Initializing VNC server with TLS SASL auth\\n"""		2	0					
ANR	113	ExpressionStatement	vs -> subauth = VNC_AUTH_VENCRYPT_TLSSASL	127:16:2010:2049	2	1	True				
ANR	114	AssignmentExpression	vs -> subauth = VNC_AUTH_VENCRYPT_TLSSASL		2	0		=			
ANR	115	PtrMemberAccess	vs -> subauth		2	0					
ANR	116	Identifier	vs		2	0					
ANR	117	Identifier	subauth		2	1					
ANR	118	Identifier	VNC_AUTH_VENCRYPT_TLSSASL		2	1					
ANR	119	ElseStatement	else		2	0					
ANR	120	CompoundStatement		121:15:1898:1898	2	0					
ANR	121	ExpressionStatement	"VNC_DEBUG ( ""Initializing VNC server with SASL auth\\n"" )"	133:12:2097:2150	2	0	True				
ANR	122	CallExpression	"VNC_DEBUG ( ""Initializing VNC server with SASL auth\\n"" )"		2	0					
ANR	123	Callee	VNC_DEBUG		2	0					
ANR	124	Identifier	VNC_DEBUG		2	0					
ANR	125	ArgumentList	"""Initializing VNC server with SASL auth\\n"""		2	1					
ANR	126	Argument	"""Initializing VNC server with SASL auth\\n"""		2	0					
ANR	127	PrimaryExpression	"""Initializing VNC server with SASL auth\\n"""		2	0					
ANR	128	ExpressionStatement	vs -> auth = VNC_AUTH_SASL	135:12:2165:2189	2	1	True				
ANR	129	AssignmentExpression	vs -> auth = VNC_AUTH_SASL		2	0		=			
ANR	130	PtrMemberAccess	vs -> auth		2	0					
ANR	131	Identifier	vs		2	0					
ANR	132	Identifier	auth		2	1					
ANR	133	Identifier	VNC_AUTH_SASL		2	1					
ANR	134	ExpressionStatement	vs -> subauth = VNC_AUTH_INVALID	137:12:2204:2234	2	2	True				
ANR	135	AssignmentExpression	vs -> subauth = VNC_AUTH_INVALID		2	0		=			
ANR	136	PtrMemberAccess	vs -> subauth		2	0					
ANR	137	Identifier	vs		2	0					
ANR	138	Identifier	subauth		2	1					
ANR	139	Identifier	VNC_AUTH_INVALID		2	1					
ANR	140	ElseStatement	else		2	0					
ANR	141	CompoundStatement		131:11:2075:2075	2	0					
ANR	142	IfStatement	if ( tls )		2	0					
ANR	143	Condition	tls	143:12:2274:2276	2	0	True				
ANR	144	Identifier	tls		2	0					
ANR	145	CompoundStatement		133:17:2095:2095	2	1					
ANR	146	ExpressionStatement	vs -> auth = VNC_AUTH_VENCRYPT	145:12:2294:2322	2	0	True				
ANR	147	AssignmentExpression	vs -> auth = VNC_AUTH_VENCRYPT		2	0		=			
ANR	148	PtrMemberAccess	vs -> auth		2	0					
ANR	149	Identifier	vs		2	0					
ANR	150	Identifier	auth		2	1					
ANR	151	Identifier	VNC_AUTH_VENCRYPT		2	1					
ANR	152	IfStatement	if ( x509 )		2	1					
ANR	153	Condition	x509	147:16:2341:2344	2	0	True				
ANR	154	Identifier	x509		2	0					
ANR	155	CompoundStatement		137:22:2163:2163	2	1					
ANR	156	ExpressionStatement	"VNC_DEBUG ( ""Initializing VNC server with x509 no auth\\n"" )"	149:16:2366:2422	2	0	True				
ANR	157	CallExpression	"VNC_DEBUG ( ""Initializing VNC server with x509 no auth\\n"" )"		2	0					
ANR	158	Callee	VNC_DEBUG		2	0					
ANR	159	Identifier	VNC_DEBUG		2	0					
ANR	160	ArgumentList	"""Initializing VNC server with x509 no auth\\n"""		2	1					
ANR	161	Argument	"""Initializing VNC server with x509 no auth\\n"""		2	0					
ANR	162	PrimaryExpression	"""Initializing VNC server with x509 no auth\\n"""		2	0					
ANR	163	ExpressionStatement	vs -> subauth = VNC_AUTH_VENCRYPT_X509NONE	151:16:2441:2481	2	1	True				
ANR	164	AssignmentExpression	vs -> subauth = VNC_AUTH_VENCRYPT_X509NONE		2	0		=			
ANR	165	PtrMemberAccess	vs -> subauth		2	0					
ANR	166	Identifier	vs		2	0					
ANR	167	Identifier	subauth		2	1					
ANR	168	Identifier	VNC_AUTH_VENCRYPT_X509NONE		2	1					
ANR	169	ElseStatement	else		2	0					
ANR	170	CompoundStatement		143:19:2319:2319	2	0					
ANR	171	ExpressionStatement	"VNC_DEBUG ( ""Initializing VNC server with TLS no auth\\n"" )"	155:16:2522:2577	2	0	True				
ANR	172	CallExpression	"VNC_DEBUG ( ""Initializing VNC server with TLS no auth\\n"" )"		2	0					
ANR	173	Callee	VNC_DEBUG		2	0					
ANR	174	Identifier	VNC_DEBUG		2	0					
ANR	175	ArgumentList	"""Initializing VNC server with TLS no auth\\n"""		2	1					
ANR	176	Argument	"""Initializing VNC server with TLS no auth\\n"""		2	0					
ANR	177	PrimaryExpression	"""Initializing VNC server with TLS no auth\\n"""		2	0					
ANR	178	ExpressionStatement	vs -> subauth = VNC_AUTH_VENCRYPT_TLSNONE	157:16:2596:2635	2	1	True				
ANR	179	AssignmentExpression	vs -> subauth = VNC_AUTH_VENCRYPT_TLSNONE		2	0		=			
ANR	180	PtrMemberAccess	vs -> subauth		2	0					
ANR	181	Identifier	vs		2	0					
ANR	182	Identifier	subauth		2	1					
ANR	183	Identifier	VNC_AUTH_VENCRYPT_TLSNONE		2	1					
ANR	184	ElseStatement	else		2	0					
ANR	185	CompoundStatement		151:15:2484:2484	2	0					
ANR	186	ExpressionStatement	"VNC_DEBUG ( ""Initializing VNC server with no auth\\n"" )"	163:12:2683:2734	2	0	True				
ANR	187	CallExpression	"VNC_DEBUG ( ""Initializing VNC server with no auth\\n"" )"		2	0					
ANR	188	Callee	VNC_DEBUG		2	0					
ANR	189	Identifier	VNC_DEBUG		2	0					
ANR	190	ArgumentList	"""Initializing VNC server with no auth\\n"""		2	1					
ANR	191	Argument	"""Initializing VNC server with no auth\\n"""		2	0					
ANR	192	PrimaryExpression	"""Initializing VNC server with no auth\\n"""		2	0					
ANR	193	ExpressionStatement	vs -> auth = VNC_AUTH_NONE	165:12:2749:2773	2	1	True				
ANR	194	AssignmentExpression	vs -> auth = VNC_AUTH_NONE		2	0		=			
ANR	195	PtrMemberAccess	vs -> auth		2	0					
ANR	196	Identifier	vs		2	0					
ANR	197	Identifier	auth		2	1					
ANR	198	Identifier	VNC_AUTH_NONE		2	1					
ANR	199	ExpressionStatement	vs -> subauth = VNC_AUTH_INVALID	167:12:2788:2818	2	2	True				
ANR	200	AssignmentExpression	vs -> subauth = VNC_AUTH_INVALID		2	0		=			
ANR	201	PtrMemberAccess	vs -> subauth		2	0					
ANR	202	Identifier	vs		2	0					
ANR	203	Identifier	subauth		2	1					
ANR	204	Identifier	VNC_AUTH_INVALID		2	1					
ANR	205	Identifier	vnc_display_setup_auth		2	1					
ANR	206	ParameterList	"VncDisplay * vs , bool password , bool sasl , bool tls , bool x509"		2	2					
ANR	207	Parameter	VncDisplay * vs	1:23:23:36	2	0	True				
ANR	208	ParameterType	VncDisplay *		2	0					
ANR	209	Identifier	vs		2	1					
ANR	210	Parameter	bool password	3:23:63:75	2	1	True				
ANR	211	ParameterType	bool		2	0					
ANR	212	Identifier	password		2	1					
ANR	213	Parameter	bool sasl	5:23:102:110	2	2	True				
ANR	214	ParameterType	bool		2	0					
ANR	215	Identifier	sasl		2	1					
ANR	216	Parameter	bool tls	7:23:137:144	2	3	True				
ANR	217	ParameterType	bool		2	0					
ANR	218	Identifier	tls		2	1					
ANR	219	Parameter	bool x509	9:23:171:179	2	4	True				
ANR	220	ParameterType	bool		2	0					
ANR	221	Identifier	x509		2	1					
ANR	222	CFGEntryNode	ENTRY		2		True				
ANR	223	CFGExitNode	EXIT		2		True				
ANR	224	Symbol	* vs		2						
ANR	225	Symbol	VNC_AUTH_VENCRYPT_X509NONE		2						
ANR	226	Symbol	VNC_AUTH_VENCRYPT_TLSSASL		2						
ANR	227	Symbol	VNC_AUTH_SASL		2						
ANR	228	Symbol	vs -> auth		2						
ANR	229	Symbol	VNC_AUTH_INVALID		2						
ANR	230	Symbol	VNC_AUTH_VENCRYPT_TLSNONE		2						
ANR	231	Symbol	VNC_AUTH_VENCRYPT		2						
ANR	232	Symbol	VNC_AUTH_VENCRYPT_X509VNC		2						
ANR	233	Symbol	vs -> subauth		2						
ANR	234	Symbol	x509		2						
ANR	235	Symbol	password		2						
ANR	236	Symbol	sasl		2						
ANR	237	Symbol	VNC_AUTH_VENCRYPT_TLSVNC		2						
ANR	238	Symbol	VNC_AUTH_VENCRYPT_X509SASL		2						
ANR	239	Symbol	VNC_AUTH_NONE		2						
ANR	240	Symbol	tls		2						
ANR	241	Symbol	VNC_AUTH_VNC		2						
ANR	242	Symbol	vs		2						
