sample_id,action,strategy,seed,requested_count,applied_count,valid,baseline_nodes,baseline_edges,perturbed_nodes,perturbed_edges,delta_nodes,delta_edges,baseline_xfg_count,perturbed_xfg_count,baseline_probability,perturbed_probability,delta_probability,baseline_label,perturbed_label,flipped,runtime_ms,operations,validation_errors,error,target_mode,winner_xfg_category,winner_xfg_key_line,winner_xfg_probability,targeted_source_lines
01_vulnerable_989,sink_bound_guard,code_perturbation,,2,2,True,5566,11864,5590,11917,24,53,201,203,1.0,1.0,0.0,1,1,False,6996.2186969996765,inserted 2 early-return bound guard(s) before sensitive sink calls nearest baseline winner-XFG key line 989,,,winner-xfg,array,989,1.0,"994,841"
01_vulnerable_989,sink_bound_guard,code_perturbation,,3,3,True,5566,11864,5604,11954,38,90,201,205,1.0,1.0,0.0,1,1,False,7697.82909200012,inserted 3 early-return bound guard(s) before sensitive sink calls nearest baseline winner-XFG key line 989,,,winner-xfg,array,989,1.0,"994,841,811"
01_vulnerable_989,sink_bound_guard,code_perturbation,,5,5,True,5566,11864,5637,12018,71,154,201,205,1.0,1.0,0.0,1,1,False,7123.978720000196,inserted 5 early-return bound guard(s) before sensitive sink calls nearest baseline winner-XFG key line 989,,,winner-xfg,array,989,1.0,"994,841,811,392,327"
01_vulnerable_989,postcondition_validation,code_perturbation,,1,0,False,,,,,,,201,,,,,,,,,action postcondition_validation has no winner-XFG-local implementation,skipped,action postcondition_validation has no winner-XFG-local implementation,winner-xfg,array,989,1.0,
01_vulnerable_989,integer_overflow_guard,code_perturbation,,1,0,False,,,,,,,201,,,,,,,,,no allocation size addition or multiplication expression found,skipped,,winner-xfg,array,989,1.0,
01_vulnerable_989,array_index_bound_guard,code_perturbation,,1,1,True,5566,11864,5588,11895,22,31,201,203,1.0,1.0,0.0,1,1,False,6798.654911000085,wrapped 1 array write(s) with index lower/upper bound guards nearest baseline winner-XFG key line 989,,,winner-xfg,array,989,1.0,993
01_vulnerable_989,array_index_bound_guard,code_perturbation,,2,2,True,5566,11864,5614,11930,48,66,201,205,1.0,1.0,0.0,1,1,False,7203.803861999859,wrapped 2 array write(s) with index lower/upper bound guards nearest baseline winner-XFG key line 989,,,winner-xfg,array,989,1.0,"993,995"
01_vulnerable_989,array_index_bound_guard,code_perturbation,,3,3,True,5566,11864,5636,11965,70,101,201,207,1.0,1.0,0.0,1,1,False,6972.167070000069,wrapped 3 array write(s) with index lower/upper bound guards nearest baseline winner-XFG key line 989,,,winner-xfg,array,989,1.0,"993,995,1004"
01_vulnerable_989,array_index_bound_guard,code_perturbation,,5,5,True,5566,11864,5683,12078,117,214,201,215,1.0,1.0,0.0,1,1,False,6974.091657999907,wrapped 5 array write(s) with index lower/upper bound guards nearest baseline winner-XFG key line 989,,,winner-xfg,array,989,1.0,"993,995,1004,1008,920"
01_vulnerable_989,wide_char_sink_guard,code_perturbation,,1,0,False,,,,,,,201,,,,,,,,,no wcscat/wcscpy wide-character sink found,skipped,,winner-xfg,array,989,1.0,
01_vulnerable_989,pattern_dead_code,code_perturbation,,1,1,True,5566,11864,5621,11965,55,101,201,203,1.0,1.0,0.0,1,1,False,7067.204800000127,inserted 1 unreachable pointer/array/length pattern block(s) near sensitive or structural lines nearest baseline winner-XFG key line 989,,,winner-xfg,array,989,1.0,989
01_vulnerable_989,pattern_dead_code,code_perturbation,,2,2,True,5566,11864,5676,12066,110,202,201,205,1.0,1.0,0.0,1,1,False,7048.997232000147,inserted 2 unreachable pointer/array/length pattern block(s) near sensitive or structural lines nearest baseline winner-XFG key line 989,,,winner-xfg,array,989,1.0,"989,987"
01_vulnerable_989,pattern_dead_code,code_perturbation,,3,3,True,5566,11864,5731,12167,165,303,201,207,1.0,1.0,0.0,1,1,False,7179.431136999938,inserted 3 unreachable pointer/array/length pattern block(s) near sensitive or structural lines nearest baseline winner-XFG key line 989,,,winner-xfg,array,989,1.0,"989,987,991"
01_vulnerable_989,pattern_dead_code,code_perturbation,,5,5,True,5566,11864,5841,12369,275,505,201,211,1.0,1.0,0.0,1,1,False,6957.1840509997855,inserted 5 unreachable pointer/array/length pattern block(s) near sensitive or structural lines nearest baseline winner-XFG key line 989,,,winner-xfg,array,989,1.0,"989,987,991,992,993"
01_vulnerable_989,control_wrapper,code_perturbation,,1,1,True,5566,11864,5570,11877,4,13,201,201,1.0,1.0,0.0,1,1,False,7009.738052999637,wrapped 1 safe single-line statement(s) with if (1) blocks nearest baseline winner-XFG key line 989,,,winner-xfg,array,989,1.0,989
01_vulnerable_989,control_wrapper,code_perturbation,,2,2,True,5566,11864,5574,11882,8,18,201,201,1.0,1.0,0.0,1,1,False,6951.918777999708,wrapped 2 safe single-line statement(s) with if (1) blocks nearest baseline winner-XFG key line 989,,,winner-xfg,array,989,1.0,"989,988"
01_vulnerable_989,control_wrapper,code_perturbation,,3,3,True,5566,11864,5578,11891,12,27,201,201,1.0,1.0,0.0,1,1,False,6780.156017000081,wrapped 3 safe single-line statement(s) with if (1) blocks nearest baseline winner-XFG key line 989,,,winner-xfg,array,989,1.0,"989,988,990"
01_vulnerable_989,control_wrapper,code_perturbation,,5,5,True,5566,11864,5586,11909,20,45,201,201,1.0,1.0,0.0,1,1,False,7024.7756359999585,wrapped 5 safe single-line statement(s) with if (1) blocks nearest baseline winner-XFG key line 989,,,winner-xfg,array,989,1.0,"989,988,990,991,992"
01_vulnerable_989,temp_variable_split,code_perturbation,,1,1,True,5566,11864,5574,11881,8,17,201,201,1.0,1.0,0.0,1,1,False,7142.587754000033,split 1 simple assignment(s) through temporary integer variables nearest baseline winner-XFG key line 989,,,winner-xfg,array,989,1.0,917
01_vulnerable_989,temp_variable_split,code_perturbation,,2,2,True,5566,11864,5577,11896,11,32,201,200,1.0,1.0,0.0,1,1,False,7281.386776999625,split 2 simple assignment(s) through temporary integer variables nearest baseline winner-XFG key line 989,,,winner-xfg,array,989,1.0,"917,456"
01_vulnerable_989,temp_variable_split,code_perturbation,,3,3,True,5566,11864,5578,11892,12,28,201,201,1.0,1.0,0.0,1,1,False,8172.006794000026,split 3 simple assignment(s) through temporary integer variables nearest baseline winner-XFG key line 989,,,winner-xfg,array,989,1.0,"917,456,332"
01_vulnerable_989,temp_variable_split,code_perturbation,,5,5,True,5566,11864,4948,11059,-618,-805,201,196,1.0,0.10854353755712509,-0.8914564624428749,1,0,True,8774.101289999635,split 5 simple assignment(s) through temporary integer variables nearest baseline winner-XFG key line 989,,,winner-xfg,array,989,1.0,"917,456,332,74,68"
02_vulnerable_4064,data_flow_alias,code_perturbation,,1,1,True,21849,48786,21869,48823,20,37,1064,1065,1.0,1.0,0.0,1,1,False,40692.34496899981,inserted 1 alias-preserving data-flow no-op(s) near call arguments nearest baseline winner-XFG key line 4064,,,winner-xfg,array,4064,1.0,4061
02_vulnerable_4064,data_flow_alias,code_perturbation,,2,2,True,21849,48786,21889,48860,40,74,1064,1066,1.0,1.0,0.0,1,1,False,43001.61423899999,inserted 2 alias-preserving data-flow no-op(s) near call arguments nearest baseline winner-XFG key line 4064,,,winner-xfg,array,4064,1.0,"4061,4067"
02_vulnerable_4064,data_flow_alias,code_perturbation,,3,3,True,21849,48786,21909,48897,60,111,1064,1067,1.0,1.0,0.0,1,1,False,36288.77758099997,inserted 3 alias-preserving data-flow no-op(s) near call arguments nearest baseline winner-XFG key line 4064,,,winner-xfg,array,4064,1.0,"4061,4067,4068"
02_vulnerable_4064,data_flow_alias,code_perturbation,,5,5,True,21849,48786,21949,48969,100,183,1064,1069,1.0,1.0,0.0,1,1,False,36003.33051100006,inserted 5 alias-preserving data-flow no-op(s) near call arguments nearest baseline winner-XFG key line 4064,,,winner-xfg,array,4064,1.0,"4061,4067,4068,4069,4058"
02_vulnerable_4064,dead_statement,code_perturbation,,1,1,True,21849,48786,21861,48813,12,27,1064,1064,1.0,1.0,0.0,1,1,False,32516.356748999897,inserted 1 harmless dummy integer statement pair(s) nearest baseline winner-XFG key line 4064,,,winner-xfg,array,4064,1.0,4064
02_vulnerable_4064,dead_statement,code_perturbation,,2,2,True,21849,48786,21873,48840,24,54,1064,1064,1.0,1.0,0.0,1,1,False,31983.357224999963,inserted 2 harmless dummy integer statement pair(s) nearest baseline winner-XFG key line 4064,,,winner-xfg,array,4064,1.0,4064
02_vulnerable_4064,dead_statement,code_perturbation,,3,3,True,21849,48786,21885,48867,36,81,1064,1064,1.0,1.0,0.0,1,1,False,34136.06962599988,inserted 3 harmless dummy integer statement pair(s) nearest baseline winner-XFG key line 4064,,,winner-xfg,array,4064,1.0,4064
02_vulnerable_4064,dead_statement,code_perturbation,,5,5,True,21849,48786,21909,48921,60,135,1064,1064,1.0,1.0,0.0,1,1,False,33426.87655499958,inserted 5 harmless dummy integer statement pair(s) nearest baseline winner-XFG key line 4064,,,winner-xfg,array,4064,1.0,4064
02_vulnerable_4064,xfg_targeted_dead_code,code_perturbation,,1,1,True,21849,48786,21865,48822,16,36,1064,1064,1.0,1.0,0.0,1,1,False,32159.313502999794,inserted 1 unreachable no-op block(s) near XFG-relevant target lines nearest baseline winner-XFG key line 4064,,,winner-xfg,array,4064,1.0,4064
02_vulnerable_4064,xfg_targeted_dead_code,code_perturbation,,2,2,True,21849,48786,21881,48858,32,72,1064,1064,1.0,1.0,0.0,1,1,False,32007.875365000018,inserted 2 unreachable no-op block(s) near XFG-relevant target lines nearest baseline winner-XFG key line 4064,,,winner-xfg,array,4064,1.0,"4064,4067"
02_vulnerable_4064,xfg_targeted_dead_code,code_perturbation,,3,3,True,21849,48786,21897,48894,48,108,1064,1064,1.0,1.0,0.0,1,1,False,31317.752413999642,inserted 3 unreachable no-op block(s) near XFG-relevant target lines nearest baseline winner-XFG key line 4064,,,winner-xfg,array,4064,1.0,"4064,4067,4068"
02_vulnerable_4064,xfg_targeted_dead_code,code_perturbation,,5,5,True,21849,48786,21929,48966,80,180,1064,1064,1.0,1.0,0.0,1,1,False,29980.38924299999,inserted 5 unreachable no-op block(s) near XFG-relevant target lines nearest baseline winner-XFG key line 4064,,,winner-xfg,array,4064,1.0,"4064,4067,4068,4069,4070"
02_vulnerable_4064,range_clamp,code_perturbation,,1,1,True,21849,48786,21851,48787,2,1,1064,1064,1.0,1.0,0.0,1,1,False,30405.29894400015,clamped 1 sensitive sink size/count argument(s) through bounded local variables nearest baseline winner-XFG key line 4064,,,winner-xfg,array,4064,1.0,3858
02_vulnerable_4064,range_clamp,code_perturbation,,2,2,True,21849,48786,21879,48856,30,70,1064,1064,1.0,1.0,0.0,1,1,False,30714.151650000076,clamped 2 sensitive sink size/count argument(s) through bounded local variables nearest baseline winner-XFG key line 4064,,,winner-xfg,array,4064,1.0,"3858,3696"
02_vulnerable_4064,range_clamp,code_perturbation,,3,3,True,21849,48786,21918,48933,69,147,1064,1064,1.0,1.0,0.0,1,1,False,33099.33365300003,clamped 3 sensitive sink size/count argument(s) through bounded local variables nearest baseline winner-XFG key line 4064,,,winner-xfg,array,4064,1.0,"3858,3696,3558"
02_vulnerable_4064,range_clamp,code_perturbation,,5,5,True,21849,48786,21990,49065,141,279,1064,1066,1.0,1.0,0.0,1,1,False,32246.86319800003,clamped 5 sensitive sink size/count argument(s) through bounded local variables nearest baseline winner-XFG key line 4064,,,winner-xfg,array,4064,1.0,"3858,3696,3558,3299,3289"
02_vulnerable_4064,safe_source_substitution,code_perturbation,,1,0,False,,,,,,,1064,,,,,,,,,no nested pointer dereference source found,skipped,,winner-xfg,array,4064,1.0,
02_vulnerable_4064,sink_bound_guard,code_perturbation,,1,1,True,21849,48786,21849,48786,0,0,1064,1064,1.0,1.0,0.0,1,1,False,30076.845520999996,inserted 1 early-return bound guard(s) before sensitive sink calls nearest baseline winner-XFG key line 4064,,,winner-xfg,array,4064,1.0,3858
02_vulnerable_4064,sink_bound_guard,code_perturbation,,2,2,True,21849,48786,21863,48813,14,27,1064,1064,1.0,1.0,0.0,1,1,False,30455.142392000198,inserted 2 early-return bound guard(s) before sensitive sink calls nearest baseline winner-XFG key line 4064,,,winner-xfg,array,4064,1.0,"3858,3696"
02_vulnerable_4064,sink_bound_guard,code_perturbation,,3,3,True,21849,48786,21861,48808,12,22,1064,1064,1.0,1.0,0.0,1,1,False,32034.984928000085,inserted 3 early-return bound guard(s) before sensitive sink calls nearest baseline winner-XFG key line 4064,,,winner-xfg,array,4064,1.0,"3858,3696,3558"
02_vulnerable_4064,sink_bound_guard,code_perturbation,,5,5,True,21849,48786,21895,48886,46,100,1064,1064,1.0,1.0,0.0,1,1,False,33678.89834700008,inserted 5 early-return bound guard(s) before sensitive sink calls nearest baseline winner-XFG key line 4064,,,winner-xfg,array,4064,1.0,"3858,3696,3558,3299,3289"
02_vulnerable_4064,postcondition_validation,code_perturbation,,1,0,False,,,,,,,1064,,,,,,,,,action postcondition_validation has no winner-XFG-local implementation,skipped,action postcondition_validation has no winner-XFG-local implementation,winner-xfg,array,4064,1.0,
02_vulnerable_4064,integer_overflow_guard,code_perturbation,,1,0,False,,,,,,,1064,,,,,,,,,no allocation size addition or multiplication expression found,skipped,,winner-xfg,array,4064,1.0,
02_vulnerable_4064,array_index_bound_guard,code_perturbation,,1,1,True,21849,48786,21875,48831,26,45,1064,1066,1.0,1.0,0.0,1,1,False,31424.30120400013,wrapped 1 array write(s) with index lower/upper bound guards nearest baseline winner-XFG key line 4064,,,winner-xfg,array,4064,1.0,4064
02_vulnerable_4064,array_index_bound_guard,code_perturbation,,2,2,True,21849,48786,21901,48880,52,94,1064,1068,1.0,1.0,0.0,1,1,False,32478.242057999978,wrapped 2 array write(s) with index lower/upper bound guards nearest baseline winner-XFG key line 4064,,,winner-xfg,array,4064,1.0,"4064,4080"
02_vulnerable_4064,array_index_bound_guard,code_perturbation,,3,3,True,21849,48786,21935,48959,86,173,1064,1072,1.0,1.0,0.0,1,1,False,31128.30846399993,wrapped 3 array write(s) with index lower/upper bound guards nearest baseline winner-XFG key line 4064,,,winner-xfg,array,4064,1.0,"4064,4080,4033"
02_vulnerable_4064,array_index_bound_guard,code_perturbation,,5,5,True,21849,48786,21905,48934,56,148,1064,1072,1.0,1.0,0.0,1,1,False,34887.87444299988,wrapped 5 array write(s) with index lower/upper bound guards nearest baseline winner-XFG key line 4064,,,winner-xfg,array,4064,1.0,"4064,4080,4033,4099,4007"
02_vulnerable_4064,wide_char_sink_guard,code_perturbation,,1,0,False,,,,,,,1064,,,,,,,,,no wcscat/wcscpy wide-character sink found,skipped,,winner-xfg,array,4064,1.0,
02_vulnerable_4064,pattern_dead_code,code_perturbation,,1,1,True,21849,48786,21904,48887,55,101,1064,1066,1.0,1.0,0.0,1,1,False,30961.389197000244,inserted 1 unreachable pointer/array/length pattern block(s) near sensitive or structural lines nearest baseline winner-XFG key line 4064,,,winner-xfg,array,4064,1.0,4064
02_vulnerable_4064,pattern_dead_code,code_perturbation,,2,2,True,21849,48786,21959,48988,110,202,1064,1068,1.0,1.0,0.0,1,1,False,30826.700690000052,inserted 2 unreachable pointer/array/length pattern block(s) near sensitive or structural lines nearest baseline winner-XFG key line 4064,,,winner-xfg,array,4064,1.0,"4064,4067"
02_vulnerable_4064,pattern_dead_code,code_perturbation,,3,3,True,21849,48786,22014,49089,165,303,1064,1070,1.0,1.0,0.0,1,1,False,30953.34542799992,inserted 3 unreachable pointer/array/length pattern block(s) near sensitive or structural lines nearest baseline winner-XFG key line 4064,,,winner-xfg,array,4064,1.0,"4064,4067,4068"
02_vulnerable_4064,pattern_dead_code,code_perturbation,,5,5,True,21849,48786,22124,49291,275,505,1064,1074,1.0,1.0,0.0,1,1,False,31864.207578999867,inserted 5 unreachable pointer/array/length pattern block(s) near sensitive or structural lines nearest baseline winner-XFG key line 4064,,,winner-xfg,array,4064,1.0,"4064,4067,4068,4069,4070"
02_vulnerable_4064,control_wrapper,code_perturbation,,1,1,True,21849,48786,21853,48795,4,9,1064,1064,1.0,1.0,0.0,1,1,False,31513.276594999752,wrapped 1 safe single-line statement(s) with if (1) blocks nearest baseline winner-XFG key line 4064,,,winner-xfg,array,4064,1.0,4064
02_vulnerable_4064,control_wrapper,code_perturbation,,2,2,True,21849,48786,21857,48806,8,20,1064,1064,1.0,1.0,0.0,1,1,False,31780.47866299994,wrapped 2 safe single-line statement(s) with if (1) blocks nearest baseline winner-XFG key line 4064,,,winner-xfg,array,4064,1.0,"4064,4062"
02_vulnerable_4064,control_wrapper,code_perturbation,,3,3,True,21849,48786,21861,48833,12,47,1064,1064,1.0,0.9999996423721313,-3.5762786865234375e-07,1,1,False,30591.96384100005,wrapped 3 safe single-line statement(s) with if (1) blocks nearest baseline winner-XFG key line 4064,,,winner-xfg,array,4064,1.0,"4064,4062,4066"
02_vulnerable_4064,control_wrapper,code_perturbation,,5,5,True,21849,48786,21869,48831,20,45,1064,1064,1.0,1.0,0.0,1,1,False,31120.65691099997,wrapped 5 safe single-line statement(s) with if (1) blocks nearest baseline winner-XFG key line 4064,,,winner-xfg,array,4064,1.0,"4064,4062,4066,4061,4067"
02_vulnerable_4064,temp_variable_split,code_perturbation,,1,1,True,21849,48786,21857,48804,8,18,1064,1064,1.0,1.0,0.0,1,1,False,33424.68595800028,split 1 simple assignment(s) through temporary integer variables nearest baseline winner-XFG key line 4064,,,winner-xfg,array,4064,1.0,4092
02_vulnerable_4064,temp_variable_split,code_perturbation,,2,2,True,21849,48786,21865,48821,16,35,1064,1064,1.0,1.0,0.0,1,1,False,30298.45061800006,split 2 simple assignment(s) through temporary integer variables nearest baseline winner-XFG key line 4064,,,winner-xfg,array,4064,1.0,"4092,4093"
02_vulnerable_4064,temp_variable_split,code_perturbation,,3,3,True,21849,48786,21873,48839,24,53,1064,1064,1.0,1.0,0.0,1,1,False,32743.652367999857,split 3 simple assignment(s) through temporary integer variables nearest baseline winner-XFG key line 4064,,,winner-xfg,array,4064,1.0,"4092,4093,4097"
02_vulnerable_4064,temp_variable_split,code_perturbation,,5,5,True,21849,48786,19981,44609,-1868,-4177,1064,943,1.0,0.01883191429078579,-0.9811680857092142,1,0,True,31942.167899000196,split 5 simple assignment(s) through temporary integer variables nearest baseline winner-XFG key line 4064,,,winner-xfg,array,4064,1.0,"4092,4093,4097,3971,3957"
03_vulnerable_30,data_flow_alias,code_perturbation,,1,1,True,579,1099,597,1156,18,57,41,42,1.0,1.0,0.0,1,1,False,6528.136564999841,inserted 1 alias-preserving data-flow no-op(s) near call arguments nearest baseline winner-XFG key line 30,,,winner-xfg,arith,30,1.0,30
03_vulnerable_30,data_flow_alias,code_perturbation,,2,2,True,579,1099,613,1187,34,88,41,42,1.0,1.0,0.0,1,1,False,5431.028456000604,inserted 2 alias-preserving data-flow no-op(s) near call arguments nearest baseline winner-XFG key line 30,,,winner-xfg,arith,30,1.0,"30,31"
03_vulnerable_30,data_flow_alias,code_perturbation,,3,3,True,579,1099,633,1225,54,126,41,43,1.0,1.0,0.0,1,1,False,5914.827874000366,inserted 3 alias-preserving data-flow no-op(s) near call arguments nearest baseline winner-XFG key line 30,,,winner-xfg,arith,30,1.0,"30,31,32"
03_vulnerable_30,data_flow_alias,code_perturbation,,5,5,True,579,1099,673,1302,94,203,41,45,1.0,1.0,0.0,1,1,False,4320.051151000371,inserted 5 alias-preserving data-flow no-op(s) near call arguments nearest baseline winner-XFG key line 30,,,winner-xfg,arith,30,1.0,"30,31,32,41,50"
03_vulnerable_30,dead_statement,code_perturbation,,1,1,True,579,1099,591,1126,12,27,41,41,1.0,1.0,0.0,1,1,False,4290.870265000194,inserted 1 harmless dummy integer statement pair(s) nearest baseline winner-XFG key line 30,,,winner-xfg,arith,30,1.0,32
03_vulnerable_30,dead_statement,code_perturbation,,2,2,True,579,1099,603,1153,24,54,41,41,1.0,1.0,0.0,1,1,False,4576.250387000073,inserted 2 harmless dummy integer statement pair(s) nearest baseline winner-XFG key line 30,,,winner-xfg,arith,30,1.0,32
03_vulnerable_30,dead_statement,code_perturbation,,3,3,True,579,1099,615,1180,36,81,41,41,1.0,1.0,0.0,1,1,False,4483.9005580006415,inserted 3 harmless dummy integer statement pair(s) nearest baseline winner-XFG key line 30,,,winner-xfg,arith,30,1.0,32
03_vulnerable_30,dead_statement,code_perturbation,,5,5,True,579,1099,639,1234,60,135,41,41,1.0,1.0,0.0,1,1,False,5034.835649999877,inserted 5 harmless dummy integer statement pair(s) nearest baseline winner-XFG key line 30,,,winner-xfg,arith,30,1.0,32
03_vulnerable_30,xfg_targeted_dead_code,code_perturbation,,1,1,True,579,1099,595,1135,16,36,41,41,1.0,1.0,0.0,1,1,False,5594.916406000266,inserted 1 unreachable no-op block(s) near XFG-relevant target lines nearest baseline winner-XFG key line 30,,,winner-xfg,arith,30,1.0,30
03_vulnerable_30,xfg_targeted_dead_code,code_perturbation,,2,2,True,579,1099,611,1171,32,72,41,41,1.0,1.0,0.0,1,1,False,4276.6005639996365,inserted 2 unreachable no-op block(s) near XFG-relevant target lines nearest baseline winner-XFG key line 30,,,winner-xfg,arith,30,1.0,"30,32"
03_vulnerable_30,xfg_targeted_dead_code,code_perturbation,,3,3,True,579,1099,627,1207,48,108,41,41,1.0,1.0,0.0,1,1,False,4458.00643199982,inserted 3 unreachable no-op block(s) near XFG-relevant target lines nearest baseline winner-XFG key line 30,,,winner-xfg,arith,30,1.0,"30,32,33"
03_vulnerable_30,xfg_targeted_dead_code,code_perturbation,,5,5,True,579,1099,659,1276,80,177,41,41,1.0,1.0,0.0,1,1,False,4805.869767000331,inserted 5 unreachable no-op block(s) near XFG-relevant target lines nearest baseline winner-XFG key line 30,,,winner-xfg,arith,30,1.0,"30,32,33,25,40"
03_vulnerable_30,range_clamp,code_perturbation,,1,1,True,579,1099,609,1167,30,68,41,41,1.0,1.0,0.0,1,1,False,4720.006275999367,clamped 1 sensitive sink size/count argument(s) through bounded local variables nearest baseline winner-XFG key line 30,,,winner-xfg,arith,30,1.0,32
03_vulnerable_30,range_clamp,code_perturbation,,2,2,True,579,1099,639,1235,60,136,41,41,1.0,1.0,0.0,1,1,False,4495.94218600032,clamped 2 sensitive sink size/count argument(s) through bounded local variables nearest baseline winner-XFG key line 30,,,winner-xfg,arith,30,1.0,"32,75"
