method,budget,seed,attempted,scored,eligible_scored,successes,success_rate,coverage_rate,mean_absolute_delta
edge_delete,3,89,58,50,26,0,0.0,0.8620689655172413,0.07455595815020899
edge_delete,3,101,58,57,29,1,0.034482758620689655,0.9827586206896551,0.09777776132926498
edge_delete,3,137,58,57,29,0,0.0,0.9827586206896551,0.0753497633303161
edge_delete,3,2026,58,57,29,2,0.06896551724137931,0.9827586206896551,0.09954769910537077
edge_delete,5,7,58,45,24,2,0.08333333333333333,0.7758620689655172,0.08167429499632205
edge_delete,5,17,58,45,24,1,0.041666666666666664,0.7758620689655172,0.04962922581383201
edge_delete,5,29,58,45,24,2,0.08333333333333333,0.7758620689655172,0.08753260711175498
edge_delete,5,42,58,45,24,2,0.08333333333333333,0.7758620689655172,0.07474404092811629
edge_delete,5,61,58,45,24,0,0.0,0.7758620689655172,0.040955045974889366
edge_delete,5,73,58,43,23,2,0.08695652173913043,0.7413793103448276,0.07665729298130501
edge_delete,5,89,58,45,24,1,0.041666666666666664,0.7758620689655172,0.06261597111954871
edge_delete,5,101,58,43,23,1,0.043478260869565216,0.7413793103448276,0.1057167833066522
edge_delete,5,137,58,45,24,1,0.041666666666666664,0.7758620689655172,0.03761826434001203
edge_delete,5,2026,58,43,23,1,0.043478260869565216,0.7413793103448276,0.04062950681819931
edge_reconnect,1,7,58,58,30,0,0.0,1.0,0.06996910416359393
edge_reconnect,1,17,58,58,30,1,0.03333333333333333,1.0,0.07312896603436538
edge_reconnect,1,29,58,58,30,1,0.03333333333333333,1.0,0.06619138422737199
edge_reconnect,1,42,58,58,30,0,0.0,1.0,0.032608316814488704
edge_reconnect,1,61,58,58,30,0,0.0,1.0,0.0533932975954377
edge_reconnect,1,73,58,58,30,1,0.03333333333333333,1.0,0.020153538200925282
edge_reconnect,1,89,58,58,30,0,0.0,1.0,0.09231984472953943
edge_reconnect,1,101,58,58,30,0,0.0,1.0,0.022918764909764893
edge_reconnect,1,137,58,58,30,1,0.03333333333333333,1.0,0.0886011289379162
edge_reconnect,1,2026,58,58,30,0,0.0,1.0,0.06954915683958567
edge_reconnect,3,7,58,58,30,0,0.0,1.0,0.03479194456396788
edge_reconnect,3,17,58,58,30,1,0.03333333333333333,1.0,0.04347215824090217
edge_reconnect,3,29,58,58,30,2,0.06666666666666667,1.0,0.12724554292128742
edge_reconnect,3,42,58,56,29,1,0.034482758620689655,0.9655172413793104,0.027008890394355976
edge_reconnect,3,61,58,58,30,1,0.03333333333333333,1.0,0.07959456372707181
edge_reconnect,3,73,58,58,30,0,0.0,1.0,0.07213657101259904
edge_reconnect,3,89,58,58,30,1,0.03333333333333333,1.0,0.07013526861466225
edge_reconnect,3,101,58,58,30,0,0.0,1.0,0.06054750351310924
edge_reconnect,3,137,58,58,30,1,0.03333333333333333,1.0,0.08206325612804975
edge_reconnect,3,2026,58,58,30,0,0.0,1.0,0.09566891874797233
edge_reconnect,5,7,58,56,29,0,0.0,0.9655172413793104,0.07198759191659332
edge_reconnect,5,17,58,58,30,1,0.03333333333333333,1.0,0.054438549661377345
edge_reconnect,5,29,58,58,30,2,0.06666666666666667,1.0,0.11761597416264892
edge_reconnect,5,42,58,58,30,0,0.0,1.0,0.087889517370122
edge_reconnect,5,61,58,58,30,1,0.03333333333333333,1.0,0.09050694267503388
edge_reconnect,5,73,58,58,30,0,0.0,1.0,0.055943599312743425
edge_reconnect,5,89,58,58,30,1,0.03333333333333333,1.0,0.04518882680372729
edge_reconnect,5,101,58,58,30,1,0.03333333333333333,1.0,0.10019025874937962
edge_reconnect,5,137,58,58,30,1,0.03333333333333333,1.0,0.09147141895673115
edge_reconnect,5,2026,58,58,30,0,0.0,1.0,0.10351361348224694
node_add,1,7,58,58,30,0,0.0,1.0,0.0015575982921124578
node_add,1,17,58,58,30,0,0.0,1.0,0.01253059670460751
node_add,1,29,58,58,30,0,0.0,1.0,0.008568972569574023
node_add,1,42,58,58,30,0,0.0,1.0,0.024797980673979748
node_add,1,61,58,58,30,0,0.0,1.0,8.549349302119255e-05
node_add,1,73,58,58,30,0,0.0,1.0,0.0006659278343104359
node_add,1,89,58,58,30,0,0.0,1.0,0.00023595484924884643
node_add,1,101,58,58,30,0,0.0,1.0,0.0021427476469778836
node_add,1,137,58,58,30,0,0.0,1.0,0.0010147836383979294
node_add,1,2026,58,58,30,0,0.0,1.0,8.29757015241616e-05
node_add,3,7,58,58,30,2,0.06666666666666667,1.0,0.05660047020709446
node_add,3,17,58,58,30,0,0.0,1.0,0.015948100048796328
node_add,3,29,58,58,30,0,0.0,1.0,0.03440036165344733
node_add,3,42,58,58,30,0,0.0,1.0,0.02521208660556525
node_add,3,61,58,58,30,0,0.0,1.0,0.02980586974648192
node_add,3,73,58,58,30,0,0.0,1.0,0.0029459333382023814
node_add,3,89,58,58,30,0,0.0,1.0,0.0067481448697458155
node_add,3,101,58,58,30,0,0.0,1.0,0.03777743052407871
node_add,3,137,58,58,30,0,0.0,1.0,0.03211679672716116
node_add,3,2026,58,58,30,0,0.0,1.0,0.03773440072423161
node_add,5,7,58,58,30,2,0.06666666666666667,1.0,0.0438264478049723
node_add,5,17,58,58,30,0,0.0,1.0,0.04692671821822205
node_add,5,29,58,58,30,0,0.0,1.0,0.08433519611017921
node_add,5,42,58,58,30,0,0.0,1.0,0.03494770012450926
node_add,5,61,58,58,30,0,0.0,1.0,0.06283115036911224
node_add,5,73,58,58,30,0,0.0,1.0,0.006340251913257985
node_add,5,89,58,58,30,1,0.03333333333333333,1.0,0.04461932781035756
node_add,5,101,58,58,30,0,0.0,1.0,0.06269903369599343
node_add,5,137,58,58,30,0,0.0,1.0,0.0616216376326925
node_add,5,2026,58,58,30,1,0.03333333333333333,1.0,0.08301251699793019
node_attribute_modify,1,7,58,58,30,1,0.03333333333333333,1.0,0.026502218344789816
node_attribute_modify,1,17,58,58,30,0,0.0,1.0,0.056886139434971256
node_attribute_modify,1,29,58,58,30,0,0.0,1.0,0.07807629180189166
node_attribute_modify,1,42,58,58,30,0,0.0,1.0,0.04377476123993525
node_attribute_modify,1,61,58,58,30,2,0.06666666666666667,1.0,0.06953341497311655
node_attribute_modify,1,73,58,58,30,0,0.0,1.0,0.005277547696371045
node_attribute_modify,1,89,58,58,30,0,0.0,1.0,0.02576596491765972
node_attribute_modify,1,101,58,58,30,1,0.03333333333333333,1.0,0.028068331018330877
node_attribute_modify,1,137,58,58,30,0,0.0,1.0,0.034337701484656244
node_attribute_modify,1,2026,58,58,30,0,0.0,1.0,0.012065319178021209
node_attribute_modify,3,7,58,58,30,1,0.03333333333333333,1.0,0.06871718682655788
node_attribute_modify,3,17,58,58,30,1,0.03333333333333333,1.0,0.0876787490408285
node_attribute_modify,3,29,58,58,30,1,0.03333333333333333,1.0,0.12206795730130188
node_attribute_modify,3,42,58,58,30,0,0.0,1.0,0.09469383946258324
node_attribute_modify,3,61,58,58,30,2,0.06666666666666667,1.0,0.11690907930707294
node_attribute_modify,3,73,58,58,30,1,0.03333333333333333,1.0,0.0499808276669295
node_attribute_modify,3,89,58,58,30,0,0.0,1.0,0.08076467581681988
node_attribute_modify,3,101,58,58,30,1,0.03333333333333333,1.0,0.10305040208097554
node_attribute_modify,3,137,58,58,30,0,0.0,1.0,0.09585322682037146
node_attribute_modify,3,2026,58,58,30,3,0.1,1.0,0.09212910093487395
node_attribute_modify,5,7,58,58,30,1,0.03333333333333333,1.0,0.11602911653233493
node_attribute_modify,5,17,58,58,30,2,0.06666666666666667,1.0,0.09792524168149563
node_attribute_modify,5,29,58,58,30,1,0.03333333333333333,1.0,0.13596651225051967
node_attribute_modify,5,42,58,58,30,1,0.03333333333333333,1.0,0.10123180298322233
node_attribute_modify,5,61,58,58,30,3,0.1,1.0,0.14477004284480927
node_attribute_modify,5,73,58,58,30,1,0.03333333333333333,1.0,0.06293621795123948
node_attribute_modify,5,89,58,58,30,1,0.03333333333333333,1.0,0.10937168197746013
node_attribute_modify,5,101,58,58,30,3,0.1,1.0,0.1505687733298328
node_attribute_modify,5,137,58,58,30,1,0.03333333333333333,1.0,0.09602052980728422
node_attribute_modify,5,2026,58,58,30,2,0.06666666666666667,1.0,0.07627302510191888
node_delete,1,7,58,58,30,1,0.03333333333333333,1.0,0.019515607240994003
node_delete,1,17,58,58,30,1,0.03333333333333333,1.0,0.07066560192631213
node_delete,1,29,58,58,30,1,0.03333333333333333,1.0,0.07852539609224093
node_delete,1,42,58,58,30,0,0.0,1.0,0.07810168656262947
node_delete,1,61,58,58,30,0,0.0,1.0,0.025842234988573298
node_delete,1,73,58,58,30,1,0.03333333333333333,1.0,0.020472241192478372
node_delete,1,89,58,58,30,0,0.0,1.0,0.04545301091332372
node_delete,1,101,58,58,30,0,0.0,1.0,0.05287165595421773
node_delete,1,137,58,58,30,0,0.0,1.0,0.04545286061302739
node_delete,1,2026,58,58,30,0,0.0,1.0,0.04546637823675344
node_delete,3,7,58,45,24,2,0.08333333333333333,0.7758620689655172,0.09722205482901156
node_delete,3,17,58,45,24,2,0.08333333333333333,0.7758620689655172,0.06628579928123127
node_delete,3,29,58,45,24,1,0.041666666666666664,0.7758620689655172,0.050485666296078965
node_delete,3,42,58,43,23,0,0.0,0.7413793103448276,0.05131584057521486
node_delete,3,61,58,45,24,0,0.0,0.7758620689655172,0.08173802014247863
node_delete,3,73,58,43,23,1,0.043478260869565216,0.7413793103448276,0.05793301814431331
node_delete,3,89,58,43,23,0,0.0,0.7413793103448276,0.0724932077101243
node_delete,3,101,58,45,24,0,0.0,0.7758620689655172,0.04534063922329912
node_delete,3,137,58,43,23,2,0.08695652173913043,0.7413793103448276,0.09012967697955669
node_delete,3,2026,58,45,24,0,0.0,0.7758620689655172,0.05565392521704349
node_delete,5,7,58,42,23,2,0.08695652173913043,0.7241379310344828,0.09358860358412457
node_delete,5,17,58,45,24,2,0.08333333333333333,0.7758620689655172,0.07730187542746646
node_delete,5,29,58,43,23,1,0.043478260869565216,0.7413793103448276,0.09638952883126528
node_delete,5,42,58,42,22,0,0.0,0.7241379310344828,0.0674563175802297
node_delete,5,61,58,44,24,3,0.125,0.7586206896551724,0.10052608556374425
node_delete,5,73,58,42,23,1,0.043478260869565216,0.7241379310344828,0.09213719918487567
node_delete,5,89,58,43,23,1,0.043478260869565216,0.7413793103448276,0.0774614351215863
node_delete,5,101,58,45,24,0,0.0,0.7758620689655172,0.08111124786941394
node_delete,5,137,58,42,23,3,0.13043478260869565,0.7241379310344828,0.08615071075652762
node_delete,5,2026,58,43,23,2,0.08695652173913043,0.7413793103448276,0.09352888343666704
