sample_id,source_file,action,target_mode,winner_xfg_category,winner_xfg_key_line,winner_xfg_probability,targeted_source_lines,count,applied_count,generation_status,run_status,flipped,base_label,variant_label,base_probability,variant_probability,delta_probability,base_nodes,variant_nodes,delta_nodes,base_edges,variant_edges,delta_edges,baseline_run_dir,variant_run_dir,variant_file,notes,error
00_cve-2022-48620,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\cvefixes\vulnerable\00_cve-2022-48620.c,xfg_targeted_dead_code,winner-xfg,ptr,53,0.00044025862007401884,"53,51,75",3,3,generated,ran,False,0,0,0.00044025862007401884,0.00044025862007401884,0.0,1696,1730,34,3762,3835,73,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cvefixes_winner_xfg_round1\runs\baseline\00_cve-2022-48620,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cvefixes_winner_xfg_round1\runs\perturbed\00_cve-2022-48620__xfg_targeted_dead_code__c3,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cvefixes_winner_xfg_round1\sources\00_cve-2022-48620__xfg_targeted_dead_code__c3.c,inserted 3 unreachable no-op block(s) near XFG-relevant target lines nearest baseline winner-XFG key line 53,
00_cve-2022-48620,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\cvefixes\vulnerable\00_cve-2022-48620.c,xfg_targeted_dead_code,winner-xfg,ptr,53,0.00044025862007401884,"53,51,75,82,83",5,5,generated,ran,False,0,0,0.00044025862007401884,0.00044025862007401884,0.0,1696,1762,66,3762,3907,145,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cvefixes_winner_xfg_round1\runs\baseline\00_cve-2022-48620,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cvefixes_winner_xfg_round1\runs\perturbed\00_cve-2022-48620__xfg_targeted_dead_code__c5,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cvefixes_winner_xfg_round1\sources\00_cve-2022-48620__xfg_targeted_dead_code__c5.c,inserted 5 unreachable no-op block(s) near XFG-relevant target lines nearest baseline winner-XFG key line 53,
00_cve-2022-48620,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\cvefixes\vulnerable\00_cve-2022-48620.c,range_clamp,winner-xfg,ptr,53,0.00044025862007401884,225,1,1,generated,ran,False,0,0,0.00044025862007401884,0.00044025862007401884,0.0,1696,1726,30,3762,3832,70,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cvefixes_winner_xfg_round1\runs\baseline\00_cve-2022-48620,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cvefixes_winner_xfg_round1\runs\perturbed\00_cve-2022-48620__range_clamp__c1,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cvefixes_winner_xfg_round1\sources\00_cve-2022-48620__range_clamp__c1.c,clamped 1 sensitive sink size/count argument(s) through bounded local variables nearest baseline winner-XFG key line 53,
00_cve-2022-48620,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\cvefixes\vulnerable\00_cve-2022-48620.c,range_clamp,winner-xfg,ptr,53,0.00044025862007401884,"225,378",2,2,generated,ran,False,0,0,0.00044025862007401884,0.00044025862007401884,0.0,1696,1756,60,3762,3902,140,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cvefixes_winner_xfg_round1\runs\baseline\00_cve-2022-48620,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cvefixes_winner_xfg_round1\runs\perturbed\00_cve-2022-48620__range_clamp__c2,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cvefixes_winner_xfg_round1\sources\00_cve-2022-48620__range_clamp__c2.c,clamped 2 sensitive sink size/count argument(s) through bounded local variables nearest baseline winner-XFG key line 53,
00_cve-2022-48620,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\cvefixes\vulnerable\00_cve-2022-48620.c,range_clamp,winner-xfg,ptr,53,0.00044025862007401884,"225,378",3,2,partial,run_partial,False,0,0,0.00044025862007401884,0.00044025862007401884,0.0,1696,1756,60,3762,3902,140,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cvefixes_winner_xfg_round1\runs\baseline\00_cve-2022-48620,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cvefixes_winner_xfg_round1\runs\perturbed\00_cve-2022-48620__range_clamp__c3,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cvefixes_winner_xfg_round1\sources\00_cve-2022-48620__range_clamp__c3.c,clamped 2 sensitive sink size/count argument(s) through bounded local variables nearest baseline winner-XFG key line 53,
00_cve-2022-48620,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\cvefixes\vulnerable\00_cve-2022-48620.c,safe_source_substitution,winner-xfg,ptr,53,0.00044025862007401884,108,1,1,generated,ran,False,0,0,0.00044025862007401884,0.00044025862007401884,0.0,1696,1704,8,3762,3777,15,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cvefixes_winner_xfg_round1\runs\baseline\00_cve-2022-48620,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cvefixes_winner_xfg_round1\runs\perturbed\00_cve-2022-48620__safe_source_substitution__c1,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cvefixes_winner_xfg_round1\sources\00_cve-2022-48620__safe_source_substitution__c1.c,replaced 1 nested pointer source expression(s) with guarded fallback expressions nearest baseline winner-XFG key line 53,
00_cve-2022-48620,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\cvefixes\vulnerable\00_cve-2022-48620.c,safe_source_substitution,winner-xfg,ptr,53,0.00044025862007401884,"108,120",2,2,generated,ran,False,0,0,0.00044025862007401884,0.00044025862007401884,0.0,1696,1712,16,3762,3797,35,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cvefixes_winner_xfg_round1\runs\baseline\00_cve-2022-48620,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cvefixes_winner_xfg_round1\runs\perturbed\00_cve-2022-48620__safe_source_substitution__c2,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cvefixes_winner_xfg_round1\sources\00_cve-2022-48620__safe_source_substitution__c2.c,replaced 2 nested pointer source expression(s) with guarded fallback expressions nearest baseline winner-XFG key line 53,
00_cve-2022-48620,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\cvefixes\vulnerable\00_cve-2022-48620.c,safe_source_substitution,winner-xfg,ptr,53,0.00044025862007401884,"108,120,127",3,3,generated,ran,False,0,0,0.00044025862007401884,0.00044025862007401884,0.0,1696,1720,24,3762,3812,50,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cvefixes_winner_xfg_round1\runs\baseline\00_cve-2022-48620,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cvefixes_winner_xfg_round1\runs\perturbed\00_cve-2022-48620__safe_source_substitution__c3,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cvefixes_winner_xfg_round1\sources\00_cve-2022-48620__safe_source_substitution__c3.c,replaced 3 nested pointer source expression(s) with guarded fallback expressions nearest baseline winner-XFG key line 53,
00_cve-2022-48620,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\cvefixes\vulnerable\00_cve-2022-48620.c,safe_source_substitution,winner-xfg,ptr,53,0.00044025862007401884,"108,120,127,146,149",5,5,generated,ran,False,0,0,0.00044025862007401884,0.00044025862007401884,0.0,1696,1736,40,3762,3842,80,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cvefixes_winner_xfg_round1\runs\baseline\00_cve-2022-48620,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cvefixes_winner_xfg_round1\runs\perturbed\00_cve-2022-48620__safe_source_substitution__c5,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cvefixes_winner_xfg_round1\sources\00_cve-2022-48620__safe_source_substitution__c5.c,replaced 5 nested pointer source expression(s) with guarded fallback expressions nearest baseline winner-XFG key line 53,
00_cve-2022-48620,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\cvefixes\vulnerable\00_cve-2022-48620.c,sink_bound_guard,winner-xfg,ptr,53,0.00044025862007401884,225,1,1,generated,ran,False,0,0,0.00044025862007401884,0.00044025862007401884,0.0,1696,1710,14,3762,3789,27,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cvefixes_winner_xfg_round1\runs\baseline\00_cve-2022-48620,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cvefixes_winner_xfg_round1\runs\perturbed\00_cve-2022-48620__sink_bound_guard__c1,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cvefixes_winner_xfg_round1\sources\00_cve-2022-48620__sink_bound_guard__c1.c,inserted 1 early-return bound guard(s) before sensitive sink calls nearest baseline winner-XFG key line 53,
00_cve-2022-48620,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\cvefixes\vulnerable\00_cve-2022-48620.c,sink_bound_guard,winner-xfg,ptr,53,0.00044025862007401884,"225,378",2,2,generated,ran,False,0,0,0.00044025862007401884,0.00044025862007401884,0.0,1696,1724,28,3762,3842,80,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cvefixes_winner_xfg_round1\runs\baseline\00_cve-2022-48620,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cvefixes_winner_xfg_round1\runs\perturbed\00_cve-2022-48620__sink_bound_guard__c2,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cvefixes_winner_xfg_round1\sources\00_cve-2022-48620__sink_bound_guard__c2.c,inserted 2 early-return bound guard(s) before sensitive sink calls nearest baseline winner-XFG key line 53,
00_cve-2022-48620,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\cvefixes\vulnerable\00_cve-2022-48620.c,sink_bound_guard,winner-xfg,ptr,53,0.00044025862007401884,"225,378",3,2,partial,run_partial,False,0,0,0.00044025862007401884,0.00044025862007401884,0.0,1696,1724,28,3762,3842,80,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cvefixes_winner_xfg_round1\runs\baseline\00_cve-2022-48620,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cvefixes_winner_xfg_round1\runs\perturbed\00_cve-2022-48620__sink_bound_guard__c3,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cvefixes_winner_xfg_round1\sources\00_cve-2022-48620__sink_bound_guard__c3.c,inserted 2 early-return bound guard(s) before sensitive sink calls nearest baseline winner-XFG key line 53,
00_cve-2022-48620,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\cvefixes\vulnerable\00_cve-2022-48620.c,postcondition_validation,winner-xfg,ptr,53,0.00044025862007401884,,1,0,skipped,target_unavailable,,,,,,,,,,,,,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cvefixes_winner_xfg_round1\runs\baseline\00_cve-2022-48620,,,action postcondition_validation has no winner-XFG-local implementation,action postcondition_validation has no winner-XFG-local implementation
00_cve-2022-48620,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\cvefixes\vulnerable\00_cve-2022-48620.c,integer_overflow_guard,winner-xfg,ptr,53,0.00044025862007401884,,1,0,skipped,ran,,,,,,,,,,,,,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cvefixes_winner_xfg_round1\runs\baseline\00_cve-2022-48620,,,no allocation size addition or multiplication expression found,
00_cve-2022-48620,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\cvefixes\vulnerable\00_cve-2022-48620.c,array_index_bound_guard,winner-xfg,ptr,53,0.00044025862007401884,,1,0,skipped,ran,,,,,,,,,,,,,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cvefixes_winner_xfg_round1\runs\baseline\00_cve-2022-48620,,,no array write found for index bound guard,
00_cve-2022-48620,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\cvefixes\vulnerable\00_cve-2022-48620.c,wide_char_sink_guard,winner-xfg,ptr,53,0.00044025862007401884,,1,0,skipped,ran,,,,,,,,,,,,,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cvefixes_winner_xfg_round1\runs\baseline\00_cve-2022-48620,,,no wcscat/wcscpy wide-character sink found,
00_cve-2022-48620,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\cvefixes\vulnerable\00_cve-2022-48620.c,pattern_dead_code,winner-xfg,ptr,53,0.00044025862007401884,53,1,1,generated,ran,False,0,0,0.00044025862007401884,0.0012159310281276703,0.0007756724080536515,1696,1751,55,3762,3863,101,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cvefixes_winner_xfg_round1\runs\baseline\00_cve-2022-48620,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cvefixes_winner_xfg_round1\runs\perturbed\00_cve-2022-48620__pattern_dead_code__c1,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cvefixes_winner_xfg_round1\sources\00_cve-2022-48620__pattern_dead_code__c1.c,inserted 1 unreachable pointer/array/length pattern block(s) near sensitive or structural lines nearest baseline winner-XFG key line 53,
