sample_id,action,strategy,seed,requested_count,applied_count,valid,baseline_nodes,baseline_edges,perturbed_nodes,perturbed_edges,delta_nodes,delta_edges,baseline_xfg_count,perturbed_xfg_count,baseline_probability,perturbed_probability,delta_probability,baseline_label,perturbed_label,flipped,runtime_ms,operations,validation_errors,error
00_cve-2022-48620,xfg_targeted_dead_code,code_perturbation,,3,3,True,1696,3762,1730,3835,34,73,,,0.00044025862007401884,0.00044025862007401884,0.0,0,0,False,7091.95464000004,inserted 3 unreachable no-op block(s) near XFG-relevant target lines,,
00_cve-2022-48620,xfg_targeted_dead_code,code_perturbation,,5,5,True,1696,3762,1762,3907,66,145,,,0.00044025862007401884,0.00044025862007401884,0.0,0,0,False,6887.714697000774,inserted 5 unreachable no-op block(s) near XFG-relevant target lines,,
00_cve-2022-48620,range_clamp,code_perturbation,,1,1,True,1696,3762,1726,3832,30,70,,,0.00044025862007401884,0.00044025862007401884,0.0,0,0,False,7496.385507000014,clamped 1 sensitive sink size/count argument(s) through bounded local variables,,
00_cve-2022-48620,range_clamp,code_perturbation,,2,2,True,1696,3762,1756,3902,60,140,,,0.00044025862007401884,0.00044025862007401884,0.0,0,0,False,6349.330147999353,clamped 2 sensitive sink size/count argument(s) through bounded local variables,,
00_cve-2022-48620,range_clamp,code_perturbation,,3,2,False,1696,3762,1756,3902,60,140,,,0.00044025862007401884,0.00044025862007401884,0.0,0,0,False,7186.356562999208,clamped 2 sensitive sink size/count argument(s) through bounded local variables,,
00_cve-2022-48620,safe_source_substitution,code_perturbation,,1,1,True,1696,3762,1704,3777,8,15,,,0.00044025862007401884,0.00044025862007401884,0.0,0,0,False,6437.437549000606,replaced 1 nested pointer source expression(s) with guarded fallback expressions,,
00_cve-2022-48620,safe_source_substitution,code_perturbation,,2,2,True,1696,3762,1712,3797,16,35,,,0.00044025862007401884,0.00044025862007401884,0.0,0,0,False,6751.612906000446,replaced 2 nested pointer source expression(s) with guarded fallback expressions,,
00_cve-2022-48620,safe_source_substitution,code_perturbation,,3,3,True,1696,3762,1720,3812,24,50,,,0.00044025862007401884,0.00044025862007401884,0.0,0,0,False,6933.193049999318,replaced 3 nested pointer source expression(s) with guarded fallback expressions,,
00_cve-2022-48620,safe_source_substitution,code_perturbation,,5,5,True,1696,3762,1736,3842,40,80,,,0.00044025862007401884,0.00044025862007401884,0.0,0,0,False,6323.438433000774,replaced 5 nested pointer source expression(s) with guarded fallback expressions,,
00_cve-2022-48620,sink_bound_guard,code_perturbation,,1,1,True,1696,3762,1710,3789,14,27,,,0.00044025862007401884,0.00044025862007401884,0.0,0,0,False,6320.449329999974,inserted 1 early-return bound guard(s) before sensitive sink calls,,
00_cve-2022-48620,sink_bound_guard,code_perturbation,,2,2,True,1696,3762,1724,3842,28,80,,,0.00044025862007401884,0.00044025862007401884,0.0,0,0,False,7052.416276999793,inserted 2 early-return bound guard(s) before sensitive sink calls,,
00_cve-2022-48620,sink_bound_guard,code_perturbation,,3,2,False,1696,3762,1724,3842,28,80,,,0.00044025862007401884,0.00044025862007401884,0.0,0,0,False,6964.2523910006275,inserted 2 early-return bound guard(s) before sensitive sink calls,,
00_cve-2022-48620,postcondition_validation,code_perturbation,,1,0,True,,,,,,,,,,,,,,,,no matching *_count/*_read pair found for postcondition validation,,
00_cve-2022-48620,integer_overflow_guard,code_perturbation,,1,0,True,,,,,,,,,,,,,,,,no allocation size addition or multiplication expression found,,
00_cve-2022-48620,array_index_bound_guard,code_perturbation,,1,0,True,,,,,,,,,,,,,,,,no array write found for index bound guard,,
00_cve-2022-48620,wide_char_sink_guard,code_perturbation,,1,0,True,,,,,,,,,,,,,,,,no wcscat/wcscpy wide-character sink found,,
00_cve-2022-48620,pattern_dead_code,code_perturbation,,1,1,True,1696,3762,1751,3863,55,101,,,0.00044025862007401884,0.0007185609429143369,0.0002783023228403181,0,0,False,6395.215521000864,inserted 1 unreachable pointer/array/length pattern block(s) near sensitive or structural lines,,
00_cve-2022-48620,pattern_dead_code,code_perturbation,,2,2,True,1696,3762,1806,3964,110,202,,,0.00044025862007401884,0.0007185609429143369,0.0002783023228403181,0,0,False,6282.217691001279,inserted 2 unreachable pointer/array/length pattern block(s) near sensitive or structural lines,,
00_cve-2022-48620,pattern_dead_code,code_perturbation,,3,3,True,1696,3762,1812,3967,116,205,,,0.00044025862007401884,0.0007185609429143369,0.0002783023228403181,0,0,False,7203.169097998398,inserted 3 unreachable pointer/array/length pattern block(s) near sensitive or structural lines,,
00_cve-2022-48620,pattern_dead_code,code_perturbation,,5,5,True,1696,3762,1922,4169,226,407,,,0.00044025862007401884,0.0007185609429143369,0.0002783023228403181,0,0,False,6626.596793999852,inserted 5 unreachable pointer/array/length pattern block(s) near sensitive or structural lines,,
00_cve-2022-48620,control_wrapper,code_perturbation,,1,1,True,1696,3762,1700,3773,4,11,,,0.00044025862007401884,0.0016785061452537775,0.0012382475251797587,0,0,False,6319.392384999446,wrapped 1 safe single-line statement(s) with if (1) blocks,,
00_cve-2022-48620,control_wrapper,code_perturbation,,2,2,True,1696,3762,1704,3785,8,23,,,0.00044025862007401884,0.00316627393476665,0.0027260153146926314,0,0,False,6304.356792999897,wrapped 2 safe single-line statement(s) with if (1) blocks,,
00_cve-2022-48620,control_wrapper,code_perturbation,,3,3,True,1696,3762,1708,3794,12,32,,,0.00044025862007401884,0.00316627393476665,0.0027260153146926314,0,0,False,7269.135888000164,wrapped 3 safe single-line statement(s) with if (1) blocks,,
00_cve-2022-48620,control_wrapper,code_perturbation,,5,5,True,1696,3762,1716,3812,20,50,,,0.00044025862007401884,0.004251398611813784,0.003811139991739765,0,0,False,7686.59070799913,wrapped 5 safe single-line statement(s) with if (1) blocks,,
00_cve-2022-48620,temp_variable_split,code_perturbation,,1,1,True,1696,3762,1704,3780,8,18,,,0.00044025862007401884,0.00044025862007401884,0.0,0,0,False,6008.205001000533,split 1 simple assignment(s) through temporary integer variables,,
00_cve-2022-48620,temp_variable_split,code_perturbation,,2,2,True,1696,3762,1712,3798,16,36,,,0.00044025862007401884,0.00044025862007401884,0.0,0,0,False,6382.596425999509,split 2 simple assignment(s) through temporary integer variables,,
00_cve-2022-48620,temp_variable_split,code_perturbation,,3,3,True,1696,3762,1720,3816,24,54,,,0.00044025862007401884,0.00044025862007401884,0.0,0,0,False,7205.056494000019,split 3 simple assignment(s) through temporary integer variables,,
00_cve-2022-48620,temp_variable_split,code_perturbation,,5,5,True,1696,3762,1736,3852,40,90,,,0.00044025862007401884,0.00044025862007401884,0.0,0,0,False,6916.881487000865,split 5 simple assignment(s) through temporary integer variables,,
01_cve-2020-1763,data_flow_alias,code_perturbation,,1,1,True,10993,23629,10995,23631,2,2,,,1.0,1.0,0.0,1,1,False,15316.778308000721,inserted 1 alias-preserving data-flow no-op(s) near call arguments,,
01_cve-2020-1763,data_flow_alias,code_perturbation,,2,2,True,10993,23629,10997,23633,4,4,,,1.0,1.0,0.0,1,1,False,15041.907173999789,inserted 2 alias-preserving data-flow no-op(s) near call arguments,,
01_cve-2020-1763,data_flow_alias,code_perturbation,,3,3,True,10993,23629,10999,23634,6,5,,,1.0,1.0,0.0,1,1,False,14545.056101998853,inserted 3 alias-preserving data-flow no-op(s) near call arguments,,
01_cve-2020-1763,data_flow_alias,code_perturbation,,5,5,True,10993,23629,11039,23710,46,81,,,1.0,0.9997077584266663,-0.00029224157333374023,1,1,False,15548.908751999988,inserted 5 alias-preserving data-flow no-op(s) near call arguments,,
01_cve-2020-1763,dead_statement,code_perturbation,,1,1,True,10993,23629,10995,23631,2,2,,,1.0,1.0,0.0,1,1,False,15779.346817998885,inserted 1 harmless dummy integer statement pair(s) after first function brace,,
01_cve-2020-1763,dead_statement,code_perturbation,,2,2,True,10993,23629,10997,23633,4,4,,,1.0,1.0,0.0,1,1,False,15989.52599400036,inserted 2 harmless dummy integer statement pair(s) after first function brace,,
01_cve-2020-1763,dead_statement,code_perturbation,,3,3,True,10993,23629,10999,23635,6,6,,,1.0,1.0,0.0,1,1,False,15894.639670001197,inserted 3 harmless dummy integer statement pair(s) after first function brace,,
01_cve-2020-1763,dead_statement,code_perturbation,,5,5,True,10993,23629,11003,23639,10,10,,,1.0,0.9997077584266663,-0.00029224157333374023,1,1,False,15509.544991999064,inserted 5 harmless dummy integer statement pair(s) after first function brace,,
01_cve-2020-1763,xfg_targeted_dead_code,code_perturbation,,1,1,True,10993,23629,10995,23631,2,2,,,1.0,1.0,0.0,1,1,False,14579.378046999409,inserted 1 unreachable no-op block(s) near XFG-relevant target lines,,
01_cve-2020-1763,xfg_targeted_dead_code,code_perturbation,,2,2,True,10993,23629,10997,23633,4,4,,,1.0,1.0,0.0,1,1,False,15775.425550000364,inserted 2 unreachable no-op block(s) near XFG-relevant target lines,,
01_cve-2020-1763,xfg_targeted_dead_code,code_perturbation,,3,3,True,10993,23629,10999,23634,6,5,,,1.0,0.9997077584266663,-0.00029224157333374023,1,1,False,14464.964221000628,inserted 3 unreachable no-op block(s) near XFG-relevant target lines,,
01_cve-2020-1763,xfg_targeted_dead_code,code_perturbation,,5,5,True,10993,23629,11017,23761,24,132,,,1.0,0.9821168780326843,-0.017883121967315674,1,1,False,15553.29536499994,inserted 5 unreachable no-op block(s) near XFG-relevant target lines,,
01_cve-2020-1763,range_clamp,code_perturbation,,1,1,True,10993,23629,11023,23697,30,68,,,1.0,1.0,0.0,1,1,False,15461.675157999707,clamped 1 sensitive sink size/count argument(s) through bounded local variables,,
01_cve-2020-1763,range_clamp,code_perturbation,,2,1,False,10993,23629,11023,23697,30,68,,,1.0,1.0,0.0,1,1,False,18112.20505500023,clamped 1 sensitive sink size/count argument(s) through bounded local variables,,
01_cve-2020-1763,safe_source_substitution,code_perturbation,,1,1,True,10993,23629,10993,23629,0,0,,,1.0,1.0,0.0,1,1,False,16758.21068699952,replaced 1 nested pointer source expression(s) with guarded fallback expressions,,
01_cve-2020-1763,safe_source_substitution,code_perturbation,,2,2,True,10993,23629,11001,23644,8,15,,,1.0,1.0,0.0,1,1,False,14963.334881000264,replaced 2 nested pointer source expression(s) with guarded fallback expressions,,
01_cve-2020-1763,safe_source_substitution,code_perturbation,,3,3,True,10993,23629,11011,23661,18,32,,,1.0,1.0,0.0,1,1,False,14840.492515000733,replaced 3 nested pointer source expression(s) with guarded fallback expressions,,
01_cve-2020-1763,safe_source_substitution,code_perturbation,,5,5,True,10993,23629,11028,23696,35,67,,,1.0,1.0,0.0,1,1,False,14578.05467199978,replaced 5 nested pointer source expression(s) with guarded fallback expressions,,
01_cve-2020-1763,sink_bound_guard,code_perturbation,,1,1,True,10993,23629,11005,23650,12,21,,,1.0,1.0,0.0,1,1,False,15197.608069000125,inserted 1 early-return bound guard(s) before sensitive sink calls,,
01_cve-2020-1763,sink_bound_guard,code_perturbation,,2,1,False,10993,23629,11005,23650,12,21,,,1.0,1.0,0.0,1,1,False,14055.418639998607,inserted 1 early-return bound guard(s) before sensitive sink calls,,
01_cve-2020-1763,postcondition_validation,code_perturbation,,1,0,True,,,,,,,,,,,,,,,,no matching *_count/*_read pair found for postcondition validation,,
01_cve-2020-1763,integer_overflow_guard,code_perturbation,,1,0,True,,,,,,,,,,,,,,,,no allocation size addition or multiplication expression found,,
01_cve-2020-1763,array_index_bound_guard,code_perturbation,,1,1,True,10993,23629,11015,23663,22,34,,,1.0,1.0,0.0,1,1,False,14602.20046700124,wrapped 1 array write(s) with index lower/upper bound guards,,
01_cve-2020-1763,array_index_bound_guard,code_perturbation,,2,1,False,10993,23629,11015,23663,22,34,,,1.0,1.0,0.0,1,1,False,16614.92116199952,wrapped 1 array write(s) with index lower/upper bound guards,,
01_cve-2020-1763,wide_char_sink_guard,code_perturbation,,1,0,True,,,,,,,,,,,,,,,,no wcscat/wcscpy wide-character sink found,,
01_cve-2020-1763,pattern_dead_code,code_perturbation,,1,1,True,10993,23629,10999,23635,6,6,,,1.0,1.0,0.0,1,1,False,17249.593679998725,inserted 1 unreachable pointer/array/length pattern block(s) near sensitive or structural lines,,
01_cve-2020-1763,pattern_dead_code,code_perturbation,,2,2,True,10993,23629,11005,23641,12,12,,,1.0,0.9997077584266663,-0.00029224157333374023,1,1,False,17338.853481000115,inserted 2 unreachable pointer/array/length pattern block(s) near sensitive or structural lines,,
01_cve-2020-1763,pattern_dead_code,code_perturbation,,3,3,True,10993,23629,11011,23644,18,15,,,1.0,0.9927807450294495,-0.007219254970550537,1,1,False,15285.857088001649,inserted 3 unreachable pointer/array/length pattern block(s) near sensitive or structural lines,,
01_cve-2020-1763,pattern_dead_code,code_perturbation,,5,5,True,10993,23629,11107,23901,114,272,,,1.0,0.9999356269836426,-6.437301635742188e-05,1,1,False,14705.836277000344,inserted 5 unreachable pointer/array/length pattern block(s) near sensitive or structural lines,,
01_cve-2020-1763,control_wrapper,code_perturbation,,1,1,True,10993,23629,10993,23629,0,0,,,1.0,1.0,0.0,1,1,False,15042.150777000643,wrapped 1 safe single-line statement(s) with if (1) blocks,,
01_cve-2020-1763,control_wrapper,code_perturbation,,2,2,True,10993,23629,10997,23638,4,9,,,1.0,1.0,0.0,1,1,False,15823.05671100039,wrapped 2 safe single-line statement(s) with if (1) blocks,,
01_cve-2020-1763,control_wrapper,code_perturbation,,3,3,True,10993,23629,10995,23637,2,8,,,1.0,1.0,0.0,1,1,False,15680.515338000987,wrapped 3 safe single-line statement(s) with if (1) blocks,,
01_cve-2020-1763,control_wrapper,code_perturbation,,5,5,True,10993,23629,11003,23655,10,26,,,1.0,0.9997077584266663,-0.00029224157333374023,1,1,False,16781.44694999901,wrapped 5 safe single-line statement(s) with if (1) blocks,,
01_cve-2020-1763,temp_variable_split,code_perturbation,,1,1,True,10993,23629,11001,23648,8,19,,,1.0,1.0,0.0,1,1,False,15286.110248000114,split 1 simple assignment(s) through temporary integer variables,,
01_cve-2020-1763,temp_variable_split,code_perturbation,,2,2,True,10993,23629,11009,23666,16,37,,,1.0,1.0,0.0,1,1,False,15068.413545999647,split 2 simple assignment(s) through temporary integer variables,,
01_cve-2020-1763,temp_variable_split,code_perturbation,,3,3,True,10993,23629,11017,23684,24,55,,,1.0,1.0,0.0,1,1,False,14855.136513999241,split 3 simple assignment(s) through temporary integer variables,,
01_cve-2020-1763,temp_variable_split,code_perturbation,,5,5,True,10993,23629,11033,23721,40,92,,,1.0,1.0,0.0,1,1,False,15822.697945999607,split 5 simple assignment(s) through temporary integer variables,,
02_cve-2020-29367,data_flow_alias,code_perturbation,,1,1,True,15248,33262,615,1273,-14633,-31989,,,1.0,0.012587828561663628,-0.9874121714383364,1,0,True,5966.961842999808,inserted 1 alias-preserving data-flow no-op(s) near call arguments,,
02_cve-2020-29367,dead_statement,code_perturbation,,1,1,True,15248,33262,15250,33263,2,1,,,1.0,1.0,0.0,1,1,False,15484.120891000202,inserted 1 harmless dummy integer statement pair(s) after first function brace,,
02_cve-2020-29367,dead_statement,code_perturbation,,2,2,True,15248,33262,15252,33264,4,2,,,1.0,1.0,0.0,1,1,False,18444.28727400009,inserted 2 harmless dummy integer statement pair(s) after first function brace,,
02_cve-2020-29367,dead_statement,code_perturbation,,3,3,True,15248,33262,15254,33265,6,3,,,1.0,0.9942263960838318,-0.005773603916168213,1,1,False,17132.247785999425,inserted 3 harmless dummy integer statement pair(s) after first function brace,,
02_cve-2020-29367,dead_statement,code_perturbation,,5,5,True,15248,33262,15258,33267,10,5,,,1.0,0.9942263960838318,-0.005773603916168213,1,1,False,18943.884484999217,inserted 5 harmless dummy integer statement pair(s) after first function brace,,
02_cve-2020-29367,xfg_targeted_dead_code,code_perturbation,,1,1,True,15248,33262,15250,33263,2,1,,,1.0,1.0,0.0,1,1,False,16854.53916000006,inserted 1 unreachable no-op block(s) near XFG-relevant target lines,,
02_cve-2020-29367,xfg_targeted_dead_code,code_perturbation,,2,2,True,15248,33262,15252,33264,4,2,,,1.0,0.9942263960838318,-0.005773603916168213,1,1,False,17378.85775199902,inserted 2 unreachable no-op block(s) near XFG-relevant target lines,,
02_cve-2020-29367,xfg_targeted_dead_code,code_perturbation,,3,3,True,15248,33262,15254,33265,6,3,,,1.0,0.9999010562896729,-9.894371032714844e-05,1,1,False,16216.317456999604,inserted 3 unreachable no-op block(s) near XFG-relevant target lines,,
02_cve-2020-29367,xfg_targeted_dead_code,code_perturbation,,5,5,True,15248,33262,15258,33267,10,5,,,1.0,0.9998867511749268,-0.00011324882507324219,1,1,False,16619.910575000176,inserted 5 unreachable no-op block(s) near XFG-relevant target lines,,
02_cve-2020-29367,range_clamp,code_perturbation,,1,1,True,15248,33262,15278,33330,30,68,,,1.0,0.9942263960838318,-0.005773603916168213,1,1,False,16419.71987299985,clamped 1 sensitive sink size/count argument(s) through bounded local variables,,
02_cve-2020-29367,range_clamp,code_perturbation,,2,2,True,15248,33262,15308,33398,60,136,,,1.0,0.9999010562896729,-9.894371032714844e-05,1,1,False,19744.805692000227,clamped 2 sensitive sink size/count argument(s) through bounded local variables,,
02_cve-2020-29367,range_clamp,code_perturbation,,3,3,True,15248,33262,15338,33466,90,204,,,1.0,0.9998836517333984,-0.0001163482666015625,1,1,False,18186.329587999353,clamped 3 sensitive sink size/count argument(s) through bounded local variables,,
02_cve-2020-29367,range_clamp,code_perturbation,,5,5,True,15248,33262,15398,33606,150,344,,,1.0,0.9872958064079285,-0.012704193592071533,1,1,False,17104.731762001393,clamped 5 sensitive sink size/count argument(s) through bounded local variables,,
02_cve-2020-29367,safe_source_substitution,code_perturbation,,1,1,True,15248,33262,15256,33274,8,12,,,1.0,1.0,0.0,1,1,False,17049.131341000248,replaced 1 nested pointer source expression(s) with guarded fallback expressions,,
02_cve-2020-29367,safe_source_substitution,code_perturbation,,2,1,False,15248,33262,15256,33274,8,12,,,1.0,1.0,0.0,1,1,False,16513.654238999152,replaced 1 nested pointer source expression(s) with guarded fallback expressions,,
02_cve-2020-29367,sink_bound_guard,code_perturbation,,1,1,True,15248,33262,15260,33283,12,21,,,1.0,1.0,0.0,1,1,False,17511.80614799887,inserted 1 early-return bound guard(s) before sensitive sink calls,,
02_cve-2020-29367,sink_bound_guard,code_perturbation,,2,2,True,15248,33262,15270,33302,22,40,,,1.0,0.9781944155693054,-0.02180558443069458,1,1,False,16216.581661001328,inserted 2 early-return bound guard(s) before sensitive sink calls,,
02_cve-2020-29367,sink_bound_guard,code_perturbation,,3,3,True,15248,33262,15280,33321,32,59,,,1.0,0.9781944155693054,-0.02180558443069458,1,1,False,21248.427814000024,inserted 3 early-return bound guard(s) before sensitive sink calls,,
02_cve-2020-29367,sink_bound_guard,code_perturbation,,5,5,True,15248,33262,15304,33367,56,105,,,1.0,0.9999010562896729,-9.894371032714844e-05,1,1,False,18939.822600001207,inserted 5 early-return bound guard(s) before sensitive sink calls,,
02_cve-2020-29367,postcondition_validation,code_perturbation,,1,0,True,,,,,,,,,,,,,,,,no matching *_count/*_read pair found for postcondition validation,,
02_cve-2020-29367,integer_overflow_guard,code_perturbation,,1,0,True,,,,,,,,,,,,,,,,no allocation size addition or multiplication expression found,,
02_cve-2020-29367,array_index_bound_guard,code_perturbation,,1,1,True,15248,33262,15274,33298,26,36,,,1.0,1.0,0.0,1,1,False,17322.65225900119,wrapped 1 array write(s) with index lower/upper bound guards,,
02_cve-2020-29367,array_index_bound_guard,code_perturbation,,2,2,True,15248,33262,15300,33335,52,73,,,1.0,1.0,0.0,1,1,False,17311.133834999055,wrapped 2 array write(s) with index lower/upper bound guards,,
02_cve-2020-29367,array_index_bound_guard,code_perturbation,,3,3,True,15248,33262,15326,33373,78,111,,,1.0,1.0,0.0,1,1,False,16376.847075000114,wrapped 3 array write(s) with index lower/upper bound guards,,
02_cve-2020-29367,array_index_bound_guard,code_perturbation,,5,5,True,15248,33262,15378,33471,130,209,,,1.0,1.0,0.0,1,1,False,16652.763476000473,wrapped 5 array write(s) with index lower/upper bound guards,,
02_cve-2020-29367,wide_char_sink_guard,code_perturbation,,1,0,True,,,,,,,,,,,,,,,,no wcscat/wcscpy wide-character sink found,,
02_cve-2020-29367,pattern_dead_code,code_perturbation,,1,1,True,15248,33262,15254,33265,6,3,,,1.0,0.9942263960838318,-0.005773603916168213,1,1,False,16952.669149999565,inserted 1 unreachable pointer/array/length pattern block(s) near sensitive or structural lines,,
02_cve-2020-29367,pattern_dead_code,code_perturbation,,2,2,True,15248,33262,15260,33268,12,6,,,1.0,0.9997217059135437,-0.00027829408645629883,1,1,False,17077.833979001298,inserted 2 unreachable pointer/array/length pattern block(s) near sensitive or structural lines,,
02_cve-2020-29367,pattern_dead_code,code_perturbation,,3,3,True,15248,33262,15266,33271,18,9,,,1.0,1.0,0.0,1,1,False,18532.970653999655,inserted 3 unreachable pointer/array/length pattern block(s) near sensitive or structural lines,,
02_cve-2020-29367,pattern_dead_code,code_perturbation,,5,5,True,15248,33262,15278,33277,30,15,,,1.0,0.9942263960838318,-0.005773603916168213,1,1,False,19419.75463899871,inserted 5 unreachable pointer/array/length pattern block(s) near sensitive or structural lines,,
02_cve-2020-29367,control_wrapper,code_perturbation,,1,1,True,15248,33262,15248,33262,0,0,,,1.0,1.0,0.0,1,1,False,19027.536518999113,wrapped 1 safe single-line statement(s) with if (1) blocks,,
02_cve-2020-29367,control_wrapper,code_perturbation,,2,2,True,15248,33262,15248,33262,0,0,,,1.0,1.0,0.0,1,1,False,16048.028891000286,wrapped 2 safe single-line statement(s) with if (1) blocks,,
02_cve-2020-29367,control_wrapper,code_perturbation,,3,3,True,15248,33262,15252,33271,4,9,,,1.0,0.9942263960838318,-0.005773603916168213,1,1,False,17262.117980999392,wrapped 3 safe single-line statement(s) with if (1) blocks,,
02_cve-2020-29367,control_wrapper,code_perturbation,,5,5,True,15248,33262,15260,33291,12,29,,,1.0,0.9942263960838318,-0.005773603916168213,1,1,False,19676.86370499905,wrapped 5 safe single-line statement(s) with if (1) blocks,,
02_cve-2020-29367,temp_variable_split,code_perturbation,,1,1,True,15248,33262,15256,33280,8,18,,,1.0,1.0,0.0,1,1,False,17927.82218299908,split 1 simple assignment(s) through temporary integer variables,,
02_cve-2020-29367,temp_variable_split,code_perturbation,,2,2,True,15248,33262,15264,33298,16,36,,,1.0,1.0,0.0,1,1,False,24033.216169998923,split 2 simple assignment(s) through temporary integer variables,,
02_cve-2020-29367,temp_variable_split,code_perturbation,,3,3,True,15248,33262,15272,33309,24,47,,,1.0,1.0,0.0,1,1,False,17777.661966001688,split 3 simple assignment(s) through temporary integer variables,,
02_cve-2020-29367,temp_variable_split,code_perturbation,,5,5,True,15248,33262,15288,33345,40,83,,,1.0,1.0,0.0,1,1,False,17074.857255998722,split 5 simple assignment(s) through temporary integer variables,,
03_cve-2021-3888,data_flow_alias,code_perturbation,,1,1,True,6190,13229,6204,13258,14,29,,,0.10754722356796265,0.18461446464061737,0.07706724107265472,0,0,False,10099.734448000163,inserted 1 alias-preserving data-flow no-op(s) near call arguments,,
03_cve-2021-3888,data_flow_alias,code_perturbation,,2,2,True,6190,13229,6224,13295,34,66,,,0.10754722356796265,0.10754722356796265,0.0,0,0,False,11440.822178001326,inserted 2 alias-preserving data-flow no-op(s) near call arguments,,
03_cve-2021-3888,data_flow_alias,code_perturbation,,3,3,True,6190,13229,6238,13324,48,95,,,0.10754722356796265,0.3459022045135498,0.23835498094558716,0,0,False,9531.069867000042,inserted 3 alias-preserving data-flow no-op(s) near call arguments,,
03_cve-2021-3888,data_flow_alias,code_perturbation,,5,5,True,6190,13229,6274,13400,84,171,,,0.10754722356796265,0.10754722356796265,0.0,0,0,False,10922.32657599925,inserted 5 alias-preserving data-flow no-op(s) near call arguments,,
03_cve-2021-3888,dead_statement,code_perturbation,,1,1,True,6190,13229,6202,13256,12,27,,,0.10754722356796265,0.18461446464061737,0.07706724107265472,0,0,False,9551.735925000685,inserted 1 harmless dummy integer statement pair(s) after first function brace,,
03_cve-2021-3888,dead_statement,code_perturbation,,2,2,True,6190,13229,6214,13283,24,54,,,0.10754722356796265,0.04416704550385475,-0.0633801780641079,0,0,False,9366.500127000108,inserted 2 harmless dummy integer statement pair(s) after first function brace,,
03_cve-2021-3888,dead_statement,code_perturbation,,3,3,True,6190,13229,6226,13310,36,81,,,0.10754722356796265,0.3459022045135498,0.23835498094558716,0,0,False,11781.773860000612,inserted 3 harmless dummy integer statement pair(s) after first function brace,,
03_cve-2021-3888,dead_statement,code_perturbation,,5,5,True,6190,13229,6250,13364,60,135,,,0.10754722356796265,0.05718763545155525,-0.050359588116407394,0,0,False,10498.484720001215,inserted 5 harmless dummy integer statement pair(s) after first function brace,,
03_cve-2021-3888,xfg_targeted_dead_code,code_perturbation,,1,1,True,6190,13229,6206,13265,16,36,,,0.10754722356796265,0.10754722356796265,0.0,0,0,False,11322.43135600038,inserted 1 unreachable no-op block(s) near XFG-relevant target lines,,
03_cve-2021-3888,xfg_targeted_dead_code,code_perturbation,,2,2,True,6190,13229,6222,13301,32,72,,,0.10754722356796265,0.10754722356796265,0.0,0,0,False,10397.89528899928,inserted 2 unreachable no-op block(s) near XFG-relevant target lines,,
