sample_id,action,strategy,seed,requested_count,applied_count,valid,baseline_nodes,baseline_edges,perturbed_nodes,perturbed_edges,delta_nodes,delta_edges,baseline_xfg_count,perturbed_xfg_count,baseline_probability,perturbed_probability,delta_probability,baseline_label,perturbed_label,flipped,runtime_ms,operations,validation_errors,error
01_vulnerable_989,xfg_targeted_dead_code,code_perturbation,,3,3,True,5566,11864,5586,11902,20,38,,,1.0,1.0,0.0,1,1,False,7662.95295099917,inserted 3 unreachable no-op block(s) near XFG-relevant target lines,,
01_vulnerable_989,xfg_targeted_dead_code,code_perturbation,,5,5,True,5566,11864,5618,11974,52,110,,,1.0,1.0,0.0,1,1,False,7495.984647001023,inserted 5 unreachable no-op block(s) near XFG-relevant target lines,,
01_vulnerable_989,range_clamp,code_perturbation,,1,1,True,5566,11864,5597,11959,31,95,,,1.0,1.0,0.0,1,1,False,7124.658762999388,clamped 1 sensitive sink size/count argument(s) through bounded local variables,,
01_vulnerable_989,range_clamp,code_perturbation,,2,2,True,5566,11864,5628,12054,62,190,,,1.0,1.0,0.0,1,1,False,8682.721765000679,clamped 2 sensitive sink size/count argument(s) through bounded local variables,,
01_vulnerable_989,range_clamp,code_perturbation,,3,3,True,5566,11864,5659,12149,93,285,,,1.0,1.0,0.0,1,1,False,8580.29613799954,clamped 3 sensitive sink size/count argument(s) through bounded local variables,,
01_vulnerable_989,range_clamp,code_perturbation,,5,5,True,5566,11864,5719,12287,153,423,,,1.0,1.0,0.0,1,1,False,8189.6459170002345,clamped 5 sensitive sink size/count argument(s) through bounded local variables,,
01_vulnerable_989,safe_source_substitution,code_perturbation,,1,1,True,5566,11864,5574,11879,8,15,,,1.0,1.0,0.0,1,1,False,8217.187270000068,replaced 1 nested pointer source expression(s) with guarded fallback expressions,,
01_vulnerable_989,safe_source_substitution,code_perturbation,,2,1,False,5566,11864,5574,11879,8,15,,,1.0,1.0,0.0,1,1,False,7097.973254998578,replaced 1 nested pointer source expression(s) with guarded fallback expressions,,
01_vulnerable_989,sink_bound_guard,code_perturbation,,1,1,True,5566,11864,5589,11925,23,61,,,1.0,1.0,0.0,1,1,False,8171.711564998986,inserted 1 early-return bound guard(s) before sensitive sink calls,,
01_vulnerable_989,sink_bound_guard,code_perturbation,,2,2,True,5566,11864,5607,11965,41,101,,,1.0,1.0,0.0,1,1,False,7254.2930859999615,inserted 2 early-return bound guard(s) before sensitive sink calls,,
01_vulnerable_989,sink_bound_guard,code_perturbation,,3,3,True,5566,11864,5625,11961,59,97,,,1.0,1.0,0.0,1,1,False,8654.902295998909,inserted 3 early-return bound guard(s) before sensitive sink calls,,
01_vulnerable_989,sink_bound_guard,code_perturbation,,5,5,True,5566,11864,5654,12023,88,159,,,1.0,1.0,0.0,1,1,False,7275.08022999973,inserted 5 early-return bound guard(s) before sensitive sink calls,,
01_vulnerable_989,postcondition_validation,code_perturbation,,1,0,True,,,,,,,,,,,,,,,,no matching *_count/*_read pair found for postcondition validation,,
01_vulnerable_989,integer_overflow_guard,code_perturbation,,1,0,True,,,,,,,,,,,,,,,,no allocation size addition or multiplication expression found,,
01_vulnerable_989,array_index_bound_guard,code_perturbation,,1,1,True,5566,11864,5592,11908,26,44,,,1.0,1.0,0.0,1,1,False,7527.749179000239,wrapped 1 array write(s) with index lower/upper bound guards,,
01_vulnerable_989,array_index_bound_guard,code_perturbation,,2,2,True,5566,11864,5615,11942,49,78,,,1.0,1.0,0.0,1,1,False,7802.701720998812,wrapped 2 array write(s) with index lower/upper bound guards,,
01_vulnerable_989,array_index_bound_guard,code_perturbation,,3,3,True,5566,11864,5641,11986,75,122,,,1.0,1.0,0.0,1,1,False,8318.310098000438,wrapped 3 array write(s) with index lower/upper bound guards,,
01_vulnerable_989,array_index_bound_guard,code_perturbation,,5,5,True,5566,11864,5689,12060,123,196,,,1.0,1.0,0.0,1,1,False,7974.7031799997785,wrapped 5 array write(s) with index lower/upper bound guards,,
01_vulnerable_989,wide_char_sink_guard,code_perturbation,,1,0,True,,,,,,,,,,,,,,,,no wcscat/wcscpy wide-character sink found,,
01_vulnerable_989,pattern_dead_code,code_perturbation,,1,1,True,5566,11864,5572,11867,6,3,,,1.0,1.0,0.0,1,1,False,8853.81250499995,inserted 1 unreachable pointer/array/length pattern block(s) near sensitive or structural lines,,
01_vulnerable_989,pattern_dead_code,code_perturbation,,2,2,True,5566,11864,5578,11870,12,6,,,1.0,1.0,0.0,1,1,False,9460.2854879995,inserted 2 unreachable pointer/array/length pattern block(s) near sensitive or structural lines,,
01_vulnerable_989,pattern_dead_code,code_perturbation,,3,3,True,5566,11864,5633,11971,67,107,,,1.0,1.0,0.0,1,1,False,10976.160391999656,inserted 3 unreachable pointer/array/length pattern block(s) near sensitive or structural lines,,
01_vulnerable_989,pattern_dead_code,code_perturbation,,5,5,True,5566,11864,5743,12173,177,309,,,1.0,1.0,0.0,1,1,False,9795.217486000183,inserted 5 unreachable pointer/array/length pattern block(s) near sensitive or structural lines,,
01_vulnerable_989,control_wrapper,code_perturbation,,1,1,True,5566,11864,5570,11873,4,9,,,1.0,1.0,0.0,1,1,False,7879.334390001532,wrapped 1 safe single-line statement(s) with if (1) blocks,,
01_vulnerable_989,control_wrapper,code_perturbation,,2,2,True,5566,11864,5574,11882,8,18,,,1.0,1.0,0.0,1,1,False,7518.313839998882,wrapped 2 safe single-line statement(s) with if (1) blocks,,
01_vulnerable_989,control_wrapper,code_perturbation,,3,3,True,5566,11864,5578,11891,12,27,,,1.0,1.0,0.0,1,1,False,7607.154470000751,wrapped 3 safe single-line statement(s) with if (1) blocks,,
01_vulnerable_989,control_wrapper,code_perturbation,,5,5,True,5566,11864,5586,11912,20,48,,,1.0,1.0,0.0,1,1,False,7205.48842000062,wrapped 5 safe single-line statement(s) with if (1) blocks,,
01_vulnerable_989,temp_variable_split,code_perturbation,,1,1,True,5566,11864,5574,11881,8,17,,,1.0,1.0,0.0,1,1,False,8259.225272000549,split 1 simple assignment(s) through temporary integer variables,,
01_vulnerable_989,temp_variable_split,code_perturbation,,2,2,True,5566,11864,5582,11899,16,35,,,1.0,1.0,0.0,1,1,False,8062.074995999865,split 2 simple assignment(s) through temporary integer variables,,
01_vulnerable_989,temp_variable_split,code_perturbation,,3,3,True,5566,11864,5588,11920,22,56,,,1.0,1.0,0.0,1,1,False,7986.93117899893,split 3 simple assignment(s) through temporary integer variables,,
01_vulnerable_989,temp_variable_split,code_perturbation,,5,5,True,5566,11864,5602,11960,36,96,,,1.0,1.0,0.0,1,1,False,7778.066539000065,split 5 simple assignment(s) through temporary integer variables,,
02_vulnerable_4064,data_flow_alias,code_perturbation,,1,1,True,21849,48786,21869,48821,20,35,,,1.0,1.0,0.0,1,1,False,37173.2862580011,inserted 1 alias-preserving data-flow no-op(s) near call arguments,,
02_vulnerable_4064,data_flow_alias,code_perturbation,,2,2,True,21849,48786,21889,48859,40,73,,,1.0,1.0,0.0,1,1,False,35486.259174000224,inserted 2 alias-preserving data-flow no-op(s) near call arguments,,
02_vulnerable_4064,data_flow_alias,code_perturbation,,3,3,True,21849,48786,21907,48916,58,130,,,1.0,1.0,0.0,1,1,False,33580.502000000706,inserted 3 alias-preserving data-flow no-op(s) near call arguments,,
02_vulnerable_4064,data_flow_alias,code_perturbation,,5,5,True,21849,48786,21947,48992,98,206,,,1.0,1.0,0.0,1,1,False,39768.806472000506,inserted 5 alias-preserving data-flow no-op(s) near call arguments,,
02_vulnerable_4064,dead_statement,code_perturbation,,1,1,True,21849,48786,21861,48813,12,27,,,1.0,1.0,0.0,1,1,False,33993.70592200103,inserted 1 harmless dummy integer statement pair(s) after first function brace,,
02_vulnerable_4064,dead_statement,code_perturbation,,2,2,True,21849,48786,21873,48840,24,54,,,1.0,1.0,0.0,1,1,False,33906.40248099953,inserted 2 harmless dummy integer statement pair(s) after first function brace,,
02_vulnerable_4064,dead_statement,code_perturbation,,3,3,True,21849,48786,21885,48867,36,81,,,1.0,1.0,0.0,1,1,False,36224.88607699961,inserted 3 harmless dummy integer statement pair(s) after first function brace,,
02_vulnerable_4064,dead_statement,code_perturbation,,5,5,True,21849,48786,21909,48921,60,135,,,1.0,1.0,0.0,1,1,False,33338.19963899987,inserted 5 harmless dummy integer statement pair(s) after first function brace,,
02_vulnerable_4064,xfg_targeted_dead_code,code_perturbation,,1,1,True,21849,48786,21865,48822,16,36,,,1.0,1.0,0.0,1,1,False,33540.28355899936,inserted 1 unreachable no-op block(s) near XFG-relevant target lines,,
02_vulnerable_4064,xfg_targeted_dead_code,code_perturbation,,2,2,True,21849,48786,21881,48858,32,72,,,1.0,1.0,0.0,1,1,False,39178.20812199898,inserted 2 unreachable no-op block(s) near XFG-relevant target lines,,
02_vulnerable_4064,xfg_targeted_dead_code,code_perturbation,,3,3,True,21849,48786,21897,48894,48,108,,,1.0,1.0,0.0,1,1,False,34921.97907300033,inserted 3 unreachable no-op block(s) near XFG-relevant target lines,,
02_vulnerable_4064,xfg_targeted_dead_code,code_perturbation,,5,5,True,21849,48786,21929,48966,80,180,,,1.0,1.0,0.0,1,1,False,36072.7398199997,inserted 5 unreachable no-op block(s) near XFG-relevant target lines,,
02_vulnerable_4064,range_clamp,code_perturbation,,1,1,True,21849,48786,21879,48854,30,68,,,1.0,1.0,0.0,1,1,False,31963.29080599935,clamped 1 sensitive sink size/count argument(s) through bounded local variables,,
02_vulnerable_4064,range_clamp,code_perturbation,,2,2,True,21849,48786,21909,48922,60,136,,,1.0,1.0,0.0,1,1,False,34915.02201399999,clamped 2 sensitive sink size/count argument(s) through bounded local variables,,
02_vulnerable_4064,range_clamp,code_perturbation,,3,3,True,21849,48786,21939,48992,90,206,,,1.0,1.0,0.0,1,1,False,32828.0572650001,clamped 3 sensitive sink size/count argument(s) through bounded local variables,,
02_vulnerable_4064,range_clamp,code_perturbation,,5,5,True,21849,48786,21999,49128,150,342,,,1.0,1.0,0.0,1,1,False,34211.75335699991,clamped 5 sensitive sink size/count argument(s) through bounded local variables,,
02_vulnerable_4064,safe_source_substitution,code_perturbation,,1,0,True,,,,,,,,,,,,,,,,no nested pointer dereference source found,,
02_vulnerable_4064,sink_bound_guard,code_perturbation,,1,1,True,21849,48786,21861,48807,12,21,,,1.0,1.0,0.0,1,1,False,37275.44288900026,inserted 1 early-return bound guard(s) before sensitive sink calls,,
02_vulnerable_4064,sink_bound_guard,code_perturbation,,2,2,True,21849,48786,21873,48828,24,42,,,1.0,1.0,0.0,1,1,False,37196.55677499941,inserted 2 early-return bound guard(s) before sensitive sink calls,,
02_vulnerable_4064,sink_bound_guard,code_perturbation,,3,3,True,21849,48786,21887,48857,38,71,,,1.0,1.0,0.0,1,1,False,36638.57876200018,inserted 3 early-return bound guard(s) before sensitive sink calls,,
02_vulnerable_4064,sink_bound_guard,code_perturbation,,5,5,True,21849,48786,21911,48898,62,112,,,1.0,1.0,0.0,1,1,False,43070.37786299952,inserted 5 early-return bound guard(s) before sensitive sink calls,,
02_vulnerable_4064,postcondition_validation,code_perturbation,,1,0,True,,,,,,,,,,,,,,,,no matching *_count/*_read pair found for postcondition validation,,
02_vulnerable_4064,integer_overflow_guard,code_perturbation,,1,0,True,,,,,,,,,,,,,,,,no allocation size addition or multiplication expression found,,
02_vulnerable_4064,array_index_bound_guard,code_perturbation,,1,1,True,21849,48786,21883,48831,34,45,,,1.0,1.0,0.0,1,1,False,34710.84060700014,wrapped 1 array write(s) with index lower/upper bound guards,,
02_vulnerable_4064,array_index_bound_guard,code_perturbation,,2,2,True,21849,48786,21917,48876,68,90,,,1.0,1.0,0.0,1,1,False,33346.74453400112,wrapped 2 array write(s) with index lower/upper bound guards,,
02_vulnerable_4064,array_index_bound_guard,code_perturbation,,3,3,True,21849,48786,21939,48910,90,124,,,1.0,1.0,0.0,1,1,False,38006.82670700007,wrapped 3 array write(s) with index lower/upper bound guards,,
02_vulnerable_4064,array_index_bound_guard,code_perturbation,,5,5,True,21849,48786,21987,48992,138,206,,,1.0,1.0,0.0,1,1,False,35838.525753000795,wrapped 5 array write(s) with index lower/upper bound guards,,
02_vulnerable_4064,wide_char_sink_guard,code_perturbation,,1,0,True,,,,,,,,,,,,,,,,no wcscat/wcscpy wide-character sink found,,
02_vulnerable_4064,pattern_dead_code,code_perturbation,,1,1,True,21849,48786,21904,48887,55,101,,,1.0,1.0,0.0,1,1,False,35724.78553600013,inserted 1 unreachable pointer/array/length pattern block(s) near sensitive or structural lines,,
02_vulnerable_4064,pattern_dead_code,code_perturbation,,2,2,True,21849,48786,21959,48988,110,202,,,1.0,1.0,0.0,1,1,False,36385.40146000014,inserted 2 unreachable pointer/array/length pattern block(s) near sensitive or structural lines,,
02_vulnerable_4064,pattern_dead_code,code_perturbation,,3,3,True,21849,48786,22014,49089,165,303,,,1.0,1.0,0.0,1,1,False,39576.12071400035,inserted 3 unreachable pointer/array/length pattern block(s) near sensitive or structural lines,,
02_vulnerable_4064,pattern_dead_code,code_perturbation,,5,5,True,21849,48786,22124,49291,275,505,,,1.0,1.0,0.0,1,1,False,34620.92765300076,inserted 5 unreachable pointer/array/length pattern block(s) near sensitive or structural lines,,
02_vulnerable_4064,control_wrapper,code_perturbation,,1,1,True,21849,48786,21853,48798,4,12,,,1.0,1.0,0.0,1,1,False,34320.535543000005,wrapped 1 safe single-line statement(s) with if (1) blocks,,
02_vulnerable_4064,control_wrapper,code_perturbation,,2,2,True,21849,48786,21857,48808,8,22,,,1.0,1.0,0.0,1,1,False,32180.98269999973,wrapped 2 safe single-line statement(s) with if (1) blocks,,
02_vulnerable_4064,control_wrapper,code_perturbation,,3,3,True,21849,48786,21861,48824,12,38,,,1.0,1.0,0.0,1,1,False,36878.09286799893,wrapped 3 safe single-line statement(s) with if (1) blocks,,
02_vulnerable_4064,control_wrapper,code_perturbation,,5,5,True,21849,48786,21869,48843,20,57,,,1.0,1.0,0.0,1,1,False,33041.67578800116,wrapped 5 safe single-line statement(s) with if (1) blocks,,
02_vulnerable_4064,temp_variable_split,code_perturbation,,1,1,True,21849,48786,21857,48803,8,17,,,1.0,1.0,0.0,1,1,False,32630.98564199936,split 1 simple assignment(s) through temporary integer variables,,
02_vulnerable_4064,temp_variable_split,code_perturbation,,2,2,True,21849,48786,21865,48821,16,35,,,1.0,1.0,0.0,1,1,False,35490.10860499948,split 2 simple assignment(s) through temporary integer variables,,
02_vulnerable_4064,temp_variable_split,code_perturbation,,3,3,True,21849,48786,21873,48838,24,52,,,1.0,1.0,0.0,1,1,False,35558.71855999976,split 3 simple assignment(s) through temporary integer variables,,
02_vulnerable_4064,temp_variable_split,code_perturbation,,5,5,True,21849,48786,21889,48874,40,88,,,1.0,1.0,0.0,1,1,False,35137.24415300021,split 5 simple assignment(s) through temporary integer variables,,
03_vulnerable_30,data_flow_alias,code_perturbation,,1,1,True,579,1099,597,1156,18,57,,,1.0,1.0,0.0,1,1,False,6811.140751000494,inserted 1 alias-preserving data-flow no-op(s) near call arguments,,
03_vulnerable_30,data_flow_alias,code_perturbation,,2,2,True,579,1099,613,1187,34,88,,,1.0,1.0,0.0,1,1,False,5533.825546999651,inserted 2 alias-preserving data-flow no-op(s) near call arguments,,
03_vulnerable_30,data_flow_alias,code_perturbation,,3,3,True,579,1099,633,1225,54,126,,,1.0,1.0,0.0,1,1,False,5422.497728999588,inserted 3 alias-preserving data-flow no-op(s) near call arguments,,
03_vulnerable_30,data_flow_alias,code_perturbation,,5,5,True,579,1099,673,1302,94,203,,,1.0,1.0,0.0,1,1,False,5371.878559999459,inserted 5 alias-preserving data-flow no-op(s) near call arguments,,
03_vulnerable_30,dead_statement,code_perturbation,,1,1,True,579,1099,591,1126,12,27,,,1.0,1.0,0.0,1,1,False,5247.805315000733,inserted 1 harmless dummy integer statement pair(s) after first function brace,,
03_vulnerable_30,dead_statement,code_perturbation,,2,2,True,579,1099,603,1153,24,54,,,1.0,1.0,0.0,1,1,False,5691.494491999038,inserted 2 harmless dummy integer statement pair(s) after first function brace,,
03_vulnerable_30,dead_statement,code_perturbation,,3,3,True,579,1099,615,1180,36,81,,,1.0,1.0,0.0,1,1,False,6341.831047000596,inserted 3 harmless dummy integer statement pair(s) after first function brace,,
03_vulnerable_30,dead_statement,code_perturbation,,5,5,True,579,1099,639,1234,60,135,,,1.0,1.0,0.0,1,1,False,6020.568916999764,inserted 5 harmless dummy integer statement pair(s) after first function brace,,
03_vulnerable_30,xfg_targeted_dead_code,code_perturbation,,1,1,True,579,1099,595,1135,16,36,,,1.0,1.0,0.0,1,1,False,5647.272969999904,inserted 1 unreachable no-op block(s) near XFG-relevant target lines,,
03_vulnerable_30,xfg_targeted_dead_code,code_perturbation,,2,2,True,579,1099,611,1171,32,72,,,1.0,1.0,0.0,1,1,False,5233.36160100007,inserted 2 unreachable no-op block(s) near XFG-relevant target lines,,
03_vulnerable_30,xfg_targeted_dead_code,code_perturbation,,3,3,True,579,1099,627,1207,48,108,,,1.0,1.0,0.0,1,1,False,5730.789987001117,inserted 3 unreachable no-op block(s) near XFG-relevant target lines,,
03_vulnerable_30,xfg_targeted_dead_code,code_perturbation,,5,5,True,579,1099,659,1279,80,180,,,1.0,1.0,0.0,1,1,False,5420.55599699961,inserted 5 unreachable no-op block(s) near XFG-relevant target lines,,
03_vulnerable_30,range_clamp,code_perturbation,,1,1,True,579,1099,609,1167,30,68,,,1.0,1.0,0.0,1,1,False,5371.338701999775,clamped 1 sensitive sink size/count argument(s) through bounded local variables,,
03_vulnerable_30,range_clamp,code_perturbation,,2,2,True,579,1099,639,1235,60,136,,,1.0,1.0,0.0,1,1,False,5456.254855000225,clamped 2 sensitive sink size/count argument(s) through bounded local variables,,
03_vulnerable_30,range_clamp,code_perturbation,,3,3,True,579,1099,669,1303,90,204,,,1.0,1.0,0.0,1,1,False,5532.899427000302,clamped 3 sensitive sink size/count argument(s) through bounded local variables,,
03_vulnerable_30,range_clamp,code_perturbation,,5,3,False,579,1099,669,1303,90,204,,,1.0,1.0,0.0,1,1,False,6017.510906000098,clamped 3 sensitive sink size/count argument(s) through bounded local variables,,
03_vulnerable_30,safe_source_substitution,code_perturbation,,1,0,True,,,,,,,,,,,,,,,,no nested pointer dereference source found,,
03_vulnerable_30,sink_bound_guard,code_perturbation,,1,1,True,579,1099,591,1128,12,29,,,1.0,1.0,0.0,1,1,False,5769.556076000299,inserted 1 early-return bound guard(s) before sensitive sink calls,,
03_vulnerable_30,sink_bound_guard,code_perturbation,,2,2,True,579,1099,603,1157,24,58,,,1.0,1.0,0.0,1,1,False,5431.9572929998685,inserted 2 early-return bound guard(s) before sensitive sink calls,,
03_vulnerable_30,sink_bound_guard,code_perturbation,,3,3,True,579,1099,615,1186,36,87,,,1.0,1.0,0.0,1,1,False,5418.311285000527,inserted 3 early-return bound guard(s) before sensitive sink calls,,
03_vulnerable_30,sink_bound_guard,code_perturbation,,5,3,False,579,1099,615,1186,36,87,,,1.0,1.0,0.0,1,1,False,5521.798644000228,inserted 3 early-return bound guard(s) before sensitive sink calls,,
03_vulnerable_30,postcondition_validation,code_perturbation,,1,0,True,,,,,,,,,,,,,,,,no matching *_count/*_read pair found for postcondition validation,,
03_vulnerable_30,integer_overflow_guard,code_perturbation,,1,0,True,,,,,,,,,,,,,,,,no allocation size addition or multiplication expression found,,
03_vulnerable_30,array_index_bound_guard,code_perturbation,,1,1,True,579,1099,605,1134,26,35,,,1.0,1.0,0.0,1,1,False,5788.017184000637,wrapped 1 array write(s) with index lower/upper bound guards,,
03_vulnerable_30,array_index_bound_guard,code_perturbation,,2,2,True,579,1099,627,1170,48,71,,,1.0,1.0,0.0,1,1,False,5472.694603000491,wrapped 2 array write(s) with index lower/upper bound guards,,
03_vulnerable_30,array_index_bound_guard,code_perturbation,,3,3,True,579,1099,653,1207,74,108,,,1.0,0.9999998807907104,-1.1920928955078125e-07,1,1,False,5428.735364001113,wrapped 3 array write(s) with index lower/upper bound guards,,
03_vulnerable_30,array_index_bound_guard,code_perturbation,,5,5,True,579,1099,701,1278,122,179,,,1.0,0.9999998807907104,-1.1920928955078125e-07,1,1,False,5937.778760000583,wrapped 5 array write(s) with index lower/upper bound guards,,
03_vulnerable_30,wide_char_sink_guard,code_perturbation,,1,0,True,,,,,,,,,,,,,,,,no wcscat/wcscpy wide-character sink found,,
03_vulnerable_30,pattern_dead_code,code_perturbation,,1,1,True,579,1099,634,1200,55,101,,,1.0,1.0,0.0,1,1,False,6510.666958000002,inserted 1 unreachable pointer/array/length pattern block(s) near sensitive or structural lines,,
03_vulnerable_30,pattern_dead_code,code_perturbation,,2,2,True,579,1099,689,1301,110,202,,,1.0,1.0,0.0,1,1,False,6185.964600999796,inserted 2 unreachable pointer/array/length pattern block(s) near sensitive or structural lines,,
03_vulnerable_30,pattern_dead_code,code_perturbation,,3,3,True,579,1099,744,1402,165,303,,,1.0,1.0,0.0,1,1,False,6320.826160999786,inserted 3 unreachable pointer/array/length pattern block(s) near sensitive or structural lines,,
03_vulnerable_30,pattern_dead_code,code_perturbation,,5,5,True,579,1099,854,1604,275,505,,,1.0,1.0,0.0,1,1,False,6950.715196000601,inserted 5 unreachable pointer/array/length pattern block(s) near sensitive or structural lines,,
03_vulnerable_30,control_wrapper,code_perturbation,,1,1,True,579,1099,583,1111,4,12,,,1.0,1.0,0.0,1,1,False,5380.9626050006045,wrapped 1 safe single-line statement(s) with if (1) blocks,,
03_vulnerable_30,control_wrapper,code_perturbation,,2,2,True,579,1099,587,1120,8,21,,,1.0,1.0,0.0,1,1,False,5879.313375000493,wrapped 2 safe single-line statement(s) with if (1) blocks,,
03_vulnerable_30,control_wrapper,code_perturbation,,3,3,True,579,1099,591,1129,12,30,,,1.0,1.0,0.0,1,1,False,5438.585456999135,wrapped 3 safe single-line statement(s) with if (1) blocks,,
03_vulnerable_30,control_wrapper,code_perturbation,,5,5,True,579,1099,599,1147,20,48,,,1.0,1.0,0.0,1,1,False,5887.621411999135,wrapped 5 safe single-line statement(s) with if (1) blocks,,
03_vulnerable_30,temp_variable_split,code_perturbation,,1,1,True,579,1099,587,1118,8,19,,,1.0,1.0,0.0,1,1,False,5481.865491001372,split 1 simple assignment(s) through temporary integer variables,,
03_vulnerable_30,temp_variable_split,code_perturbation,,2,2,True,579,1099,595,1137,16,38,,,1.0,1.0,0.0,1,1,False,5418.063375000202,split 2 simple assignment(s) through temporary integer variables,,
03_vulnerable_30,temp_variable_split,code_perturbation,,3,3,True,579,1099,603,1155,24,56,,,1.0,1.0,0.0,1,1,False,5532.883496000068,split 3 simple assignment(s) through temporary integer variables,,
03_vulnerable_30,temp_variable_split,code_perturbation,,5,5,True,579,1099,619,1192,40,93,,,1.0,1.0,0.0,1,1,False,5741.549031999966,split 5 simple assignment(s) through temporary integer variables,,
04_vulnerable_55,data_flow_alias,code_perturbation,,1,1,True,61,112,83,154,22,42,,,0.997986912727356,0.997986912727356,0.0,1,1,False,5202.187581999169,inserted 1 alias-preserving data-flow no-op(s) near call arguments,,
04_vulnerable_55,data_flow_alias,code_perturbation,,2,2,True,61,112,105,196,44,84,,,0.997986912727356,0.9987426400184631,0.0007557272911071777,1,1,False,5317.289947999598,inserted 2 alias-preserving data-flow no-op(s) near call arguments,,
04_vulnerable_55,data_flow_alias,code_perturbation,,3,2,False,61,112,105,196,44,84,,,0.997986912727356,0.9987426400184631,0.0007557272911071777,1,1,False,5803.5046469994995,inserted 2 alias-preserving data-flow no-op(s) near call arguments,,
04_vulnerable_55,dead_statement,code_perturbation,,1,1,True,61,112,73,139,12,27,,,0.997986912727356,0.997986912727356,0.0,1,1,False,5159.776798000166,inserted 1 harmless dummy integer statement pair(s) after first function brace,,
04_vulnerable_55,dead_statement,code_perturbation,,2,2,True,61,112,85,166,24,54,,,0.997986912727356,0.997986912727356,0.0,1,1,False,5171.143784000378,inserted 2 harmless dummy integer statement pair(s) after first function brace,,
04_vulnerable_55,dead_statement,code_perturbation,,3,3,True,61,112,97,193,36,81,,,0.997986912727356,0.997986912727356,0.0,1,1,False,5155.358398000317,inserted 3 harmless dummy integer statement pair(s) after first function brace,,
04_vulnerable_55,dead_statement,code_perturbation,,5,5,True,61,112,121,247,60,135,,,0.997986912727356,0.997986912727356,0.0,1,1,False,7109.465372001068,inserted 5 harmless dummy integer statement pair(s) after first function brace,,
04_vulnerable_55,xfg_targeted_dead_code,code_perturbation,,1,1,True,61,112,77,148,16,36,,,0.997986912727356,0.997986912727356,0.0,1,1,False,5673.8914210000075,inserted 1 unreachable no-op block(s) near XFG-relevant target lines,,
04_vulnerable_55,xfg_targeted_dead_code,code_perturbation,,2,2,True,61,112,93,184,32,72,,,0.997986912727356,0.997986912727356,0.0,1,1,False,4920.587430000523,inserted 2 unreachable no-op block(s) near XFG-relevant target lines,,
04_vulnerable_55,xfg_targeted_dead_code,code_perturbation,,3,3,True,61,112,109,220,48,108,,,0.997986912727356,0.997986912727356,0.0,1,1,False,5080.939355999362,inserted 3 unreachable no-op block(s) near XFG-relevant target lines,,
04_vulnerable_55,xfg_targeted_dead_code,code_perturbation,,5,3,False,61,112,109,220,48,108,,,0.997986912727356,0.997986912727356,0.0,1,1,False,6012.858037000115,inserted 3 unreachable no-op block(s) near XFG-relevant target lines,,
04_vulnerable_55,range_clamp,code_perturbation,,1,0,True,,,,,,,,,,,,,,,,no sensitive call with a clampable size/count argument found,,
