command	key	type	code	location	functionId	childNum	isCFGNode	operator	baseType	completeType	identifier
ANR	38	IfStatement	if ( dwk_len_1 > 0 )		2	3					
ANR	39	Condition	dwk_len_1 > 0	9:12:210:222	2	0	True				
ANR	40	RelationalExpression	dwk_len_1 > 0		2	0		>			
ANR	41	Identifier	dwk_len_1		2	0					
ANR	42	PrimaryExpression	0		2	1					
ANR	43	CompoundStatement		7:27:156:156	2	1					
ANR	44	ExpressionStatement	dwk_dst_1 [ dwk_len_1 - 1 ] = dwk_src_1 [ 0 ]	10:12:239:278	2	0	True				
ANR	45	AssignmentExpression	dwk_dst_1 [ dwk_len_1 - 1 ] = dwk_src_1 [ 0 ]		2	0		=			
ANR	46	ArrayIndexing	dwk_dst_1 [ dwk_len_1 - 1 ]		2	0					
ANR	47	Identifier	dwk_dst_1		2	0					
ANR	48	AdditiveExpression	dwk_len_1 - 1		2	1		-			
ANR	49	Identifier	dwk_len_1		2	0					
ANR	50	PrimaryExpression	1		2	1					
ANR	51	ArrayIndexing	dwk_src_1 [ 0 ]		2	1					
ANR	52	Identifier	dwk_src_1		2	0					
ANR	53	PrimaryExpression	0		2	1					
ANR	54	IdentifierDeclStatement	sh_serial_state * s = opaque ;	13:4:300:327	2	1	True				
ANR	55	IdentifierDecl	* s = opaque		2	0					
ANR	56	IdentifierDeclType	sh_serial_state *		2	0					
ANR	57	Identifier	s		2	1					
ANR	58	AssignmentExpression	* s = opaque		2	2		=			
ANR	59	Identifier	opaque		2	0					
ANR	60	Identifier	opaque		2	1					
ANR	61	IdentifierDeclStatement	uint32_t ret = ~0 ;	15:4:334:351	2	2	True				
ANR	62	IdentifierDecl	ret = ~0		2	0					
ANR	63	IdentifierDeclType	uint32_t		2	0					
ANR	64	Identifier	ret		2	1					
ANR	65	AssignmentExpression	ret = ~0		2	2		=			
ANR	66	Identifier	~0		2	0					
ANR	67	Identifier	~0		2	1					
ANR	68	SwitchStatement	switch ( offs )		2	3					
ANR	69	Condition	offs	21:11:374:377	2	0	True				
ANR	70	Identifier	offs		2	0					
ANR	71	CompoundStatement		19:17:311:311	2	1					
ANR	72	Label	case 0x00 :	23:4:387:396	2	0	True				
ANR	73	ExpressionStatement	ret = s -> smr	25:8:407:419	2	1	True				
ANR	74	AssignmentExpression	ret = s -> smr		2	0		=			
ANR	75	Identifier	ret		2	0					
ANR	76	PtrMemberAccess	s -> smr		2	1					
ANR	77	Identifier	s		2	0					
ANR	78	Identifier	smr		2	1					
ANR	79	BreakStatement	break ;	27:8:430:435	2	2	True				
ANR	80	Label	case 0x04 :	29:4:442:451	2	3	True				
ANR	81	ExpressionStatement	ret = s -> brr	31:8:462:474	2	4	True				
ANR	82	AssignmentExpression	ret = s -> brr		2	0		=			
ANR	83	Identifier	ret		2	0					
ANR	84	PtrMemberAccess	s -> brr		2	1					
ANR	85	Identifier	s		2	0					
ANR	86	Identifier	brr		2	1					
ANR	87	BreakStatement	break ;	33:1:478:483	2	5	True				
ANR	88	Label	case 0x08 :	35:4:490:499	2	6	True				
ANR	89	ExpressionStatement	ret = s -> scr	37:8:510:522	2	7	True				
ANR	90	AssignmentExpression	ret = s -> scr		2	0		=			
ANR	91	Identifier	ret		2	0					
ANR	92	PtrMemberAccess	s -> scr		2	1					
ANR	93	Identifier	s		2	0					
ANR	94	Identifier	scr		2	1					
ANR	95	BreakStatement	break ;	39:8:533:538	2	8	True				
ANR	96	Label	case 0x14 :	41:4:545:554	2	9	True				
ANR	97	ExpressionStatement	ret = 0	43:8:565:572	2	10	True				
ANR	98	AssignmentExpression	ret = 0		2	0		=			
ANR	99	Identifier	ret		2	0					
ANR	100	PrimaryExpression	0		2	1					
ANR	101	BreakStatement	break ;	45:8:583:588	2	11	True				
ANR	102	IfStatement	if ( s -> feat & SH_SERIAL_FEAT_SCIF )		2	4					
ANR	103	Condition	s -> feat & SH_SERIAL_FEAT_SCIF	51:8:614:642	2	0	True				
ANR	104	BitAndExpression	s -> feat & SH_SERIAL_FEAT_SCIF		2	0		&			
ANR	105	PtrMemberAccess	s -> feat		2	0					
ANR	106	Identifier	s		2	0					
ANR	107	Identifier	feat		2	1					
ANR	108	Identifier	SH_SERIAL_FEAT_SCIF		2	1					
ANR	109	CompoundStatement		49:39:576:576	2	1					
ANR	110	SwitchStatement	switch ( offs )		2	0					
ANR	111	Condition	offs	53:15:663:666	2	0	True				
ANR	112	Identifier	offs		2	0					
ANR	113	CompoundStatement		51:21:600:600	2	1					
ANR	114	Label	case 0x00 :	55:8:680:689	2	0	True				
ANR	115	ExpressionStatement	ret = s -> smr	57:12:714:726	2	1	True				
ANR	116	AssignmentExpression	ret = s -> smr		2	0		=			
ANR	117	Identifier	ret		2	0					
ANR	118	PtrMemberAccess	s -> smr		2	1					
ANR	119	Identifier	s		2	0					
ANR	120	Identifier	smr		2	1					
ANR	121	BreakStatement	break ;	59:12:741:746	2	2	True				
ANR	122	Label	case 0x08 :	61:8:757:766	2	3	True				
ANR	123	ExpressionStatement	ret = s -> scr	63:12:791:803	2	4	True				
ANR	124	AssignmentExpression	ret = s -> scr		2	0		=			
ANR	125	Identifier	ret		2	0					
ANR	126	PtrMemberAccess	s -> scr		2	1					
ANR	127	Identifier	s		2	0					
ANR	128	Identifier	scr		2	1					
ANR	129	BreakStatement	break ;	65:12:818:823	2	5	True				
ANR	130	Label	case 0x10 :	67:8:834:843	2	6	True				
ANR	131	ExpressionStatement	ret = 0	69:12:868:875	2	7	True				
ANR	132	AssignmentExpression	ret = 0		2	0		=			
ANR	133	Identifier	ret		2	0					
ANR	134	PrimaryExpression	0		2	1					
ANR	135	IfStatement	if ( s -> flags & SH_SERIAL_FLAG_TEND )		2	8					
ANR	136	Condition	s -> flags & SH_SERIAL_FLAG_TEND	71:16:894:923	2	0	True				
ANR	137	BitAndExpression	s -> flags & SH_SERIAL_FLAG_TEND		2	0		&			
ANR	138	PtrMemberAccess	s -> flags		2	0					
ANR	139	Identifier	s		2	0					
ANR	140	Identifier	flags		2	1					
ANR	141	Identifier	SH_SERIAL_FLAG_TEND		2	1					
ANR	142	ExpressionStatement	ret |= ( 1 << 6 )	73:16:943:958	2	1	True				
ANR	143	AssignmentExpression	ret |= ( 1 << 6 )		2	0		|=			
ANR	144	Identifier	ret		2	0					
ANR	145	ShiftExpression	1 << 6		2	1		<<			
ANR	146	PrimaryExpression	1		2	0					
ANR	147	PrimaryExpression	6		2	1					
ANR	148	IfStatement	if ( s -> flags & SH_SERIAL_FLAG_TDE )		2	9					
ANR	149	Condition	s -> flags & SH_SERIAL_FLAG_TDE	75:16:977:1005	2	0	True				
ANR	150	BitAndExpression	s -> flags & SH_SERIAL_FLAG_TDE		2	0		&			
ANR	151	PtrMemberAccess	s -> flags		2	0					
ANR	152	Identifier	s		2	0					
ANR	153	Identifier	flags		2	1					
ANR	154	Identifier	SH_SERIAL_FLAG_TDE		2	1					
ANR	155	ExpressionStatement	ret |= ( 1 << 5 )	77:16:1025:1040	2	1	True				
ANR	156	AssignmentExpression	ret |= ( 1 << 5 )		2	0		|=			
ANR	157	Identifier	ret		2	0					
ANR	158	ShiftExpression	1 << 5		2	1		<<			
ANR	159	PrimaryExpression	1		2	0					
ANR	160	PrimaryExpression	5		2	1					
ANR	161	IfStatement	if ( s -> flags & SH_SERIAL_FLAG_BRK )		2	10					
ANR	162	Condition	s -> flags & SH_SERIAL_FLAG_BRK	79:16:1059:1087	2	0	True				
ANR	163	BitAndExpression	s -> flags & SH_SERIAL_FLAG_BRK		2	0		&			
ANR	164	PtrMemberAccess	s -> flags		2	0					
ANR	165	Identifier	s		2	0					
ANR	166	Identifier	flags		2	1					
ANR	167	Identifier	SH_SERIAL_FLAG_BRK		2	1					
ANR	168	ExpressionStatement	ret |= ( 1 << 4 )	81:16:1107:1122	2	1	True				
ANR	169	AssignmentExpression	ret |= ( 1 << 4 )		2	0		|=			
ANR	170	Identifier	ret		2	0					
ANR	171	ShiftExpression	1 << 4		2	1		<<			
ANR	172	PrimaryExpression	1		2	0					
ANR	173	PrimaryExpression	4		2	1					
ANR	174	IfStatement	if ( s -> flags & SH_SERIAL_FLAG_RDF )		2	11					
ANR	175	Condition	s -> flags & SH_SERIAL_FLAG_RDF	83:16:1141:1169	2	0	True				
ANR	176	BitAndExpression	s -> flags & SH_SERIAL_FLAG_RDF		2	0		&			
ANR	177	PtrMemberAccess	s -> flags		2	0					
ANR	178	Identifier	s		2	0					
ANR	179	Identifier	flags		2	1					
ANR	180	Identifier	SH_SERIAL_FLAG_RDF		2	1					
ANR	181	ExpressionStatement	ret |= ( 1 << 1 )	85:16:1189:1204	2	1	True				
ANR	182	AssignmentExpression	ret |= ( 1 << 1 )		2	0		|=			
ANR	183	Identifier	ret		2	0					
ANR	184	ShiftExpression	1 << 1		2	1		<<			
ANR	185	PrimaryExpression	1		2	0					
ANR	186	PrimaryExpression	1		2	1					
ANR	187	IfStatement	if ( s -> flags & SH_SERIAL_FLAG_DR )		2	12					
ANR	188	Condition	s -> flags & SH_SERIAL_FLAG_DR	87:16:1223:1250	2	0	True				
ANR	189	BitAndExpression	s -> flags & SH_SERIAL_FLAG_DR		2	0		&			
ANR	190	PtrMemberAccess	s -> flags		2	0					
ANR	191	Identifier	s		2	0					
ANR	192	Identifier	flags		2	1					
ANR	193	Identifier	SH_SERIAL_FLAG_DR		2	1					
ANR	194	ExpressionStatement	ret |= ( 1 << 0 )	89:16:1270:1285	2	1	True				
ANR	195	AssignmentExpression	ret |= ( 1 << 0 )		2	0		|=			
ANR	196	Identifier	ret		2	0					
ANR	197	ShiftExpression	1 << 0		2	1		<<			
ANR	198	PrimaryExpression	1		2	0					
ANR	199	PrimaryExpression	0		2	1					
ANR	200	IfStatement	if ( s -> scr & ( 1 << 5 ) )		2	13					
ANR	201	Condition	s -> scr & ( 1 << 5 )	93:16:1306:1322	2	0	True				
ANR	202	BitAndExpression	s -> scr & ( 1 << 5 )		2	0		&			
ANR	203	PtrMemberAccess	s -> scr		2	0					
ANR	204	Identifier	s		2	0					
ANR	205	Identifier	scr		2	1					
ANR	206	ShiftExpression	1 << 5		2	1		<<			
ANR	207	PrimaryExpression	1		2	0					
ANR	208	PrimaryExpression	5		2	1					
ANR	209	ExpressionStatement	s -> flags |= SH_SERIAL_FLAG_TDE | SH_SERIAL_FLAG_TEND	95:16:1342:1394	2	1	True				
ANR	210	AssignmentExpression	s -> flags |= SH_SERIAL_FLAG_TDE | SH_SERIAL_FLAG_TEND		2	0		|=			
ANR	211	PtrMemberAccess	s -> flags		2	0					
ANR	212	Identifier	s		2	0					
ANR	213	Identifier	flags		2	1					
ANR	214	InclusiveOrExpression	SH_SERIAL_FLAG_TDE | SH_SERIAL_FLAG_TEND		2	1		|			
ANR	215	Identifier	SH_SERIAL_FLAG_TDE		2	0					
ANR	216	Identifier	SH_SERIAL_FLAG_TEND		2	1					
ANR	217	BreakStatement	break ;	99:12:1411:1416	2	14	True				
ANR	218	Label	case 0x14 :	101:8:1427:1436	2	15	True				
ANR	219	IfStatement	if ( s -> rx_cnt > 0 )		2	16					
ANR	220	Condition	s -> rx_cnt > 0	103:16:1455:1467	2	0	True				
ANR	221	RelationalExpression	s -> rx_cnt > 0		2	0		>			
ANR	222	PtrMemberAccess	s -> rx_cnt		2	0					
ANR	223	Identifier	s		2	0					
ANR	224	Identifier	rx_cnt		2	1					
ANR	225	PrimaryExpression	0		2	1					
ANR	226	CompoundStatement		101:31:1401:1401	2	1					
ANR	227	ExpressionStatement	ret = s -> rx_fifo [ s -> rx_tail ++ ]	105:16:1489:1519	2	0	True				
ANR	228	AssignmentExpression	ret = s -> rx_fifo [ s -> rx_tail ++ ]		2	0		=			
ANR	229	Identifier	ret		2	0					
ANR	230	ArrayIndexing	s -> rx_fifo [ s -> rx_tail ++ ]		2	1					
ANR	231	PtrMemberAccess	s -> rx_fifo		2	0					
ANR	232	Identifier	s		2	0					
ANR	233	Identifier	rx_fifo		2	1					
ANR	234	PostIncDecOperationExpression	s -> rx_tail ++		2	1					
ANR	235	PtrMemberAccess	s -> rx_tail		2	0					
ANR	236	Identifier	s		2	0					
ANR	237	Identifier	rx_tail		2	1					
ANR	238	IncDec	++		2	1					
ANR	239	ExpressionStatement	s -> rx_cnt --	107:16:1538:1549	2	1	True				
ANR	240	PostIncDecOperationExpression	s -> rx_cnt --		2	0					
ANR	241	PtrMemberAccess	s -> rx_cnt		2	0					
ANR	242	Identifier	s		2	0					
ANR	243	Identifier	rx_cnt		2	1					
ANR	244	IncDec	--		2	1					
ANR	245	IfStatement	if ( s -> rx_tail == SH_RX_FIFO_LENGTH )		2	2					
ANR	246	Condition	s -> rx_tail == SH_RX_FIFO_LENGTH	109:20:1572:1602	2	0	True				
ANR	247	EqualityExpression	s -> rx_tail == SH_RX_FIFO_LENGTH		2	0		==			
ANR	248	PtrMemberAccess	s -> rx_tail		2	0					
ANR	249	Identifier	s		2	0					
ANR	250	Identifier	rx_tail		2	1					
ANR	251	Identifier	SH_RX_FIFO_LENGTH		2	1					
ANR	252	ExpressionStatement	s -> rx_tail = 0	111:20:1626:1640	2	1	True				
ANR	253	AssignmentExpression	s -> rx_tail = 0		2	0		=			
ANR	254	PtrMemberAccess	s -> rx_tail		2	0					
ANR	255	Identifier	s		2	0					
ANR	256	Identifier	rx_tail		2	1					
ANR	257	PrimaryExpression	0		2	1					
ANR	258	IfStatement	if ( s -> rx_cnt < s -> rtrg )		2	3					
ANR	259	Condition	s -> rx_cnt < s -> rtrg	113:20:1663:1681	2	0	True				
ANR	260	RelationalExpression	s -> rx_cnt < s -> rtrg		2	0		<			
ANR	261	PtrMemberAccess	s -> rx_cnt		2	0					
ANR	262	Identifier	s		2	0					
ANR	263	Identifier	rx_cnt		2	1					
ANR	264	PtrMemberAccess	s -> rtrg		2	1					
ANR	265	Identifier	s		2	0					
ANR	266	Identifier	rtrg		2	1					
ANR	267	ExpressionStatement	s -> flags &= ~SH_SERIAL_FLAG_RDF	115:20:1705:1736	2	1	True				
ANR	268	AssignmentExpression	s -> flags &= ~SH_SERIAL_FLAG_RDF		2	0		&=			
ANR	269	PtrMemberAccess	s -> flags		2	0					
ANR	270	Identifier	s		2	0					
ANR	271	Identifier	flags		2	1					
ANR	272	Identifier	~SH_SERIAL_FLAG_RDF		2	1					
ANR	273	BreakStatement	break ;	119:12:1766:1771	2	17	True				
ANR	274	Label	case 0x18 :	123:8:1789:1798	2	18	True				
ANR	275	ExpressionStatement	ret = s -> fcr	125:12:1813:1825	2	19	True				
ANR	276	AssignmentExpression	ret = s -> fcr		2	0		=			
ANR	277	Identifier	ret		2	0					
ANR	278	PtrMemberAccess	s -> fcr		2	1					
ANR	279	Identifier	s		2	0					
ANR	280	Identifier	fcr		2	1					
ANR	281	BreakStatement	break ;	127:12:1840:1845	2	20	True				
ANR	282	Label	case 0x1c :	131:8:1864:1873	2	21	True				
ANR	283	ExpressionStatement	ret = s -> rx_cnt	133:12:1888:1903	2	22	True				
ANR	284	AssignmentExpression	ret = s -> rx_cnt		2	0		=			
ANR	285	Identifier	ret		2	0					
ANR	286	PtrMemberAccess	s -> rx_cnt		2	1					
ANR	287	Identifier	s		2	0					
ANR	288	Identifier	rx_cnt		2	1					
ANR	289	BreakStatement	break ;	135:12:1918:1923	2	23	True				
ANR	290	Label	case 0x20 :	137:8:1934:1943	2	24	True				
ANR	291	ExpressionStatement	ret = s -> sptr	139:12:1958:1971	2	25	True				
ANR	292	AssignmentExpression	ret = s -> sptr		2	0		=			
ANR	293	Identifier	ret		2	0					
ANR	294	PtrMemberAccess	s -> sptr		2	1					
ANR	295	Identifier	s		2	0					
ANR	296	Identifier	sptr		2	1					
ANR	297	BreakStatement	break ;	141:12:1986:1991	2	26	True				
ANR	298	Label	case 0x24 :	143:8:2002:2011	2	27	True				
ANR	299	ExpressionStatement	ret = 0	145:12:2026:2033	2	28	True				
ANR	300	AssignmentExpression	ret = 0		2	0		=			
ANR	301	Identifier	ret		2	0					
ANR	302	PrimaryExpression	0		2	1					
ANR	303	BreakStatement	break ;	147:12:2048:2053	2	29	True				
ANR	304	ElseStatement	else		2	0					
ANR	305	CompoundStatement		151:9:2014:2014	2	0					
ANR	306	SwitchStatement	switch ( offs )		2	0					
ANR	307	Condition	offs	157:15:2108:2111	2	0	True				
ANR	308	Identifier	offs		2	0					
ANR	309	CompoundStatement		155:21:2045:2045	2	1					
ANR	310	Label	case 0x0c :	159:8:2125:2134	2	0	True				
ANR	311	ExpressionStatement	ret = s -> dr	161:12:2149:2160	2	1	True				
ANR	312	AssignmentExpression	ret = s -> dr		2	0		=			
ANR	313	Identifier	ret		2	0					
ANR	314	PtrMemberAccess	s -> dr		2	1					
ANR	315	Identifier	s		2	0					
ANR	316	Identifier	dr		2	1					
ANR	317	BreakStatement	break ;	163:12:2175:2180	2	2	True				
ANR	318	Label	case 0x10 :	165:8:2191:2200	2	3	True				
ANR	319	ExpressionStatement	ret = 0	167:12:2215:2222	2	4	True				
ANR	320	AssignmentExpression	ret = 0		2	0		=			
ANR	321	Identifier	ret		2	0					
ANR	322	PrimaryExpression	0		2	1					
ANR	323	BreakStatement	break ;	169:12:2237:2242	2	5	True				
ANR	324	Label	case 0x14 :	171:8:2253:2262	2	6	True				
ANR	325	ExpressionStatement	ret = s -> rx_fifo [ 0 ]	173:12:2277:2296	2	7	True				
ANR	326	AssignmentExpression	ret = s -> rx_fifo [ 0 ]		2	0		=			
ANR	327	Identifier	ret		2	0					
ANR	328	ArrayIndexing	s -> rx_fifo [ 0 ]		2	1					
ANR	329	PtrMemberAccess	s -> rx_fifo		2	0					
ANR	330	Identifier	s		2	0					
ANR	331	Identifier	rx_fifo		2	1					
ANR	332	PrimaryExpression	0		2	1					
ANR	333	BreakStatement	break ;	175:12:2311:2316	2	8	True				
ANR	334	Label	case 0x1c :	177:8:2327:2336	2	9	True				
ANR	335	ExpressionStatement	ret = s -> sptr	179:12:2351:2364	2	10	True				
ANR	336	AssignmentExpression	ret = s -> sptr		2	0		=			
ANR	337	Identifier	ret		2	0					
ANR	338	PtrMemberAccess	s -> sptr		2	1					
ANR	339	Identifier	s		2	0					
ANR	340	Identifier	sptr		2	1					
ANR	341	BreakStatement	break ;	181:12:2379:2384	2	11	True				
ANR	342	ExpressionStatement	"printf ( ""sh_serial: read offs=0x%02x val=0x%x\\n"" , offs , ret )"	191:4:2438:2502	2	5	True				
ANR	343	CallExpression	"printf ( ""sh_serial: read offs=0x%02x val=0x%x\\n"" , offs , ret )"		2	0					
ANR	344	Callee	printf		2	0					
ANR	345	Identifier	printf		2	0					
ANR	346	ArgumentList	"""sh_serial: read offs=0x%02x val=0x%x\\n"""		2	1					
ANR	347	Argument	"""sh_serial: read offs=0x%02x val=0x%x\\n"""		2	0					
ANR	348	PrimaryExpression	"""sh_serial: read offs=0x%02x val=0x%x\\n"""		2	0					
ANR	349	Argument	offs		2	1					
ANR	350	Identifier	offs		2	0					
ANR	351	Argument	ret		2	2					
ANR	352	Identifier	ret		2	0					
ANR	353	IfStatement	if ( ret & ~ ( ( 1 << 16 ) - 1 ) )		2	6					
ANR	354	Condition	ret & ~ ( ( 1 << 16 ) - 1 )	199:8:2523:2544	2	0	True				
ANR	355	BitAndExpression	ret & ~ ( ( 1 << 16 ) - 1 )		2	0		&			
ANR	356	Identifier	ret		2	0					
ANR	357	UnaryOperationExpression	~ ( ( 1 << 16 ) - 1 )		2	1					
ANR	358	UnaryOperator	~		2	0					
ANR	359	AdditiveExpression	( 1 << 16 ) - 1		2	1		-			
ANR	360	ShiftExpression	1 << 16		2	0		<<			
ANR	361	PrimaryExpression	1		2	0					
ANR	362	PrimaryExpression	16		2	1					
ANR	363	PrimaryExpression	1		2	1					
ANR	364	CompoundStatement		197:32:2478:2478	2	1					
ANR	365	ExpressionStatement	"fprintf ( stderr , ""sh_serial: unsupported read from 0x%02x\\n"" , offs )"	201:8:2558:2624	2	0	True				
ANR	366	CallExpression	"fprintf ( stderr , ""sh_serial: unsupported read from 0x%02x\\n"" , offs )"		2	0					
ANR	367	Callee	fprintf		2	0					
ANR	368	Identifier	fprintf		2	0					
ANR	369	ArgumentList	stderr		2	1					
ANR	370	Argument	stderr		2	0					
ANR	371	Identifier	stderr		2	0					
ANR	372	Argument	"""sh_serial: unsupported read from 0x%02x\\n"""		2	1					
ANR	373	PrimaryExpression	"""sh_serial: unsupported read from 0x%02x\\n"""		2	0					
ANR	374	Argument	offs		2	2					
ANR	375	Identifier	offs		2	0					
ANR	376	ExpressionStatement	assert ( 0 )	203:1:2628:2637	2	1	True				
ANR	377	CallExpression	assert ( 0 )		2	0					
ANR	378	Callee	assert		2	0					
ANR	379	Identifier	assert		2	0					
ANR	380	ArgumentList	0		2	1					
ANR	381	Argument	0		2	0					
ANR	382	PrimaryExpression	0		2	0					
ANR	383	ReturnStatement	return ret ;	209:4:2653:2663	2	7	True				
ANR	384	Identifier	ret		2	0					
ANR	385	ReturnType	static uint32_t		2	1					
ANR	386	Identifier	sh_serial_ioport_read		2	2					
ANR	387	ParameterList	"void * opaque , uint32_t offs"		2	3					
ANR	388	Parameter	void * opaque	1:38:38:49	2	0	True				
ANR	389	ParameterType	void *		2	0					
ANR	390	Identifier	opaque		2	1					
ANR	391	Parameter	uint32_t offs	1:52:52:64	2	1	True				
ANR	392	ParameterType	uint32_t		2	0					
ANR	393	Identifier	offs		2	1					
ANR	394	CFGEntryNode	ENTRY		2		True				
ANR	395	CFGExitNode	EXIT		2		True				
ANR	396	Symbol	s -> rx_cnt		2						
ANR	397	Symbol	s -> fcr		2						
ANR	398	Symbol	SH_SERIAL_FEAT_SCIF		2						
ANR	399	Symbol	s -> smr		2						
ANR	400	Symbol	dwk_dst_1		2						
ANR	401	Symbol	s -> rx_tail		2						
ANR	402	Symbol	* s -> rx_fifo		2						
ANR	403	Symbol	dwk_src_1		2						
ANR	404	Symbol	SH_SERIAL_FLAG_BRK		2						
ANR	405	Symbol	~SH_SERIAL_FLAG_RDF		2						
ANR	406	Symbol	SH_SERIAL_FLAG_TEND		2						
ANR	407	Symbol	s -> feat		2						
ANR	408	Symbol	offs		2						
ANR	409	Symbol	* dwk_dst_1		2						
ANR	410	Symbol	* * s		2						
ANR	411	Symbol	* dwk_len_1		2						
ANR	412	Symbol	s -> sptr		2						
ANR	413	Symbol	SH_SERIAL_FLAG_DR		2						
ANR	414	Symbol	dwk_len_1		2						
ANR	415	Symbol	ret		2						
ANR	416	Symbol	* dwk_src_1		2						
ANR	417	Symbol	opaque		2						
ANR	418	Symbol	s -> flags		2						
ANR	419	Symbol	SH_SERIAL_FLAG_TDE		2						
ANR	420	Symbol	stderr		2						
ANR	421	Symbol	SH_SERIAL_FLAG_RDF		2						
ANR	422	Symbol	s -> dr		2						
ANR	423	Symbol	SH_RX_FIFO_LENGTH		2						
ANR	424	Symbol	~0		2						
ANR	425	Symbol	s -> brr		2						
ANR	426	Symbol	s -> scr		2						
ANR	427	Symbol	s		2						
ANR	428	Symbol	s -> rx_fifo		2						
ANR	429	Symbol	s -> rtrg		2						
ANR	430	Symbol	* s		2						
