command	key	type	code	location	functionId	childNum	isCFGNode	operator	baseType	completeType	identifier
ANR	131	PrimaryExpression	"""TCPA"""		2	0					
ANR	132	Argument	sizeof ( * tcpa )		2	4					
ANR	133	SizeofExpression	sizeof ( * tcpa )		2	0					
ANR	134	Sizeof	sizeof		2	0					
ANR	135	UnaryOperationExpression	* tcpa		2	1					
ANR	136	UnaryOperator	*		2	0					
ANR	137	Identifier	tcpa		2	1					
ANR	138	Argument	2		2	5					
ANR	139	PrimaryExpression	2		2	0					
ANR	140	Argument	NULL		2	6					
ANR	141	Identifier	NULL		2	0					
ANR	142	ExpressionStatement	"acpi_data_push ( tcpalog , TPM_LOG_AREA_MINIMUM_SIZE )"	45:4:1049:1099	2	10	True				
ANR	143	CallExpression	"acpi_data_push ( tcpalog , TPM_LOG_AREA_MINIMUM_SIZE )"		2	0					
ANR	144	Callee	acpi_data_push		2	0					
ANR	145	Identifier	acpi_data_push		2	0					
ANR	146	ArgumentList	tcpalog		2	1					
ANR	147	Argument	tcpalog		2	0					
ANR	148	Identifier	tcpalog		2	0					
ANR	149	Argument	TPM_LOG_AREA_MINIMUM_SIZE		2	1					
ANR	150	Identifier	TPM_LOG_AREA_MINIMUM_SIZE		2	0					
ANR	151	Identifier	build_tpm_tcpa		2	1					
ANR	152	ParameterList	"GArray * table_data , GArray * linker , GArray * tcpalog"		2	2					
ANR	153	Parameter	GArray * table_data	1:15:15:32	2	0	True				
ANR	154	ParameterType	GArray *		2	0					
ANR	155	Identifier	table_data		2	1					
ANR	156	Parameter	GArray * linker	1:35:35:48	2	1	True				
ANR	157	ParameterType	GArray *		2	0					
ANR	158	Identifier	linker		2	1					
ANR	159	Parameter	GArray * tcpalog	1:51:51:65	2	2	True				
ANR	160	ParameterType	GArray *		2	0					
ANR	161	Identifier	tcpalog		2	1					
ANR	162	CFGEntryNode	ENTRY		2		True				
ANR	163	CFGExitNode	EXIT		2		True				
ANR	164	Symbol	linker		2						
ANR	165	Symbol	& tcpa -> log_area_start_address		2						
ANR	166	Symbol	NULL		2						
ANR	167	Symbol	tcpa -> log_area_minimum_length		2						
ANR	168	Symbol	tcpa -> platform_class		2						
ANR	169	Symbol	tcpa -> log_area_start_address		2						
ANR	170	Symbol	false		2						
ANR	171	Symbol	ACPI_BUILD_TPMLOG_FILE		2						
ANR	172	Symbol	* tcpa		2						
ANR	173	Symbol	TPM_TCPA_ACPI_CLASS_CLIENT		2						
ANR	174	Symbol	TPM_LOG_AREA_MINIMUM_SIZE		2						
ANR	175	Symbol	tcpa		2						
ANR	176	Symbol	cpu_to_le32		2						
ANR	177	Symbol	table_data		2						
ANR	178	Symbol	acpi_data_len		2						
ANR	179	Symbol	cpu_to_le64		2						
ANR	180	Symbol	ACPI_BUILD_TABLE_FILE		2						
ANR	181	Symbol	cpu_to_le16		2						
ANR	182	Symbol	acpi_data_push		2						
ANR	183	Symbol	tcpalog		2						
ANR	184	Symbol	log_area_start_address		2						
ANR	185	Symbol	dwk_dummy_1		2						
