command	key	type	code	location	functionId	childNum	isCFGNode	operator	baseType	completeType	identifier
ANR	188	Condition	component	67:12:1276:1284	2	0	True				
ANR	189	Identifier	component		2	0					
ANR	190	CompoundStatement		55:23:876:876	2	1					
ANR	191	ExpressionStatement	scale = row -> chroma_scale	69:12:1302:1327	2	0	True				
ANR	192	AssignmentExpression	scale = row -> chroma_scale		2	0		=			
ANR	193	Identifier	scale		2	0					
ANR	194	PtrMemberAccess	row -> chroma_scale		2	1					
ANR	195	Identifier	row		2	0					
ANR	196	Identifier	chroma_scale		2	1					
ANR	197	ExpressionStatement	weight_matrix = ctx -> cid_table -> chroma_weight	71:12:1342:1387	2	1	True				
ANR	198	AssignmentExpression	weight_matrix = ctx -> cid_table -> chroma_weight		2	0		=			
ANR	199	Identifier	weight_matrix		2	0					
ANR	200	PtrMemberAccess	ctx -> cid_table -> chroma_weight		2	1					
ANR	201	PtrMemberAccess	ctx -> cid_table		2	0					
ANR	202	Identifier	ctx		2	0					
ANR	203	Identifier	cid_table		2	1					
ANR	204	Identifier	chroma_weight		2	1					
ANR	205	ElseStatement	else		2	0					
ANR	206	CompoundStatement		61:15:994:994	2	0					
ANR	207	ExpressionStatement	scale = row -> luma_scale	75:12:1420:1443	2	0	True				
ANR	208	AssignmentExpression	scale = row -> luma_scale		2	0		=			
ANR	209	Identifier	scale		2	0					
ANR	210	PtrMemberAccess	row -> luma_scale		2	1					
ANR	211	Identifier	row		2	0					
ANR	212	Identifier	luma_scale		2	1					
ANR	213	ExpressionStatement	weight_matrix = ctx -> cid_table -> luma_weight	77:12:1458:1501	2	1	True				
ANR	214	AssignmentExpression	weight_matrix = ctx -> cid_table -> luma_weight		2	0		=			
ANR	215	Identifier	weight_matrix		2	0					
ANR	216	PtrMemberAccess	ctx -> cid_table -> luma_weight		2	1					
ANR	217	PtrMemberAccess	ctx -> cid_table		2	0					
ANR	218	Identifier	ctx		2	0					
ANR	219	Identifier	cid_table		2	1					
ANR	220	Identifier	luma_weight		2	1					
ANR	221	ExpressionStatement	"UPDATE_CACHE ( bs , & row -> gb )"	85:4:1528:1554	2	12	True				
ANR	222	CallExpression	"UPDATE_CACHE ( bs , & row -> gb )"		2	0					
ANR	223	Callee	UPDATE_CACHE		2	0					
ANR	224	Identifier	UPDATE_CACHE		2	0					
ANR	225	ArgumentList	bs		2	1					
ANR	226	Argument	bs		2	0					
ANR	227	Identifier	bs		2	0					
ANR	228	Argument	& row -> gb		2	1					
ANR	229	UnaryOperationExpression	& row -> gb		2	0					
ANR	230	UnaryOperator	&		2	0					
ANR	231	PtrMemberAccess	row -> gb		2	1					
ANR	232	Identifier	row		2	0					
ANR	233	Identifier	gb		2	1					
ANR	234	ExpressionStatement	"GET_VLC ( len , bs , & row -> gb , ctx -> dc_vlc . table , DNXHD_DC_VLC_BITS , 1 )"	87:4:1561:1628	2	13	True				
ANR	235	CallExpression	"GET_VLC ( len , bs , & row -> gb , ctx -> dc_vlc . table , DNXHD_DC_VLC_BITS , 1 )"		2	0					
ANR	236	Callee	GET_VLC		2	0					
ANR	237	Identifier	GET_VLC		2	0					
ANR	238	ArgumentList	len		2	1					
ANR	239	Argument	len		2	0					
ANR	240	Identifier	len		2	0					
ANR	241	Argument	bs		2	1					
ANR	242	Identifier	bs		2	0					
ANR	243	Argument	& row -> gb		2	2					
ANR	244	UnaryOperationExpression	& row -> gb		2	0					
ANR	245	UnaryOperator	&		2	0					
ANR	246	PtrMemberAccess	row -> gb		2	1					
ANR	247	Identifier	row		2	0					
ANR	248	Identifier	gb		2	1					
ANR	249	Argument	ctx -> dc_vlc . table		2	3					
ANR	250	MemberAccess	ctx -> dc_vlc . table		2	0					
ANR	251	PtrMemberAccess	ctx -> dc_vlc		2	0					
ANR	252	Identifier	ctx		2	0					
ANR	253	Identifier	dc_vlc		2	1					
ANR	254	Identifier	table		2	1					
ANR	255	Argument	DNXHD_DC_VLC_BITS		2	4					
ANR	256	Identifier	DNXHD_DC_VLC_BITS		2	0					
ANR	257	Argument	1		2	5					
ANR	258	PrimaryExpression	1		2	0					
ANR	259	IfStatement	if ( len )		2	14					
ANR	260	Condition	len	89:8:1639:1641	2	0	True				
ANR	261	Identifier	len		2	0					
ANR	262	CompoundStatement		77:13:1233:1233	2	1					
ANR	263	ExpressionStatement	"level = GET_CACHE ( bs , & row -> gb )"	91:8:1655:1686	2	0	True				
ANR	264	AssignmentExpression	"level = GET_CACHE ( bs , & row -> gb )"		2	0		=			
ANR	265	Identifier	level		2	0					
ANR	266	CallExpression	"GET_CACHE ( bs , & row -> gb )"		2	1					
ANR	267	Callee	GET_CACHE		2	0					
ANR	268	Identifier	GET_CACHE		2	0					
ANR	269	ArgumentList	bs		2	1					
ANR	270	Argument	bs		2	0					
ANR	271	Identifier	bs		2	0					
ANR	272	Argument	& row -> gb		2	1					
ANR	273	UnaryOperationExpression	& row -> gb		2	0					
ANR	274	UnaryOperator	&		2	0					
ANR	275	PtrMemberAccess	row -> gb		2	1					
ANR	276	Identifier	row		2	0					
ANR	277	Identifier	gb		2	1					
ANR	278	ExpressionStatement	"LAST_SKIP_BITS ( bs , & row -> gb , len )"	93:8:1697:1730	2	1	True				
ANR	279	CallExpression	"LAST_SKIP_BITS ( bs , & row -> gb , len )"		2	0					
ANR	280	Callee	LAST_SKIP_BITS		2	0					
ANR	281	Identifier	LAST_SKIP_BITS		2	0					
ANR	282	ArgumentList	bs		2	1					
ANR	283	Argument	bs		2	0					
ANR	284	Identifier	bs		2	0					
ANR	285	Argument	& row -> gb		2	1					
ANR	286	UnaryOperationExpression	& row -> gb		2	0					
ANR	287	UnaryOperator	&		2	0					
ANR	288	PtrMemberAccess	row -> gb		2	1					
ANR	289	Identifier	row		2	0					
ANR	290	Identifier	gb		2	1					
ANR	291	Argument	len		2	2					
ANR	292	Identifier	len		2	0					
ANR	293	ExpressionStatement	sign = ~level >> 31	95:8:1741:1761	2	2	True				
ANR	294	AssignmentExpression	sign = ~level >> 31		2	0		=			
ANR	295	Identifier	sign		2	0					
ANR	296	ShiftExpression	~level >> 31		2	1		>>			
ANR	297	Identifier	~level		2	0					
ANR	298	PrimaryExpression	31		2	1					
ANR	299	ExpressionStatement	"level = ( NEG_USR32 ( sign ^ level , len ) ^ sign ) - sign"	97:8:1772:1824	2	3	True				
ANR	300	AssignmentExpression	"level = ( NEG_USR32 ( sign ^ level , len ) ^ sign ) - sign"		2	0		=			
ANR	301	Identifier	level		2	0					
ANR	302	AdditiveExpression	"( NEG_USR32 ( sign ^ level , len ) ^ sign ) - sign"		2	1		-			
ANR	303	ExclusiveOrExpression	"NEG_USR32 ( sign ^ level , len ) ^ sign"		2	0		^			
ANR	304	CallExpression	"NEG_USR32 ( sign ^ level , len )"		2	0					
ANR	305	Callee	NEG_USR32		2	0					
ANR	306	Identifier	NEG_USR32		2	0					
ANR	307	ArgumentList	sign ^ level		2	1					
ANR	308	Argument	sign ^ level		2	0					
ANR	309	ExclusiveOrExpression	sign ^ level		2	0		^			
ANR	310	Identifier	sign		2	0					
ANR	311	Identifier	level		2	1					
ANR	312	Argument	len		2	1					
ANR	313	Identifier	len		2	0					
ANR	314	Identifier	sign		2	1					
ANR	315	Identifier	sign		2	1					
ANR	316	ExpressionStatement	row -> last_dc [ component ] += level	99:8:1835:1867	2	4	True				
ANR	317	AssignmentExpression	row -> last_dc [ component ] += level		2	0		+=			
ANR	318	ArrayIndexing	row -> last_dc [ component ]		2	0					
ANR	319	PtrMemberAccess	row -> last_dc		2	0					
ANR	320	Identifier	row		2	0					
ANR	321	Identifier	last_dc		2	1					
ANR	322	Identifier	component		2	1					
ANR	323	Identifier	level		2	1					
ANR	324	ExpressionStatement	block [ 0 ] = row -> last_dc [ component ]	103:4:1881:1915	2	15	True				
ANR	325	AssignmentExpression	block [ 0 ] = row -> last_dc [ component ]		2	0		=			
ANR	326	ArrayIndexing	block [ 0 ]		2	0					
ANR	327	Identifier	block		2	0					
ANR	328	PrimaryExpression	0		2	1					
ANR	329	ArrayIndexing	row -> last_dc [ component ]		2	1					
ANR	330	PtrMemberAccess	row -> last_dc		2	0					
ANR	331	Identifier	row		2	0					
ANR	332	Identifier	last_dc		2	1					
ANR	333	Identifier	component		2	1					
ANR	334	ExpressionStatement	i = 0	107:4:1924:1929	2	16	True				
ANR	335	AssignmentExpression	i = 0		2	0		=			
ANR	336	Identifier	i		2	0					
ANR	337	PrimaryExpression	0		2	1					
ANR	338	ExpressionStatement	"UPDATE_CACHE ( bs , & row -> gb )"	111:4:1938:1964	2	17	True				
ANR	339	CallExpression	"UPDATE_CACHE ( bs , & row -> gb )"		2	0					
ANR	340	Callee	UPDATE_CACHE		2	0					
ANR	341	Identifier	UPDATE_CACHE		2	0					
ANR	342	ArgumentList	bs		2	1					
ANR	343	Argument	bs		2	0					
ANR	344	Identifier	bs		2	0					
ANR	345	Argument	& row -> gb		2	1					
ANR	346	UnaryOperationExpression	& row -> gb		2	0					
ANR	347	UnaryOperator	&		2	0					
ANR	348	PtrMemberAccess	row -> gb		2	1					
ANR	349	Identifier	row		2	0					
ANR	350	Identifier	gb		2	1					
ANR	351	ExpressionStatement	"GET_VLC ( index1 , bs , & row -> gb , ctx -> ac_vlc . table , DNXHD_VLC_BITS , 2 )"	113:4:1971:2051	2	18	True				
ANR	352	CallExpression	"GET_VLC ( index1 , bs , & row -> gb , ctx -> ac_vlc . table , DNXHD_VLC_BITS , 2 )"		2	0					
ANR	353	Callee	GET_VLC		2	0					
ANR	354	Identifier	GET_VLC		2	0					
ANR	355	ArgumentList	index1		2	1					
ANR	356	Argument	index1		2	0					
ANR	357	Identifier	index1		2	0					
ANR	358	Argument	bs		2	1					
ANR	359	Identifier	bs		2	0					
ANR	360	Argument	& row -> gb		2	2					
ANR	361	UnaryOperationExpression	& row -> gb		2	0					
ANR	362	UnaryOperator	&		2	0					
ANR	363	PtrMemberAccess	row -> gb		2	1					
ANR	364	Identifier	row		2	0					
ANR	365	Identifier	gb		2	1					
ANR	366	Argument	ctx -> ac_vlc . table		2	3					
ANR	367	MemberAccess	ctx -> ac_vlc . table		2	0					
ANR	368	PtrMemberAccess	ctx -> ac_vlc		2	0					
ANR	369	Identifier	ctx		2	0					
ANR	370	Identifier	ac_vlc		2	1					
ANR	371	Identifier	table		2	1					
ANR	372	Argument	DNXHD_VLC_BITS		2	4					
ANR	373	Identifier	DNXHD_VLC_BITS		2	0					
ANR	374	Argument	2		2	5					
ANR	375	PrimaryExpression	2		2	0					
ANR	376	WhileStatement	while ( index1 != eob_index )		2	19					
ANR	377	Condition	index1 != eob_index	119:11:2067:2085	2	0	True				
ANR	378	EqualityExpression	index1 != eob_index		2	0		!=			
ANR	379	Identifier	index1		2	0					
ANR	380	Identifier	eob_index		2	1					
ANR	381	CompoundStatement		107:32:1677:1677	2	1					
ANR	382	ExpressionStatement	level = ac_level [ index1 ]	121:8:2099:2123	2	0	True				
ANR	383	AssignmentExpression	level = ac_level [ index1 ]		2	0		=			
ANR	384	Identifier	level		2	0					
ANR	385	ArrayIndexing	ac_level [ index1 ]		2	1					
ANR	386	Identifier	ac_level		2	0					
ANR	387	Identifier	index1		2	1					
ANR	388	ExpressionStatement	flags = ac_flags [ index1 ]	123:8:2134:2158	2	1	True				
ANR	389	AssignmentExpression	flags = ac_flags [ index1 ]		2	0		=			
ANR	390	Identifier	flags		2	0					
ANR	391	ArrayIndexing	ac_flags [ index1 ]		2	1					
ANR	392	Identifier	ac_flags		2	0					
ANR	393	Identifier	index1		2	1					
ANR	394	ExpressionStatement	"sign = SHOW_SBITS ( bs , & row -> gb , 1 )"	127:8:2171:2205	2	2	True				
ANR	395	AssignmentExpression	"sign = SHOW_SBITS ( bs , & row -> gb , 1 )"		2	0		=			
ANR	396	Identifier	sign		2	0					
ANR	397	CallExpression	"SHOW_SBITS ( bs , & row -> gb , 1 )"		2	1					
ANR	398	Callee	SHOW_SBITS		2	0					
ANR	399	Identifier	SHOW_SBITS		2	0					
ANR	400	ArgumentList	bs		2	1					
ANR	401	Argument	bs		2	0					
ANR	402	Identifier	bs		2	0					
ANR	403	Argument	& row -> gb		2	1					
ANR	404	UnaryOperationExpression	& row -> gb		2	0					
ANR	405	UnaryOperator	&		2	0					
ANR	406	PtrMemberAccess	row -> gb		2	1					
ANR	407	Identifier	row		2	0					
ANR	408	Identifier	gb		2	1					
ANR	409	Argument	1		2	2					
ANR	410	PrimaryExpression	1		2	0					
ANR	411	ExpressionStatement	"SKIP_BITS ( bs , & row -> gb , 1 )"	129:8:2216:2242	2	3	True				
ANR	412	CallExpression	"SKIP_BITS ( bs , & row -> gb , 1 )"		2	0					
ANR	413	Callee	SKIP_BITS		2	0					
ANR	414	Identifier	SKIP_BITS		2	0					
ANR	415	ArgumentList	bs		2	1					
ANR	416	Argument	bs		2	0					
ANR	417	Identifier	bs		2	0					
ANR	418	Argument	& row -> gb		2	1					
ANR	419	UnaryOperationExpression	& row -> gb		2	0					
ANR	420	UnaryOperator	&		2	0					
ANR	421	PtrMemberAccess	row -> gb		2	1					
ANR	422	Identifier	row		2	0					
ANR	423	Identifier	gb		2	1					
ANR	424	Argument	1		2	2					
ANR	425	PrimaryExpression	1		2	0					
ANR	426	IfStatement	if ( flags & 1 )		2	4					
ANR	427	Condition	flags & 1	133:12:2259:2267	2	0	True				
ANR	428	BitAndExpression	flags & 1		2	0		&			
ANR	429	Identifier	flags		2	0					
ANR	430	PrimaryExpression	1		2	1					
ANR	431	CompoundStatement		121:23:1859:1859	2	1					
ANR	432	ExpressionStatement	"level += SHOW_UBITS ( bs , & row -> gb , index_bits ) << 7"	135:12:2285:2335	2	0	True				
ANR	433	AssignmentExpression	"level += SHOW_UBITS ( bs , & row -> gb , index_bits ) << 7"		2	0		+=			
ANR	434	Identifier	level		2	0					
ANR	435	ShiftExpression	"SHOW_UBITS ( bs , & row -> gb , index_bits ) << 7"		2	1		<<			
ANR	436	CallExpression	"SHOW_UBITS ( bs , & row -> gb , index_bits )"		2	0					
ANR	437	Callee	SHOW_UBITS		2	0					
ANR	438	Identifier	SHOW_UBITS		2	0					
ANR	439	ArgumentList	bs		2	1					
ANR	440	Argument	bs		2	0					
ANR	441	Identifier	bs		2	0					
ANR	442	Argument	& row -> gb		2	1					
ANR	443	UnaryOperationExpression	& row -> gb		2	0					
ANR	444	UnaryOperator	&		2	0					
ANR	445	PtrMemberAccess	row -> gb		2	1					
ANR	446	Identifier	row		2	0					
ANR	447	Identifier	gb		2	1					
ANR	448	Argument	index_bits		2	2					
ANR	449	Identifier	index_bits		2	0					
ANR	450	PrimaryExpression	7		2	1					
ANR	451	ExpressionStatement	"SKIP_BITS ( bs , & row -> gb , index_bits )"	137:12:2350:2385	2	1	True				
ANR	452	CallExpression	"SKIP_BITS ( bs , & row -> gb , index_bits )"		2	0					
ANR	453	Callee	SKIP_BITS		2	0					
ANR	454	Identifier	SKIP_BITS		2	0					
ANR	455	ArgumentList	bs		2	1					
ANR	456	Argument	bs		2	0					
ANR	457	Identifier	bs		2	0					
ANR	458	Argument	& row -> gb		2	1					
ANR	459	UnaryOperationExpression	& row -> gb		2	0					
ANR	460	UnaryOperator	&		2	0					
ANR	461	PtrMemberAccess	row -> gb		2	1					
ANR	462	Identifier	row		2	0					
ANR	463	Identifier	gb		2	1					
ANR	464	Argument	index_bits		2	2					
ANR	465	Identifier	index_bits		2	0					
ANR	466	IfStatement	if ( flags & 2 )		2	5					
ANR	467	Condition	flags & 2	143:12:2413:2421	2	0	True				
ANR	468	BitAndExpression	flags & 2		2	0		&			
ANR	469	Identifier	flags		2	0					
ANR	470	PrimaryExpression	2		2	1					
ANR	471	CompoundStatement		131:23:2013:2013	2	1					
ANR	472	ExpressionStatement	"UPDATE_CACHE ( bs , & row -> gb )"	145:12:2439:2465	2	0	True				
ANR	473	CallExpression	"UPDATE_CACHE ( bs , & row -> gb )"		2	0					
ANR	474	Callee	UPDATE_CACHE		2	0					
ANR	475	Identifier	UPDATE_CACHE		2	0					
ANR	476	ArgumentList	bs		2	1					
ANR	477	Argument	bs		2	0					
ANR	478	Identifier	bs		2	0					
ANR	479	Argument	& row -> gb		2	1					
ANR	480	UnaryOperationExpression	& row -> gb		2	0					
ANR	481	UnaryOperator	&		2	0					
ANR	482	PtrMemberAccess	row -> gb		2	1					
ANR	483	Identifier	row		2	0					
ANR	484	Identifier	gb		2	1					
ANR	485	ExpressionStatement	"GET_VLC ( index2 , bs , & row -> gb , ctx -> run_vlc . table , DNXHD_VLC_BITS , 2 )"	147:12:2480:2569	2	1	True				
ANR	486	CallExpression	"GET_VLC ( index2 , bs , & row -> gb , ctx -> run_vlc . table , DNXHD_VLC_BITS , 2 )"		2	0					
ANR	487	Callee	GET_VLC		2	0					
ANR	488	Identifier	GET_VLC		2	0					
ANR	489	ArgumentList	index2		2	1					
ANR	490	Argument	index2		2	0					
ANR	491	Identifier	index2		2	0					
ANR	492	Argument	bs		2	1					
ANR	493	Identifier	bs		2	0					
ANR	494	Argument	& row -> gb		2	2					
