command	key	type	code	location	functionId	childNum	isCFGNode	operator	baseType	completeType	identifier
ANR	103	Identifier	data		2	1					
ANR	104	CFGEntryNode	ENTRY		2		True				
ANR	105	CFGExitNode	EXIT		2		True				
ANR	106	Symbol	strlen		2						
ANR	107	Symbol	* dwk_src_1		2						
ANR	108	Symbol	* dwk_dst_1		2						
ANR	109	Symbol	data		2						
ANR	110	Symbol	dwk_dst_1		2						
ANR	111	Symbol	* dest		2						
ANR	112	Symbol	dwk_src_1		2						
ANR	113	Symbol	* dwk_len_1		2						
ANR	114	Symbol	dest		2						
ANR	115	Symbol	dwk_len_1		2						
