method,budget,seed,attempted,scored,eligible_scored,successes,success_rate,coverage_rate,mean_absolute_delta
edge_add,15,29,58,58,30,0,0.0,1.0,0.10493596744296664
edge_add,15,42,58,58,30,1,0.03333333333333333,1.0,0.11516179614254474
edge_add,15,61,58,58,30,2,0.06666666666666667,1.0,0.1394655919757384
edge_add,15,73,58,58,30,1,0.03333333333333333,1.0,0.1117446008083438
edge_add,15,89,58,58,30,3,0.1,1.0,0.14618940553302184
edge_add,15,101,58,58,30,0,0.0,1.0,0.11796169628402521
edge_add,15,137,58,58,30,2,0.06666666666666667,1.0,0.15426790412325686
edge_add,15,2026,58,58,30,2,0.06666666666666667,1.0,0.13377414413330346
edge_add,20,7,58,58,30,1,0.03333333333333333,1.0,0.149928299548443
edge_add,20,17,58,58,30,0,0.0,1.0,0.1183707402302196
edge_add,20,29,58,58,30,0,0.0,1.0,0.13077834518201395
edge_add,20,42,58,58,30,2,0.06666666666666667,1.0,0.13897302927021452
edge_add,20,61,58,58,30,2,0.06666666666666667,1.0,0.15624593831199085
edge_add,20,73,58,58,30,2,0.06666666666666667,1.0,0.144736451040039
edge_add,20,89,58,58,30,2,0.06666666666666667,1.0,0.14770210088960758
edge_add,20,101,58,58,30,2,0.06666666666666667,1.0,0.1426489015327805
edge_add,20,137,58,58,30,2,0.06666666666666667,1.0,0.16437526699063837
edge_add,20,2026,58,58,30,0,0.0,1.0,0.13513680461211106
edge_add,25,7,58,58,30,1,0.03333333333333333,1.0,0.14466295244758196
edge_add,25,17,58,58,30,0,0.0,1.0,0.11968487331083215
edge_add,25,29,58,58,30,1,0.03333333333333333,1.0,0.14567076701051943
edge_add,25,42,58,58,30,1,0.03333333333333333,1.0,0.14757308781177184
edge_add,25,61,58,58,30,2,0.06666666666666667,1.0,0.16364436540743918
edge_add,25,73,58,58,30,2,0.06666666666666667,1.0,0.16225629331847138
edge_add,25,89,58,58,30,2,0.06666666666666667,1.0,0.15425308638754961
edge_add,25,101,58,58,30,2,0.06666666666666667,1.0,0.162176101052373
edge_add,25,137,58,58,30,1,0.03333333333333333,1.0,0.15916344726093717
edge_add,25,2026,58,58,30,0,0.0,1.0,0.1355138561761006
edge_delete,1,7,58,58,30,1,0.03333333333333333,1.0,0.02388447938595665
edge_delete,1,17,58,58,30,0,0.0,1.0,0.004944478861705596
edge_delete,1,29,58,58,30,0,0.0,1.0,0.0333004395345699
edge_delete,1,42,58,58,30,0,0.0,1.0,0.0287554120120389
edge_delete,1,61,58,58,30,0,0.0,1.0,0.04104486075210878
edge_delete,1,73,58,58,30,0,0.0,1.0,0.009179119274748055
edge_delete,1,89,58,58,30,0,0.0,1.0,0.03866235026670856
edge_delete,1,101,58,58,30,1,0.03333333333333333,1.0,0.018602659745426905
edge_delete,1,137,58,58,30,0,0.0,1.0,0.03128746456133182
edge_delete,1,2026,58,58,30,0,0.0,1.0,0.028798095845610775
edge_delete,3,7,58,50,26,0,0.0,0.8620689655172413,0.05464427320987601
edge_delete,3,17,58,57,29,1,0.034482758620689655,0.9827586206896551,0.06624626571527238
edge_delete,3,29,58,50,26,2,0.07692307692307693,0.8620689655172413,0.06818046066365013
edge_delete,3,42,58,57,29,1,0.034482758620689655,0.9827586206896551,0.06521001234006825
edge_delete,3,61,58,57,29,0,0.0,0.9827586206896551,0.07427373999327909
edge_delete,3,73,58,48,25,1,0.04,0.8275862068965517,0.02168194919349251
edge_delete,3,89,58,50,26,0,0.0,0.8620689655172413,0.07455599928666504
edge_delete,3,101,58,57,29,1,0.034482758620689655,0.9827586206896551,0.09777778039449475
edge_delete,3,137,58,57,29,0,0.0,0.9827586206896551,0.07533461571820409
edge_delete,3,2026,58,57,29,2,0.06896551724137931,0.9827586206896551,0.09954769612464938
edge_delete,5,7,58,45,24,2,0.08333333333333333,0.7758620689655172,0.08167421273353682
edge_delete,5,17,58,45,24,1,0.041666666666666664,0.7758620689655172,0.04962942756958707
edge_delete,5,29,58,45,24,2,0.08333333333333333,0.7758620689655172,0.08754084475241268
edge_delete,5,42,58,45,24,2,0.08333333333333333,0.7758620689655172,0.07472072742542732
edge_delete,5,61,58,45,24,0,0.0,0.7758620689655172,0.040955046315060945
edge_delete,5,73,58,43,23,2,0.08695652173913043,0.7413793103448276,0.07665729388498317
edge_delete,5,89,58,45,24,1,0.041666666666666664,0.7758620689655172,0.06259586483435603
edge_delete,5,101,58,43,23,1,0.043478260869565216,0.7413793103448276,0.10571708855637199
edge_delete,5,137,58,45,24,1,0.041666666666666664,0.7758620689655172,0.0376089151282688
edge_delete,5,2026,58,43,23,1,0.043478260869565216,0.7413793103448276,0.04062950560218242
edge_delete,7,7,58,43,23,1,0.043478260869565216,0.7413793103448276,0.07642982598656517
edge_delete,7,17,58,41,22,1,0.045454545454545456,0.7068965517241379,0.055429433464462406
edge_delete,7,29,58,41,22,2,0.09090909090909091,0.7068965517241379,0.06711621293616281
edge_delete,7,42,58,43,23,2,0.08695652173913043,0.7413793103448276,0.08432743199616859
edge_delete,7,61,58,43,23,3,0.13043478260869565,0.7413793103448276,0.05657113114147005
edge_delete,7,73,58,41,22,2,0.09090909090909091,0.7068965517241379,0.09258470200378364
edge_delete,7,89,58,43,23,1,0.043478260869565216,0.7413793103448276,0.10243496612500641
edge_delete,7,101,58,40,21,2,0.09523809523809523,0.6896551724137931,0.1317104919838057
edge_delete,7,137,58,43,23,1,0.043478260869565216,0.7413793103448276,0.05682303115018056
edge_delete,7,2026,58,40,22,1,0.045454545454545456,0.6896551724137931,0.055496120059895036
edge_delete,9,7,58,39,20,0,0.0,0.6724137931034483,0.06872595550925277
edge_delete,9,17,58,39,20,3,0.15,0.6724137931034483,0.08403536203895
edge_delete,9,29,58,39,20,1,0.05,0.6724137931034483,0.06750328245010181
edge_delete,9,42,58,39,20,1,0.05,0.6724137931034483,0.06834863123133349
edge_delete,9,61,58,37,19,1,0.05263157894736842,0.6379310344827587,0.0802136571994634
edge_delete,9,73,58,38,20,0,0.0,0.6551724137931034,0.09899299342851059
edge_delete,9,89,58,39,20,0,0.0,0.6724137931034483,0.12470821026080418
edge_delete,9,101,58,37,19,1,0.05263157894736842,0.6379310344827587,0.13824160218877724
edge_delete,9,137,58,39,20,1,0.05,0.6724137931034483,0.09673056293447355
edge_delete,9,2026,58,38,20,0,0.0,0.6551724137931034,0.044939320988792414
edge_delete,11,7,58,38,20,0,0.0,0.6551724137931034,0.08344882290101234
edge_delete,11,17,58,37,19,2,0.10526315789473684,0.6379310344827587,0.12335505809970629
edge_delete,11,29,58,38,20,0,0.0,0.6551724137931034,0.06734130780433703
edge_delete,11,42,58,38,20,0,0.0,0.6551724137931034,0.08225827930004286
edge_delete,11,61,58,36,18,1,0.05555555555555555,0.6206896551724138,0.07534257448789293
edge_delete,11,73,58,38,20,1,0.05,0.6551724137931034,0.1299578664998371
edge_delete,11,89,58,38,20,0,0.0,0.6551724137931034,0.12320173213022578
edge_delete,11,101,58,36,18,2,0.1111111111111111,0.6206896551724138,0.15974019759893732
edge_delete,11,137,58,37,19,1,0.05263157894736842,0.6379310344827587,0.1305889422468098
edge_delete,11,2026,58,37,19,0,0.0,0.6379310344827587,0.09298250320664248
edge_delete,13,7,58,33,16,0,0.0,0.5689655172413793,0.08103120163647459
edge_delete,13,17,58,34,16,1,0.0625,0.5862068965517241,0.12818595986284742
edge_delete,13,29,58,36,18,1,0.05555555555555555,0.6206896551724138,0.09696099368351611
edge_delete,13,42,58,35,18,0,0.0,0.603448275862069,0.09725772725939394
edge_delete,13,61,58,35,17,1,0.058823529411764705,0.603448275862069,0.10921367070637242
edge_delete,13,73,58,36,18,0,0.0,0.6206896551724138,0.1308868359726016
edge_delete,13,89,58,34,17,0,0.0,0.5862068965517241,0.12350258204701559
edge_delete,13,101,58,34,16,2,0.125,0.5862068965517241,0.17558252215844083
edge_delete,13,137,58,34,16,1,0.0625,0.5862068965517241,0.14143805488870792
edge_delete,13,2026,58,34,17,0,0.0,0.5862068965517241,0.1394779048962266
edge_delete,15,7,58,32,15,0,0.0,0.5517241379310345,0.08374318130777207
edge_delete,15,17,58,32,15,1,0.06666666666666667,0.5517241379310345,0.16967834122037156
edge_delete,15,29,58,33,16,2,0.125,0.5689655172413793,0.13833810601460877
edge_delete,15,42,58,33,16,0,0.0,0.5689655172413793,0.11407426681004663
edge_delete,15,61,58,32,15,1,0.06666666666666667,0.5517241379310345,0.11808127135868159
edge_delete,15,73,58,32,15,0,0.0,0.5517241379310345,0.14542617743071304
edge_delete,15,89,58,33,16,1,0.0625,0.5689655172413793,0.14530649374937157
edge_delete,15,101,58,32,15,1,0.06666666666666667,0.5517241379310345,0.1386979064542646
edge_delete,15,137,58,32,15,1,0.06666666666666667,0.5517241379310345,0.16267287467775637
edge_delete,15,2026,58,33,16,0,0.0,0.5689655172413793,0.17932805633510707
edge_delete,20,7,58,31,15,0,0.0,0.5344827586206896,0.08238469675274794
edge_delete,20,17,58,31,15,1,0.06666666666666667,0.5344827586206896,0.1774971969576641
edge_delete,20,29,58,31,15,3,0.2,0.5344827586206896,0.19264692581372922
edge_delete,20,42,58,31,15,0,0.0,0.5344827586206896,0.12268204152943127
edge_delete,20,61,58,31,15,1,0.06666666666666667,0.5344827586206896,0.17205366361328628
edge_delete,20,73,58,31,15,0,0.0,0.5344827586206896,0.17000119409131176
edge_delete,20,89,58,31,15,1,0.06666666666666667,0.5344827586206896,0.16480953679698307
edge_delete,20,101,58,31,15,1,0.06666666666666667,0.5344827586206896,0.1124332364298244
edge_delete,20,137,58,31,15,1,0.06666666666666667,0.5344827586206896,0.1442375900733333
edge_delete,20,2026,58,31,15,1,0.06666666666666667,0.5344827586206896,0.13408410352484018
edge_delete,25,7,58,28,13,0,0.0,0.4827586206896552,0.12307191619669676
edge_delete,25,17,58,27,13,0,0.0,0.46551724137931033,0.16410704978606946
edge_delete,25,29,58,28,13,3,0.23076923076923078,0.4827586206896552,0.13166914282634803
edge_delete,25,42,58,27,13,0,0.0,0.46551724137931033,0.07499410810468556
edge_delete,25,61,58,28,13,1,0.07692307692307693,0.4827586206896552,0.1556467018379526
edge_delete,25,73,58,28,13,0,0.0,0.4827586206896552,0.1295379206509307
edge_delete,25,89,58,28,13,1,0.07692307692307693,0.4827586206896552,0.14846946565737487
edge_delete,25,101,58,27,13,0,0.0,0.46551724137931033,0.06803411562782741
edge_delete,25,137,58,28,13,0,0.0,0.4827586206896552,0.12562594759174034
edge_delete,25,2026,58,27,13,0,0.0,0.46551724137931033,0.09322369922415223
edge_reconnect,1,7,58,58,30,0,0.0,1.0,0.06996910376549269
edge_reconnect,1,17,58,58,30,1,0.03333333333333333,1.0,0.07312896666179257
edge_reconnect,1,29,58,58,30,1,0.03333333333333333,1.0,0.06619138484601544
edge_reconnect,1,42,58,58,30,0,0.0,1.0,0.03260832946374212
edge_reconnect,1,61,58,58,30,0,0.0,1.0,0.053393286786752835
edge_reconnect,1,73,58,58,30,1,0.03333333333333333,1.0,0.020153539291174263
edge_reconnect,1,89,58,58,30,0,0.0,1.0,0.09231712562532542
edge_reconnect,1,101,58,58,30,0,0.0,1.0,0.022925103020092593
edge_reconnect,1,137,58,58,30,1,0.03333333333333333,1.0,0.08860114718802506
edge_reconnect,1,2026,58,58,30,0,0.0,1.0,0.06954917915363061
edge_reconnect,3,7,58,58,30,0,0.0,1.0,0.03479194102840464
edge_reconnect,3,17,58,58,30,1,0.03333333333333333,1.0,0.04347215837199505
edge_reconnect,3,29,58,58,30,2,0.06666666666666667,1.0,0.1272457707811662
edge_reconnect,3,42,58,56,29,1,0.034482758620689655,0.9655172413793104,0.027008394738454993
edge_reconnect,3,61,58,58,30,1,0.03333333333333333,1.0,0.0796223382288434
edge_reconnect,3,73,58,58,30,0,0.0,1.0,0.0721585727922443
edge_reconnect,3,89,58,58,30,1,0.03333333333333333,1.0,0.07013970995860713
edge_reconnect,3,101,58,58,30,0,0.0,1.0,0.06058854755150148
edge_reconnect,3,137,58,58,30,1,0.03333333333333333,1.0,0.08206323828182174
edge_reconnect,3,2026,58,58,30,0,0.0,1.0,0.09568363848215948
edge_reconnect,5,7,58,56,29,0,0.0,0.9655172413793104,0.07197116955538212
edge_reconnect,5,17,58,58,30,1,0.03333333333333333,1.0,0.05443876103785642
edge_reconnect,5,29,58,58,30,2,0.06666666666666667,1.0,0.1176168342678264
edge_reconnect,5,42,58,58,30,0,0.0,1.0,0.08795275490492482
edge_reconnect,5,61,58,58,30,1,0.03333333333333333,1.0,0.09053472022967976
edge_reconnect,5,73,58,58,30,0,0.0,1.0,0.05596296026365037
edge_reconnect,5,89,58,58,30,1,0.03333333333333333,1.0,0.045225969658542954
edge_reconnect,5,101,58,58,30,1,0.03333333333333333,1.0,0.10609320856632085
edge_reconnect,5,137,58,58,30,1,0.03333333333333333,1.0,0.09147138942144264
edge_reconnect,5,2026,58,58,30,0,0.0,1.0,0.10355796151033497
edge_reconnect,7,7,58,58,30,0,0.0,1.0,0.12396254028571085
edge_reconnect,7,17,58,58,30,2,0.06666666666666667,1.0,0.09480839193119187
edge_reconnect,7,29,58,58,30,1,0.03333333333333333,1.0,0.06169779147864661
edge_reconnect,7,42,58,58,30,0,0.0,1.0,0.06780905705309669
edge_reconnect,7,61,58,58,30,0,0.0,1.0,0.09142301838817203
edge_reconnect,7,73,58,58,30,1,0.03333333333333333,1.0,0.09364639624397227
edge_reconnect,7,89,58,58,30,1,0.03333333333333333,1.0,0.06732042828908014
edge_reconnect,7,101,58,58,30,1,0.03333333333333333,1.0,0.1219194279847227
edge_reconnect,7,137,58,51,27,1,0.037037037037037035,0.8793103448275862,0.0901829394877227
edge_reconnect,7,2026,58,58,30,0,0.0,1.0,0.10871751302866389
edge_reconnect,9,7,58,58,30,2,0.06666666666666667,1.0,0.16025239418389872
edge_reconnect,9,17,58,58,30,1,0.03333333333333333,1.0,0.07031911931062766
edge_reconnect,9,29,58,58,30,2,0.06666666666666667,1.0,0.09762497222659253
edge_reconnect,9,42,58,58,30,0,0.0,1.0,0.10034217491275733
edge_reconnect,9,61,58,58,30,0,0.0,1.0,0.11166531783768638
edge_reconnect,9,73,58,58,30,1,0.03333333333333333,1.0,0.06831735119374893
edge_reconnect,9,89,58,58,30,1,0.03333333333333333,1.0,0.07154118792470482
edge_reconnect,9,101,58,58,30,2,0.06666666666666667,1.0,0.12774812798333698
edge_reconnect,9,137,58,58,30,1,0.03333333333333333,1.0,0.08800998041581286
edge_reconnect,9,2026,58,58,30,0,0.0,1.0,0.11484768188600178
edge_reconnect,11,7,58,58,30,1,0.03333333333333333,1.0,0.09970313553111534
edge_reconnect,11,17,58,58,30,0,0.0,1.0,0.07680905662966457
edge_reconnect,11,29,58,58,30,1,0.03333333333333333,1.0,0.12198800532906852
edge_reconnect,11,42,58,58,30,0,0.0,1.0,0.07890251458755276
edge_reconnect,11,61,58,58,30,1,0.03333333333333333,1.0,0.10466063337792483
edge_reconnect,11,73,58,58,30,1,0.03333333333333333,1.0,0.06489908441434589
edge_reconnect,11,89,58,58,30,1,0.03333333333333333,1.0,0.0921405426518559
edge_reconnect,11,101,58,58,30,2,0.06666666666666667,1.0,0.13250284425118616
edge_reconnect,11,137,58,56,29,1,0.034482758620689655,0.9655172413793104,0.0844659436448502
edge_reconnect,11,2026,58,58,30,0,0.0,1.0,0.10442968246328066
edge_reconnect,13,7,58,58,30,1,0.03333333333333333,1.0,0.11264224486843469
edge_reconnect,13,17,58,58,30,0,0.0,1.0,0.07980187681365826
edge_reconnect,13,29,58,58,30,1,0.03333333333333333,1.0,0.11617283061744267
edge_reconnect,13,42,58,58,30,1,0.03333333333333333,1.0,0.11749674252004488
edge_reconnect,13,61,58,58,30,2,0.06666666666666667,1.0,0.13920253300717422
edge_reconnect,13,73,58,58,30,0,0.0,1.0,0.05411304604521671
edge_reconnect,13,89,58,58,30,2,0.06666666666666667,1.0,0.11475051854349645
edge_reconnect,13,101,58,58,30,2,0.06666666666666667,1.0,0.1078713825414837
edge_reconnect,13,137,58,56,29,1,0.034482758620689655,0.9655172413793104,0.07967016325390495
edge_reconnect,13,2026,58,58,30,0,0.0,1.0,0.12469593183066405
edge_reconnect,15,7,58,51,27,0,0.0,0.8793103448275862,0.0765429305322764
edge_reconnect,15,17,58,56,29,1,0.034482758620689655,0.9655172413793104,0.09079156736268125
edge_reconnect,15,29,58,58,30,1,0.03333333333333333,1.0,0.08014623032197611
edge_reconnect,15,42,58,58,30,2,0.06666666666666667,1.0,0.10660030979525548
edge_reconnect,15,61,58,58,30,1,0.03333333333333333,1.0,0.10722632366499496
edge_reconnect,15,73,58,58,30,0,0.0,1.0,0.06809414044852234
edge_reconnect,15,89,58,58,30,1,0.03333333333333333,1.0,0.09928387312192398
edge_reconnect,15,101,58,58,30,2,0.06666666666666667,1.0,0.0824843135069138
edge_reconnect,15,137,58,58,30,1,0.03333333333333333,1.0,0.06642321939136288
edge_reconnect,15,2026,58,58,30,0,0.0,1.0,0.09528874135263357
edge_reconnect,20,7,58,58,30,1,0.03333333333333333,1.0,0.09936253817422219
edge_reconnect,20,17,58,58,30,2,0.06666666666666667,1.0,0.07279813056260116
edge_reconnect,20,29,58,58,30,1,0.03333333333333333,1.0,0.1271606565197748
edge_reconnect,20,42,58,58,30,0,0.0,1.0,0.11568096467017178
edge_reconnect,20,61,58,58,30,1,0.03333333333333333,1.0,0.112535767111141
edge_reconnect,20,73,58,58,30,3,0.1,1.0,0.12555730871577492
edge_reconnect,20,89,58,58,30,0,0.0,1.0,0.09172724462830074
edge_reconnect,20,101,58,58,30,2,0.06666666666666667,1.0,0.09645120769450267
edge_reconnect,20,137,58,58,30,2,0.06666666666666667,1.0,0.05622807017740229
edge_reconnect,20,2026,58,58,30,1,0.03333333333333333,1.0,0.1435728430285007
edge_reconnect,25,7,58,58,30,1,0.03333333333333333,1.0,0.08339730453382942
edge_reconnect,25,17,58,56,29,1,0.034482758620689655,0.9655172413793104,0.11788607583312183
edge_reconnect,25,29,58,58,30,1,0.03333333333333333,1.0,0.11107148503130258
edge_reconnect,25,42,58,58,30,1,0.03333333333333333,1.0,0.13477642407694745
edge_reconnect,25,61,58,58,30,1,0.03333333333333333,1.0,0.10930502978833066
edge_reconnect,25,73,58,58,30,0,0.0,1.0,0.09054312772412158
edge_reconnect,25,89,58,56,29,3,0.10344827586206896,0.9655172413793104,0.1513011189296664
edge_reconnect,25,101,58,58,30,0,0.0,1.0,0.07757913649964088
edge_reconnect,25,137,58,58,30,2,0.06666666666666667,1.0,0.10265058653317258
edge_reconnect,25,2026,58,58,30,0,0.0,1.0,0.14062369421613338
node_add,1,7,58,58,30,0,0.0,1.0,0.001557600747936324
node_add,1,17,58,58,30,0,0.0,1.0,0.012530599404989972
node_add,1,29,58,58,30,0,0.0,1.0,0.008568973083943077
node_add,1,42,58,58,30,0,0.0,1.0,0.02479798025843748
node_add,1,61,58,58,30,0,0.0,1.0,8.549310285776608e-05
node_add,1,73,58,58,30,0,0.0,1.0,0.0006659278397157673
node_add,1,89,58,58,30,0,0.0,1.0,0.00023595603071327082
node_add,1,101,58,58,30,0,0.0,1.0,0.002142747378325228
node_add,1,137,58,58,30,0,0.0,1.0,0.001014783259470511
node_add,1,2026,58,58,30,0,0.0,1.0,8.297481047807411e-05
node_add,3,7,58,58,30,2,0.06666666666666667,1.0,0.05660047159335256
node_add,3,17,58,58,30,0,0.0,1.0,0.01594809837466368
node_add,3,29,58,58,30,0,0.0,1.0,0.034400361962382615
node_add,3,42,58,58,30,0,0.0,1.0,0.025212086985792165
node_add,3,61,58,58,30,0,0.0,1.0,0.0298058703993722
node_add,3,73,58,58,30,0,0.0,1.0,0.002945933595683448
node_add,3,89,58,58,30,0,0.0,1.0,0.006748144875892752
node_add,3,101,58,58,30,0,0.0,1.0,0.037777430508082376
node_add,3,137,58,58,30,0,0.0,1.0,0.032116798487847015
node_add,3,2026,58,58,30,0,0.0,1.0,0.037734401086641674
node_add,5,7,58,58,30,2,0.06666666666666667,1.0,0.04382644874859137
node_add,5,17,58,58,30,0,0.0,1.0,0.04692671780644044
node_add,5,29,58,58,30,0,0.0,1.0,0.08433519545933071
node_add,5,42,58,58,30,0,0.0,1.0,0.0349477005177207
node_add,5,61,58,58,30,0,0.0,1.0,0.06283115182511752
node_add,5,73,58,58,30,0,0.0,1.0,0.006340251513782212
node_add,5,89,58,58,30,1,0.03333333333333333,1.0,0.04461932923053176
node_add,5,101,58,58,30,0,0.0,1.0,0.06269903263754507
node_add,5,137,58,58,30,0,0.0,1.0,0.061621637865468266
node_add,5,2026,58,58,30,1,0.03333333333333333,1.0,0.08301251761212972
node_add,7,7,58,58,30,2,0.06666666666666667,1.0,0.046785170700638826
node_add,7,17,58,58,30,2,0.06666666666666667,1.0,0.06131753169435575
node_add,7,29,58,58,30,0,0.0,1.0,0.0860461415885565
node_add,7,42,58,58,30,0,0.0,1.0,0.044337401422358105
node_add,7,61,58,58,30,0,0.0,1.0,0.07273603291832387
node_add,7,73,58,58,30,1,0.03333333333333333,1.0,0.030903013565883822
node_add,7,89,58,58,30,1,0.03333333333333333,1.0,0.08133816064514236
node_add,7,101,58,58,30,0,0.0,1.0,0.10037824949183159
node_add,7,137,58,58,30,0,0.0,1.0,0.06132868606124006
node_add,7,2026,58,58,30,1,0.03333333333333333,1.0,0.08301002666881781
node_add,9,7,58,58,30,3,0.1,1.0,0.09621999280772066
node_add,9,17,58,58,30,2,0.06666666666666667,1.0,0.06480073982909024
node_add,9,29,58,58,30,0,0.0,1.0,0.08072308689144028
node_add,9,42,58,58,30,1,0.03333333333333333,1.0,0.0691780304550325
node_add,9,61,58,58,30,0,0.0,1.0,0.08257982206540075
node_add,9,73,58,58,30,2,0.06666666666666667,1.0,0.07208102905808547
node_add,9,89,58,58,30,1,0.03333333333333333,1.0,0.09650356767473321
node_add,9,101,58,58,30,0,0.0,1.0,0.10304183968479916
node_add,9,137,58,58,30,1,0.03333333333333333,1.0,0.08594617582151055
node_add,9,2026,58,58,30,1,0.03333333333333333,1.0,0.07370077791797358
node_add,11,7,58,58,30,3,0.1,1.0,0.10469946579938061
node_add,11,17,58,58,30,2,0.06666666666666667,1.0,0.06334707996645514
node_add,11,29,58,58,30,0,0.0,1.0,0.0848201871526497
node_add,11,42,58,58,30,0,0.0,1.0,0.08403752536432955
